,beta,gamma,sse
0,0.01,0.02,761094.7050835283
1,0.01,0.03,155581.47173887838
2,0.02,0.03,759107.9057078429
3,0.01,0.04,203730.58729476904
4,0.02,0.04,155024.81052643288
5,0.03,0.04,757120.3374900554
6,0.01,0.05,843793.4563853266
7,0.02,0.05,204469.90849775015
8,0.03,0.05,154470.0934071587
9,0.04,0.05,755132.0198510941
10,0.01,0.060000000000000005,2018900.0540552575
11,0.02,0.060000000000000005,845705.1953821965
12,0.03,0.060000000000000005,205213.54963116033
13,0.04,0.060000000000000005,153917.337460014
14,0.05,0.060000000000000005,753142.9722460166
15,0.01,0.07,3676690.7045402946
16,0.02,0.07,2021870.4373381096
17,0.03,0.07,847623.3270522968
18,0.04,0.07,205961.52566594945
19,0.05,0.07,153366.55979317718
20,0.060000000000000005,0.07,751153.2141639382
21,0.01,0.08,5768975.308203391
22,0.02,0.08,3680615.0094256536
23,0.03,0.08,2024849.0137110013
24,0.04,0.08,849547.8644703487
25,0.05,0.08,206713.85159796162
26,0.060000000000000005,0.08,152817.77754399876
27,0.07,0.08,749162.7651280018
28,0.01,0.09,8251417.974072546
29,0.02,0.09,5773757.177813288
30,0.03,0.09,3684549.0633277274
31,0.04,0.09,2027835.794544096
32,0.05,0.09,851478.8207321699
33,0.060000000000000005,0.09,207470.54244789731
34,0.07,0.09,152271.00787893785
35,0.08,0.09,747171.6446952793
36,0.01,0.09999999999999999,11083245.167597663
37,0.02,0.09999999999999999,8256968.783465354
38,0.03,0.09999999999999999,5778550.133054011
39,0.04,0.09999999999999999,3688492.876085615
40,0.05,0.09999999999999999,2030830.7912253458
41,0.060000000000000005,0.09999999999999999,853416.208954636
42,0.07,0.09999999999999999,208231.61326124764
43,0.08,0.09999999999999999,151726.26799350965
44,0.09,0.09999999999999999,745179.8724567113
45,0.01,0.10999999999999999,14226975.624066876
46,0.02,0.10999999999999999,11089483.437236056
47,0.03,0.10999999999999999,8262531.8185586445
48,0.04,0.10999999999999999,5783354.182390563
49,0.05,0.10999999999999999,3692446.457553223
50,0.060000000000000005,0.10999999999999999,2033834.0151603927
51,0.07,0.10999999999999999,855360.0422756139
52,0.08,0.10999999999999999,208997.0791082673
53,0.09,0.10999999999999999,151183.57511222782
54,0.09999999999999999,0.10999999999999999,743187.4680370779
55,0.01,0.11999999999999998,17648170.40844391
56,0.02,0.11999999999999998,14233826.477094496
57,0.03,0.11999999999999998,11095734.896683957
58,0.04,0.11999999999999998,8268107.086585185
59,0.05,0.11999999999999998,5788169.33430017
60,0.060000000000000005,0.11999999999999998,3696409.817599275
61,0.07,0.11999999999999998,2036845.4777725386
62,0.08,0.11999999999999998,857310.3338539432
63,0.09,0.11999999999999998,209766.95508390965
64,0.09999999999999999,0.11999999999999998,150642.9464885489
65,0.10999999999999999,0.11999999999999998,741194.4510948854
66,0.01,0.12999999999999998,21315201.62298946
67,0.02,0.12999999999999998,17655565.068506233
68,0.03,0.12999999999999998,14240691.326684415
69,0.04,0.12999999999999998,11101999.552070357
70,0.05,0.12999999999999998,8273694.594787827
71,0.060000000000000005,0.12999999999999998,5792995.597272223
72,0.07,0.12999999999999998,3700382.9661072292
73,0.08,0.12999999999999998,2039865.1905027712
74,0.09,0.12999999999999998,859267.0968693946
75,0.09999999999999999,0.12999999999999998,210541.25630776546
76,0.10999999999999999,0.12999999999999998,150104.3994048168
77,0.11999999999999998,0.12999999999999998,739200.8413223355
78,0.01,0.13999999999999999,25199038.375636827
79,0.02,0.13999999999999999,21323076.949577652
80,0.03,0.13999999999999999,17662974.391337622
81,0.04,0.13999999999999999,14247570.177977934
82,0.05,0.13999999999999999,11108277.40953232
83,0.060000000000000005,0.13999999999999999,8279294.350419253
84,0.07,0.13999999999999999,5797832.979808375
85,0.08,0.13999999999999999,3704365.912975216
86,0.09,0.13999999999999999,2042893.1648096114
87,0.09999999999999999,0.13999999999999999,861230.3445226053
88,0.10999999999999999,0.13999999999999999,211319.99792404962
89,0.11999999999999998,0.13999999999999999,149567.9511722073
90,0.12999999999999998,0.13999999999999999,737206.6584452654
91,0.01,0.15,29273048.725375544
92,0.02,0.15,25207336.43415913
93,0.03,0.15,21330967.47977996
94,0.04,0.15,17670398.38119663
95,0.05,0.15,14254463.036122717
96,0.060000000000000005,0.15,11114568.475214902
97,0.07,0.15,8284906.360742198
98,0.08,0.15,5802681.490422323
99,0.09,0.15,3708358.668116106
100,0.09999999999999999,0.15,2045929.4121691834
