,beta,gamma,sse
0,0.02,0.01,15.500052669394726
1,0.03,0.01,14.045467406020446
2,0.03,0.02,15.500052747719485
3,0.04,0.01,12.644714473210392
4,0.04,0.02,14.045467484659078
5,0.04,0.03,15.500052828845993
6,0.05,0.01,11.307097361788491
7,0.05,0.02,12.644714551604634
8,0.05,0.03,14.045467566070341
9,0.05,0.04,15.500052912774272
10,0.060000000000000005,0.01,10.042824915819612
11,0.060000000000000005,0.02,11.307097439278166
12,0.060000000000000005,0.03,12.64471463272637
13,0.060000000000000005,0.04,14.045467650254205
14,0.060000000000000005,0.05,15.500052999504325
15,0.07,0.01,8.863089355023236
16,0.07,0.02,10.042824991628562
17,0.07,0.03,11.307097519432045
18,0.07,0.04,12.644714716575612
19,0.07,0.05,14.045467737210688
20,0.07,0.060000000000000005,15.500053089036117
21,0.08,0.01,7.780150755842813
22,0.08,0.02,8.86308942824357
23,0.08,0.03,10.042825070017804
24,0.08,0.04,11.30709760225013
25,0.08,0.05,12.644714803152363
26,0.08,0.060000000000000005,14.045467826939802
27,0.08,0.07,15.500053181369697
28,0.09,0.01,6.807428517943963
29,0.09,0.02,7.780150825417078
30,0.09,0.03,8.863089503936918
31,0.09,0.04,10.042825150987337
32,0.09,0.05,11.307097687732414
33,0.09,0.060000000000000005,12.644714892456607
34,0.09,0.07,14.045467919441522
35,0.09,0.08,15.500053276505017
36,0.09999999999999999,0.01,5.959600385612459
37,0.09999999999999999,0.02,6.807428582645193
38,0.09999999999999999,0.03,7.780150897330692
39,0.09999999999999999,0.04,8.863089582103276
40,0.09999999999999999,0.05,10.042825234537153
41,0.09999999999999999,0.060000000000000005,11.307097775878919
42,0.09999999999999999,0.07,12.644714984488347
43,0.09999999999999999,0.08,14.04546801471588
44,0.09999999999999999,0.09,15.50005337444211
45,0.10999999999999999,0.01,5.252709639666593
46,0.10999999999999999,0.02,5.959600444021699
47,0.10999999999999999,0.03,6.807428649522324
48,0.10999999999999999,0.04,7.780150971583654
49,0.10999999999999999,0.05,8.86308966274266
50,0.10999999999999999,0.060000000000000005,10.042825320667266
51,0.10999999999999999,0.07,11.307097866689618
52,0.10999999999999999,0.08,12.644715079247586
53,0.10999999999999999,0.09,14.045468112762844
54,0.10999999999999999,0.09999999999999999,15.50005347518096
55,0.11999999999999998,0.01,4.704281125366205
56,0.11999999999999998,0.02,5.252709690147704
57,0.11999999999999998,0.03,5.959600504409882
58,0.11999999999999998,0.04,6.807428718575367
59,0.11999999999999998,0.05,7.7801510481759575
60,0.11999999999999998,0.060000000000000005,8.86308974585505
61,0.11999999999999998,0.07,10.042825409377661
62,0.11999999999999998,0.08,11.307097960164535
63,0.11999999999999998,0.09,12.644715176734335
64,0.11999999999999998,0.09999999999999999,14.045468213582424
65,0.11999999999999998,0.10999999999999999,15.500053578721573
66,0.12999999999999998,0.01,4.3334468356913405
67,0.12999999999999998,0.02,4.704281166037539
68,0.12999999999999998,0.03,5.252709742373085
69,0.12999999999999998,0.04,5.959600566776996
70,0.12999999999999998,0.05,6.807428789804319
71,0.12999999999999998,0.060000000000000005,7.780151127107619
72,0.12999999999999998,0.07,8.863089831440456
73,0.12999999999999998,0.08,10.04282550066834
74,0.12999999999999998,0.09,11.307098056303655
75,0.12999999999999998,0.09999999999999999,12.644715276948585
76,0.12999999999999998,0.10999999999999999,14.045468317174626
77,0.12999999999999998,0.11999999999999998,15.500053685063945
78,0.13999999999999999,0.01,4.161081827599645
79,0.13999999999999999,0.02,4.333446864393978
80,0.13999999999999999,0.03,4.7042812081761225
81,0.13999999999999999,0.04,5.252709796342718
82,0.13999999999999999,0.05,5.959600631123046
83,0.13999999999999999,0.060000000000000005,6.807428863209169
84,0.13999999999999999,0.07,7.780151208378619
85,0.13999999999999999,0.08,8.863089919498872
86,0.13999999999999999,0.09,10.042825594539321
87,0.13999999999999999,0.09999999999999999,11.307098155106983
88,0.13999999999999999,0.10999999999999999,12.64471537989033
89,0.13999999999999999,0.11999999999999998,14.045468423539443
90,0.13999999999999999,0.12999999999999998,15.500053794208087
91,0.15,0.01,4.209951311802298
92,0.15,0.02,4.161081841861747
93,0.15,0.03,4.333446894239355
94,0.15,0.04,4.704281251781953
95,0.15,0.05,5.2527098520566184
96,0.15,0.060000000000000005,5.959600697448038
97,0.15,0.07,6.807428938789934
98,0.15,0.08,7.780151291988962
99,0.15,0.09,8.863090010030307
100,0.15,0.09999999999999999,10.042825690990583
101,0.15,0.10999999999999999,11.307098256574521
102,0.15,0.11999999999999998,12.644715485559576
103,0.15,0.12999999999999998,14.045468532676882
104,0.15,0.13999999999999999,15.500053906153987
105,0.16,0.01,4.504869824599809
106,0.16,0.02,4.209951308799116
107,0.16,0.03,4.161081856888863
108,0.16,0.04,4.333446925227472
109,0.16,0.05,4.70428129685503
110,0.16,0.060000000000000005,5.2527099095147864
111,0.16,0.07,5.9596007657519685
112,0.16,0.08,6.807429016546603
113,0.16,0.09,7.7801513779386555
114,0.16,0.09999999999999999,8.863090103034748
115,0.16,0.10999999999999999,10.042825790022135
116,0.16,0.11999999999999998,11.307098360706261
117,0.16,0.12999999999999998,12.644715593956322
118,0.16,0.13999999999999999,14.045468644586943
119,0.16,0.15,15.500054020901658
120,0.17,0.01,5.072873463797753
121,0.17,0.02,4.504869801108894
122,0.17,0.03,4.209951306123684
123,0.17,0.04,4.161081872680999
124,0.17,0.05,4.3334469573583245
125,0.17,0.060000000000000005,4.7042813433953565
126,0.17,0.07,5.252709968717216
127,0.17,0.08,5.959600836034832
128,0.17,0.09,6.807429096479176
129,0.17,0.09999999999999999,7.780151466227695
130,0.17,0.10999999999999999,8.863090198512218
131,0.17,0.11999999999999998,10.042825891633973
132,0.17,0.12999999999999998,11.307098467502211
133,0.17,0.13999999999999999,12.64471570508057
134,0.17,0.15,14.045468759269626
135,0.17,0.16,15.500054138451086
136,0.18000000000000002,0.01,5.9434062501170954
137,0.18000000000000002,0.02,5.0728734161486635
138,0.18000000000000002,0.03,4.504869777441842
139,0.18000000000000002,0.04,4.209951303775985
140,0.18000000000000002,0.05,4.161081889238151
141,0.18000000000000002,0.060000000000000005,4.333446990631915
142,0.18000000000000002,0.07,4.70428139140293
143,0.18000000000000002,0.08,5.252710029663913
144,0.18000000000000002,0.09,5.959600908296636
145,0.18000000000000002,0.09999999999999999,6.807429178587652
146,0.18000000000000002,0.10999999999999999,7.780151556856085
147,0.18000000000000002,0.11999999999999998,8.863090296462698
148,0.18000000000000002,0.12999999999999998,10.042825995826108
149,0.18000000000000002,0.13999999999999999,11.307098576962371
150,0.18000000000000002,0.15,12.64471581893232
151,0.18000000000000002,0.16,14.045468876724925
152,0.18000000000000002,0.17,15.50005425880227
153,0.19000000000000003,0.01,7.14852176129822
154,0.19000000000000003,0.02,5.9434061741351485
155,0.19000000000000003,0.03,5.0728733677451725
156,0.19000000000000003,0.04,4.504869753598656
157,0.19000000000000003,0.05,4.209951301756031
158,0.19000000000000003,0.060000000000000005,4.161081906560322
159,0.19000000000000003,0.07,4.333447025048244
160,0.19000000000000003,0.08,4.704281440877752
161,0.19000000000000003,0.09,5.252710092354869
162,0.19000000000000003,0.09999999999999999,5.959600982537376
163,0.19000000000000003,0.10999999999999999,6.807429262872041
164,0.19000000000000003,0.11999999999999998,7.780151649823813
165,0.19000000000000003,0.12999999999999998,8.863090396886186
166,0.19000000000000003,0.13999999999999999,10.042826102598525
167,0.19000000000000003,0.15,11.30709868908674
168,0.19000000000000003,0.16,12.644715935511574
169,0.19000000000000003,0.17,14.04546899695284
170,0.19000000000000003,0.18000000000000002,15.50005438195522
171,0.20000000000000004,0.01,8.723101278782526
172,0.20000000000000004,0.02,7.148521652241358
173,0.20000000000000004,0.03,5.943406096737441
174,0.20000000000000004,0.04,5.07287331858726
175,0.20000000000000004,0.05,4.504869729579342
176,0.20000000000000004,0.060000000000000005,4.209951300063815
177,0.20000000000000004,0.07,4.16108192464751
178,0.20000000000000004,0.08,4.333447060607314
179,0.20000000000000004,0.09,4.704281491819821
180,0.20000000000000004,0.09999999999999999,5.252710156790089
181,0.20000000000000004,0.10999999999999999,5.959601058757052
182,0.20000000000000004,0.11999999999999998,6.807429349332336
183,0.20000000000000004,0.12999999999999998,7.7801517451308975
184,0.20000000000000004,0.13999999999999999,8.86309049978269
185,0.20000000000000004,0.15,10.042826211951237
186,0.20000000000000004,0.16,11.30709880387532
