,I_t
0,43871.0
1,46581.782441084695
2,49459.9276323144
3,52515.75115477718
4,55760.2021931004
5,59204.902171262336
6,62862.185708431396
7,66745.14402954791
8,70867.67097259042
9,75244.5117420039
10,79891.31456561331
11,84824.68542050225
12,90062.24600180099
13,95622.69511709495
14,101525.87369822655
15,107792.83363160623
16,114445.91061775763
17,121508.80128067378
18,129006.64475762933
19,136966.10901034268
20,145415.4821087702
21,154384.7687492898
22,163905.7922795335
23,174012.3025125826
24,184740.08962356203
25,196127.10443175724
26,208213.58538111392
27,221042.1925412277
28,234658.14895953212
29,249109.38970316455
30,264446.7189357245
31,280723.9753795961
32,297998.2065184142
33,316329.8518963051
34,335782.9358703709
35,356425.2701701204
36,378328.6666117291
37,401569.1603056295
38,426227.2436824344
39,452388.11164393625
40,480141.91812221246
41,509584.04429990234
42,540815.3787076459
43,573942.6093695138
44,609078.528112952
45,646342.3470951446
46,685860.0275214703
47,727764.6204425035
48,772196.6194122453
49,819304.3246703289
50,869244.2183730177
51,922181.3502400161
52,978289.7328043658
53,1037752.7452488715
54,1100763.5445822761
55,1167525.482649435
56,1238252.527179546
57,1313169.6847525798
58,1392513.423203906
59,1476532.0905882283
60,1565486.3273839552
61,1659649.4681358035
62,1759307.9282047958
63,1864761.5707192773
64,1976324.0481970194
65,2094323.1126364297
66,2219100.8871547
67,2351014.091483747
68,2490434.21282365
69,2637747.612702049
70,2793355.559602562
71,2957674.1762136463
72,3131134.2892219364
73,3314181.1686441167
74,3507274.142775227
75,3710886.0739488336
76,3925502.679479577
77,4151621.68141921
78,4389751.768135995
79,4640411.350261493
80,4904127.093280526
81,5181432.209016342
82,5472864.488535386
83,5778964.05962016
84,6100270.852993593
85,6437321.762985537
86,6790647.4903737325
87,7160769.057769163
88,7548193.991207091
89,7953412.165601946
90,8376891.316468854
91,8819072.225835828
92,9280363.596579717
93,9761136.636505105
94,10261719.381310834
95,10782390.794084502
96,11323374.688026153
97,11884833.528583879
98,12466862.180899285
99,13069481.678179026
100,13692633.096056294
101,14336171.626868688
102,14999860.955707155
103,15683368.046708092
104,16386258.452975523
105,17107992.26633942
106,17847920.82350277
107,18605284.282662585
108,19379210.179124493
109,20168713.059560835
110,20972695.282282557
111,21789949.055217877
112,22619159.764362235
113,23458910.62357392
114,24307688.65217448
115,25163891.960450675
116,26025838.29555228
117,26891774.772250455
118,27759888.68545509
119,28628319.27521542
120,29495170.291073386
121,30358523.181983106
122,31216450.72133957
123,32067030.864629224
124,32908360.630308785
125,33738569.793024406
126,34555834.18227669
127,35358388.388975404
128,36144537.69665898
129,36912669.072934434
130,37661261.07921874
131,38388892.582303226
132,39094250.17870943
133,39776134.27131041
134,40433463.766320944
135,41065279.386626065
136,41670745.62372185
137,42249151.37460172
138,42799909.331188545
139,43322554.20798768
140,43816739.90826884
141,44282235.740171455
142,44718921.80169813
143,45126783.65776061
144,45505906.43351619
145,45856468.44649796
146,46178734.495871305
147,46473048.92094313
148,46739828.53322342
149,46979555.51729704
150,47192770.3858954
151,47380065.06421739
152,47542076.16805463
153,47679478.52990062
154,47792979.01719318
155,47883310.67733784
156,47951227.23532183
157,47997497.96165292
158,48022902.92110298
159,48028228.606332
160,48014263.95491607
161,47981796.74358097
162,47931610.34951518
163,47864480.86545115
164,47781174.55270226
165,47682445.61446084
166,47569034.27033169
167,47441665.112229005
168,47301045.72133554
169,47147865.52574885
170,46982794.878661394
171,46806484.3373846
172,46619564.12418286
173,46422643.75068823
174,46216311.78858079
175,46001135.770210914
176,45777662.20387871
177,45546416.68954822
178,45307904.121840596
179,45062608.96820386
180,44810995.61118469
181,44553508.74471983
182,44290573.81531318
183,44022597.49986408
184,43749968.21275964
185,43473056.63563609
186,43192216.263951235
187,42907783.965191476
188,42620080.54416437
189,42329411.31140202
190,42036066.65122467
191,41740322.586489394
192,41442441.33747924
193,41142671.872775435
194,40841250.45030283
195,40538401.1470496
196,40234336.3762385
197,39929257.390972234
198,39623354.773591705
199,39316808.91017651
