,I_t
0,6590.0
1,6775.899020879338
2,6966.485420859113
3,7161.844108671562
4,7362.05945974305
5,7567.215154080768
6,7777.394004264363
7,7992.677773244844
8,8213.14698166431
9,8438.88070442378
10,8669.956356242801
11,8906.449465973792
12,9148.433439456501
13,9395.97931072364
14,9649.155481397993
15,9908.027448154284
16,10172.657518155953
17,10443.104512418133
18,10719.423457093442
19,11001.66526272728
20,11289.87639158389
21,11584.098513204133
22,11884.368148420435
23,12190.716302124205
24,12503.168085155996
25,12821.742325769023
26,13146.451171202341
27,13477.299679990998
28,13814.285405736759
29,14157.397973164505
30,14506.61864739586
31,14861.91989748285
32,15223.264955360206
33,15590.607371494745
34,15963.890568633908
35,16343.047395182162
36,16727.999679863366
37,17118.657789458204
38,17514.920191538033
39,17916.67302424871
40,18323.789675329477
41,18736.130372681353
42,19153.54178892585
43,19575.856662516613
44,20002.893438082538
45,20434.455928789474
46,20870.333003607262
47,21310.298302457773
48,21754.109982296373
49,22201.510497241623
50,22652.2264159147
51,23105.96827917871
52,23562.430501477145
53,24021.291318958498
54,24482.21278753818
55,24944.84083398842
56,25408.805363059422
57,25873.720423519797
58,26339.18443585927
59,26804.780484221388
60,27270.076674926902
61,27734.626563709422
62,28197.969653513082
63,28659.631964397922
64,29119.12667676182
65,29575.954848719743
66,30029.6062080823
67,30479.560018947857
68,30925.286022467644
69,31366.24545086381
70,31801.892113279406
71,32231.673551519292
72,32655.03226320707
73,33071.406989338044
74,33480.23406265781
75,33880.94881274456
76,34272.98702312593
77,34655.78643522435
78,35028.78829340334
79,35391.43892488756
80,35743.19134785766
81,36083.50690058264
82,36411.85688405379
83,36727.724210231434
84,37030.60504771284
85,37320.010456383796
86,37595.46800243015
87,37856.523344964706
88,38102.741785472186
89,38333.70977129276
90,38549.036344456326
91,38748.35452734519
92,38931.3226369027
93,39097.62551942025
94,39246.97569832158
95,39379.11442782079
96,39493.81264585462
97,39590.871820276545
98,39670.12468294495
99,39731.43584703446
100,39774.70230364164
101,39799.85379453676
102,39806.853058724315
103,39795.69595130906
104,39766.411434011454
105,39719.06143753036
106,39653.74059680071
107,39570.57586103227
108,39469.72598123427
109,39351.3808787204
110,39215.760898842826
111,39063.11595491492
112,38893.72456794349
113,38707.892808396784
114,38505.95314677955
115,38288.26322026636
116,38055.20452305567
117,37807.181028448
118,37544.617750919555
119,37267.95925665733
120,36977.668131143924
121,36674.22341242987
122,36358.1189987107
123,36029.86203873845
124,35689.97131344443
125,35338.97561693752
126,34977.41214477323
127,34605.82489706859
128,34224.763103671685
129,33834.77967818813
130,33436.42970722497
131,33030.26898074184
132,32616.852568905564
133,32196.733450332275
134,31770.4611960782
135,31338.580713209823
136,30901.63105125287
137,30460.144274291513
138,30014.644400969333
139,29565.646414135572
140,29113.655341388436
141,28659.16540729439
142,28202.659257611682
143,27744.607255420473
144,27285.466848662316
145,26825.682008220607
146,26365.682735331855
147,25905.884636806037
148,25446.688566253564
149,24988.48032926628
150,24531.630450280765
151,24076.493998662725
152,23623.41047139167
153,23172.703729593588
154,22724.681986065276
155,22279.637840855987
156,21837.848361918335
157,21399.575207809972
158,20965.0647894183
159,20534.54846769092
160,20108.242784383026
161,19686.349722877578
162,19269.056996193416
163,18856.538359368547
164,18448.953943489236
165,18046.450608728504
166,17649.16231385891
167,17257.210499812216
168,16870.70448497189
169,16489.7418700016
170,16114.408950133087
171,15744.781132958784
172,15380.923359897239
173,15022.890529622227
174,14670.727921868036
175,14324.47162014362
176,13984.148932006092
177,13649.778805658967
178,13321.372241752337
179,12998.93269936991
180,12682.4564952919
181,12371.933195722142
182,12067.345999762898
183,11768.672114011097
184,11475.883117735275
185,11188.945318173144
186,10907.820095565536
187,10632.464237613378
188,10362.830263110596
189,10098.866734567182
190,9840.518559693593
191,9587.727281669966
192,9340.431358171601
193,9098.566429166096
194,8862.065573537224
195,8630.859554626673
196,8404.877054817083
197,8184.044899308621
198,7968.288269266941
199,7757.530904542816
