,I_t
0,280390.0
1,286341.86683352885
2,292364.1231983568
3,298454.76840402314
4,304611.6377344533
5,310832.39885133854
6,317114.5484489142
7,323455.40918747964
8,329852.1269335784
9,336301.6683352184
10,342800.81876083714
11,349346.18063089775
12,355934.1721710217
13,362561.0266154146
14,369222.79188900406
15,375915.3307961775
16,382634.3217432673
17,389375.26002097345
18,396133.45967172895
19,402904.0559655937
20,409682.0085066042
21,416462.10498959874
22,423238.96562538866
23,430007.04824974254
24,436760.6541290065
25,443493.93447229464
26,450200.89765706303
27,456875.41717153304
28,463511.24027387344
29,470101.9973642953
30,476641.21206228266
31,483122.31197709386
32,489538.64015544835
33,495883.4671859894
34,502150.0039357134
35,508331.41488911386
36,514420.83205633704
37,520411.36941222375
38,526296.1378237554
39,532068.2604191704
40,537720.8883479136
41,543247.2168766616
42,548640.5017629771
43,553894.0758447215
44,559001.3657802419
45,563955.9088715736
46,568751.3699005144
47,573381.5579054471
48,577840.4428252591
49,582122.1719356439
50,586221.0860025056
51,590131.7350771317
52,593848.893858269
53,597367.5765472462
54,600683.0511238244
55,603790.8529725377
56,606686.7977918882
57,609366.9937218797
58,611827.8526289865
59,614066.100491738
60,616078.7868346239
61,617863.2931629567
62,619417.3403566264
63,620738.9949863071
64,621826.6745215749
65,622679.1514065284
66,623295.5559848085
67,623675.378262342
68,623818.4685026315
69,623725.0366559214
70,623395.6506300307
71,622831.2334170167
72,622033.0590960407
73,621002.7477388257
74,619742.259249857
75,618253.8861789436
76,616540.2455488917
77,614604.2697457996
78,612449.1965238311
79,610078.5581802499
80,607496.1699599506
81,604706.1177517147
82,601712.7451409136
83,598520.6398853901
84,595134.6198827509
85,591559.7186983225
86,587801.1707235395
87,583864.3960345903
88,579754.9850207308
89,575478.6828508275
90,571041.3738454231
91,566449.0658199588
92,561707.8744627661
93,556824.0078090882
94,551803.7508697403
95,546653.4504700975
96,541379.5003519553
97,535988.3265874595
98,530486.3733507993
99,524880.0890897242
100,519175.9131352231
101,513380.26278391434
102,507499.5208838881
103,501540.023950925
104,495508.0508382345
105,489409.8119791283
106,483251.4392183938
107,477038.97624458675
108,470778.36963203276
109,464475.46049804025
110,458135.9767776874
111,451765.52611557505
112,445369.58937114105
113,438953.5147315168
114,432522.5124234852
115,426081.65001386753
116,419635.84828563407
117,413189.8776751948
118,406748.3552546841
119,400315.7422416035
120,393896.3420169246
121,387494.29863167653
122,381113.59578114114
123,374758.05622504756
124,368431.34163159115
125,362136.95282268565
126,355878.2303975886
127,349658.35571190674
128,343480.35218898073
129,337347.0869407572
130,331261.2726754739
131,325225.4698697963
132,319242.089183446
133,313313.39409484115
134,307441.50373681897
135,301628.39591212006
136,295875.91026897624
137,290185.7516178502
138,284559.4933711187
139,278998.5810882614
140,273504.33610991377
141,268077.95926495193
142,262720.5346355987
143,257433.03336636652
144,252216.31750347832
145,247071.14385222935
146,241998.16784056593
147,236997.94737795842
148,232070.94669943108
149,227217.54018537974
150,222438.0161485551
151,217732.58058031416
152,213101.36084894312
153,208544.40934352926
154,204061.70705750733
155,199653.16710662653
156,195318.63817667493
157,191057.90789686234
158,186870.7061352956
159,182756.70821348616
160,178715.53803730584
161,174746.77114225418
162,170849.93765132103
163,167024.52514411986
164,163269.9814363329
165,159585.71726884806
166,155971.10890628234
167,152425.50064487438
168,148948.2072299963
169,145538.51618377707
170,142195.69004355156
171,138918.9685120504
172,135707.57052042696
173,132560.69620538008
174,129477.52880177635
175,126457.2364523035
176,123498.97393579944
177,120601.88431599837
178,117765.10051252009
179,114987.74679599865
180,112268.940209306
181,109607.79191687351
182,107003.40848415178
183,104454.89308927655
184,101961.34666902777
185,99521.86900117916
186,97135.55972533936
187,94801.51930438212
188,92518.84992855332
189,90286.65636432792
190,88104.0467500692
191,85970.13334051863
192,83884.03320211578
193,81844.86886111574
194,79851.7689064363
195,77903.86854912917
196,76000.31014032949
197,74140.24364949545
198,72322.82710470619
199,70547.226996741
