,I_t
0,63167.0
1,63690.06405366112
2,64169.24563731885
3,64603.16465725915
4,64990.5626279352
5,65330.310381983094
6,65621.41504936932
7,65863.02623197365
8,66054.4413077799
9,66195.109807785
10,66284.63681860732
11,66322.7853744186
12,66309.47781306523
13,66244.79608289152
14,66128.98099863206
15,65962.4304565962
16,65745.6966310226
17,65479.48218473578
18,65164.63553790273
19,64802.14524859139
20,64393.133567819474
21,63938.84923971816
22,63440.659624212785
23,62900.04222515828
24,62318.57571110782
25,61697.93051881023
26,61039.85913112697
27,60346.18612135903
28,59618.79805502844
29,58859.63333804128
30,58070.672096960945
31,57253.92617294864
32,56411.42930590368
33,55545.227579586586
34,54657.37019216882
35,53749.90060985927
36,52824.848154145286
37,51884.22006588609
38,50929.994082133504
39,49964.11155424518
40,48988.47112870513
41,48004.92300516853
42,47015.263779685316
43,46021.23187489719
44,45024.50355330146
45,44026.68950447487
46,43029.33199247981
47,42033.90254555382
48,41041.80016661574
49,40054.35004010721
50,39072.80270821324
51,38098.33368755199
52,37132.04349596547
53,36174.958058049306
54,35228.029457496326
55,34292.137004157885
56,33368.08858390989
57,32456.622259906657
58,31558.4080945755
59,30674.050162708783
60,29804.088727209306
61,28949.002550404082
62,28109.211315325203
63,27285.07813293383
64,26476.912112904567
65,25684.9709772664
66,24909.46369788938
67,24150.55314049249
68,23408.358699509576
69,22682.958909771573
70,21974.394022531545
71,21282.66853486386
72,20607.753662901723
73,19949.58975073222
74,19308.088608040183
75,18683.13577077893
76,18074.59268024559
77,17482.29877695153
78,16906.07350660443
79,16345.718236360324
80,15801.018080263615
81,15271.743633473436
82,14757.652615480058
83,14258.491423048483
84,13773.996594092632
85,13303.896184086634
86,12847.911056964193
87,12405.75609274727
88,11977.14131438564
89,11561.772936483707
90,11159.354338744304
91,10769.586967075202
92,10392.171165386328
93,10026.806941158145
94,9673.194667887425
95,9331.035727519047
96,9000.033095954554
97,8679.891874692474
98,8370.319771604745
99,8071.027533789964
100,7781.729335369955
101,7502.143123013106
102,7231.990921877854
103,6970.999104574128
104,6718.898625640839
105,6475.425223934973
106,6240.319595223416
107,6013.3275371634545
108,5794.200068752564
109,5582.693526223598
110,5378.569637258119
111,5181.595575289189
112,4991.543995565676
113,4808.193054553476
114,4631.326414155309
115,4460.733232140066
116,4296.208140085351
117,4137.551210052844
118,3984.5679111356894
119,3837.069056940151
120,3694.8707449903973
121,3557.794288975459
122,3425.6661446910643
123,3298.317830466203
124,3175.585842804777
125,3057.3115679165326
126,2943.3411897585006
127,2833.525595158313
128,2727.720276543918
129,2625.7852327602395
130,2527.5848684121274
131,2432.987892134395
132,2341.867214153726
133,2254.0998434736175
134,2169.5667849822166
135,2088.1529367537573
136,2009.7469877872336
137,1934.2413164008121
138,1861.5318894771883
139,1791.5181627335423
140,1724.1029821698196
141,1659.192486830677
142,1596.6960129994784
143,1536.5259999271384
144,1478.5978971842635
145,1422.8300737119034
146,1369.1437286341722
147,1317.4628038849842
148,1267.7138986910998
149,1219.8261859445129
150,1173.7313304888842
151,1129.3634093371697
152,1086.6588338307558
153,1045.5562737442349
154,1005.9965833343978
155,967.9227293270286
156,931.2797208306201
157,896.0145411621488
158,862.0760815665132
159,829.4150768081162
160,797.9840426103285
161,767.7372149161708
162,738.6304909414745
163,710.621371989991
164,683.6689079984016
165,657.7336437778984
166,632.777566917954
167,608.7640573170424
168,585.6578383044027
169,563.4249293164362
170,542.032600090969
171,521.4493263424024
172,501.64474688066866
173,482.58962213693474
174,464.255794059103
175,446.61614734036203
176,429.64457194432134
177,413.3159268906104
178,397.60600526523393
179,382.49150042043965
180,367.9499733293621
181,353.9598210612604
182,340.50024634375177
183,327.5512281790551
184,315.0934934819023
185,303.10848970743217
186,291.57835843805753
187,280.48590989898713
188,269.8145983727793
189,259.5484984840116
190,249.6722823258587
191,240.17119740108103
192,231.0310453506371
193,222.23816144384048
194,213.77939480468447
195,205.64208934965745
196,197.8140654130614
197,190.28360203652989
198,183.03941990011572
199,176.07066487298198
