,I_t
0,6241.0
1,6289.188765747608
2,6337.279661500007
3,6385.261195058677
4,6433.121739310178
5,6480.849536258973
6,6528.43270124657
7,6575.859227356959
8,6623.116990008116
9,6670.193751729036
10,6717.077167121548
11,6763.754788005825
12,6810.214068748304
13,6856.442371770382
14,6902.426973236003
15,6948.155068915944
16,6993.613780226327
17,7038.790160438555
18,7083.671201057599
19,7128.243838365243
20,7172.494960124576
21,7216.411412441728
22,7259.98000678053
23,7303.187527125461
24,7346.020737287962
25,7388.466388350831
26,7430.511226245179
27,7472.141999454079
28,7513.345466836727
29,7554.108405566689
30,7594.417619177462
31,7634.259945708332
32,7673.622265943186
33,7712.491511734729
34,7750.8546744062205
35,7788.698813222632
36,7826.011063922875
37,7862.778647304489
38,7898.988877851991
39,7934.629172399831
40,7969.687058820732
41,8004.150184729978
42,8038.0063261960495
43,8071.243396447847
44,8103.849454568592
45,8135.812714166354
46,8167.121552011074
47,8197.76451662779
48,8227.730336835786
49,8257.007930223206
50,8285.586411546743
51,8313.455101045909
52,8340.603532661418
53,8367.02146214721
54,8392.698875065704
55,8417.625994655877
56,8441.793289563871
57,8465.191481425916
58,8487.811552293431
59,8509.644751890368
60,8530.68260469293
61,8550.91691682205
62,8570.339782739116
63,8588.943591735737
64,8606.72103420849
65,8623.665107709881
66,8639.769122767004
67,8655.02670845968
68,8669.431817750152
69,8682.978732556705
70,8695.662068563988
71,8707.476779763072
72,8718.418162714725
73,8728.481860529731
74,8737.663866560459
75,8745.960527798332
76,8753.36854797225
77,8759.884990343433
78,8765.507280192629
79,8770.233206996036
80,8774.060926286782
81,8776.988961199271
82,8779.016203694127
83,8780.141915462009
84,8780.365728505005
85,8779.687645394817
86,8778.108039207398
87,8775.62765313427
88,8772.24759977111
89,8767.969360084802
90,8762.794782060546
91,8756.726079031114
92,8749.765827690844
93,8741.916965797373
94,8733.182789564635
95,8723.566950751023
96,8713.073453447123
97,8701.706650567823
98,8689.47124005403
99,8676.372260789625
100,8662.415088239706
101,8647.605429816524
102,8631.949319979902
103,8615.453115079272
104,8598.123487944804
105,8579.967422235422
106,8560.992206551811
107,8541.205428322777
108,8520.614967473655
109,8499.228989885618
110,8477.055940655056
111,8454.104537162362
112,8430.38376195965
113,8405.902855487133
114,8380.671308628016
115,8354.698855111912
116,8327.995463776873
117,8300.571330700272
118,8272.436871208782
119,8243.602711777821
120,8214.079681830795
121,8183.878805448567
122,8153.011292999484
123,8121.488532700374
124,8089.322082118788
125,8056.523659626771
126,8023.105135816344
127,7989.078524886775
128,7954.455976013642
129,7919.249764709528
130,7883.472284186069
131,7847.136036726908
132,7810.2536250809535
133,7772.8377438851385
134,7734.901171125695
135,7696.45675964674
136,7657.517428714744
137,7618.096155647256
138,7578.205967513952
139,7537.859932917895
140,7497.071153864597
141,7455.8527577262
142,7414.21788930784
143,7372.179703022978
144,7329.751355184171
145,7286.945996415492
146,7243.7767641925075
147,7200.2567755154
148,7156.3991197205605
149,7112.216851435645
150,7067.722983682783
151,7022.930481134347
152,6977.852253525361
153,6932.501149226338
154,6886.889948980014
155,6841.031359805177
156,6794.938009070462
157,6748.622438740692
158,6702.097099798074
159,6655.374346840239
160,6608.466432856859
161,6561.385504186274
162,6514.1435956533105
163,6466.752625889173
164,6419.22439283407
165,6371.570569422938
166,6323.802699454413
167,6275.932193642931
168,6227.9703258536265
169,6179.928229519446
170,6131.816894239705
171,6083.647162559075
172,6035.429726925799
173,5987.17512682774
174,5938.8937461046835
175,5890.5958104350975
176,5842.291384995461
177,5793.9903722900135
178,5745.702510148716
179,5697.437369890997
180,5649.204354652761
181,5601.012697873997
182,5552.871461944199
183,5504.789537002707
184,5456.775639890973
185,5408.8383132536555
186,5360.9859247853465
187,5313.226666619698
188,5265.568554857584
189,5218.019429230919
190,5170.58695289866
191,5123.278612371503
192,5076.101717561708
193,5029.06340195447
194,4982.1706228972225
195,4935.4301620032375
196,4888.848625665843
197,4842.432445679618
198,4796.187879964865
199,4750.121013391708
