,I_t
0,32.0
1,50.18063521338275
2,78.69045731099924
3,123.39784456125497
4,193.50510865904118
5,303.4424163104884
6,475.83738404796713
7,746.1709731490556
8,1170.0764885425756
9,1834.780250178244
10,2877.029388429094
11,4511.1736589732445
12,7073.124197920801
13,11089.096546434947
14,17382.94146736414
15,27243.30659789175
16,42682.95635212107
17,66838.5454343275
18,104580.76905064314
19,163430.5828596706
20,254898.4915594821
21,396353.77000355464
22,613419.9869388884
23,942531.1015351604
24,1432395.5750286486
25,2141380.5604471653
26,3125391.8218069645
27,4409810.341277315
28,5945400.053750134
29,7568219.263190246
30,9007268.88509757
31,9971171.620573131
32,10275643.936831253
33,9918236.971126398
34,9050529.80147471
35,7888579.352576431
36,6631408.268708501
37,5421007.899221797
38,4338262.1674922295
39,3416427.456314779
40,2658145.5468481174
41,2049486.5658926924
42,1569484.6185635799
43,1195789.5229661895
44,907596.559440963
45,686889.6611441575
46,518738.58045276016
47,391120.76840017136
48,294543.0880340107
49,221612.12220138864
50,166626.1636476101
51,125219.39159053442
52,94066.2809187154
53,70643.43567317934
54,53041.55037692799
55,39819.01378437944
56,29889.05522927263
57,22433.36425072013
58,16836.313938505486
59,12635.062738183778
60,9481.807150625169
61,7115.285381426813
62,5339.297777250629
63,4006.534791095842
64,3006.411398600988
65,2255.921248982526
66,1692.7642760817102
67,1270.1844823112074
68,953.0933624673778
69,715.1593654498178
70,536.6229871758446
71,402.65677136002864
72,302.1344242541197
73,226.70704445544388
74,170.1098732761883
75,127.6420594128665
76,95.77626919710616
77,71.86574014526082
78,53.92445877048728
79,40.462211502237096
80,30.360812065923103
81,22.781226979310055
82,17.093886212686044
83,12.82639126284888
84,9.624277614396405
85,7.2215726928703505
86,5.418703938541904
87,4.065922083620587
88,3.0508627844327703
89,2.2892134801846344
90,1.7177102648368612
91,1.2888830876085433
92,0.9671128135100118
93,0.7256726388146096
94,0.5445081175716058
95,0.40857140500080535
96,0.30657135750647047
97,0.2300356706453239
98,0.17260715470186216
99,0.12951569534879837
100,0.0971820395513677
101,0.07292049649381799
102,0.054715859352970485
103,0.04105601865300541
104,0.030806363773838222
105,0.02311554018177548
106,0.01734473441203531
107,0.013014613088963478
108,0.009765508645159446
109,0.007327544694872753
110,0.005498219622259769
111,0.004125586437603105
112,0.0030956317905187704
113,0.0023228058185948194
114,0.0017429162238819487
115,0.0013077963466151996
116,0.0009813043569035682
117,0.0007363212501452206
118,0.0005524982943365109
119,0.0004145668282479123
120,0.00031107001930152423
121,0.00023341123870695637
122,0.00017514001020415984
123,0.0001314162220475064
124,9.860809872684604e-05
125,7.399053924260187e-05
126,5.551876537620858e-05
127,4.165847877917948e-05
128,3.125841942693506e-05
129,2.3454739916197766e-05
130,1.7599252765237535e-05
131,1.320559081027385e-05
132,9.90880868492535e-06
133,7.435069809831023e-06
134,5.578901039956443e-06
135,4.186125700188135e-06
136,3.1410573968367423e-06
137,2.3568909002850307e-06
138,1.7684919484249282e-06
139,1.326987079149718e-06
140,9.957041137781815e-07
141,7.471261007530373e-07
142,5.606057087665997e-07
143,4.206502227467836e-07
144,3.1563469142371447e-07
145,2.3683633822800613e-07
146,1.777100319747558e-07
147,1.3334463664129662e-07
148,1.0005508368556948e-07
149,7.507628370728119e-08
150,5.633345321072472e-08
151,4.2269779402215355e-08
152,3.1717108554101426e-08
153,2.3798917081169596e-08
154,1.785750593469986e-08
155,1.3399370951216777e-08
156,1.0054211520066321e-08
157,7.544172756934886e-09
158,5.660766383608279e-09
159,4.247553321248277e-09
160,3.187149582623678e-09
161,2.3914761496232516e-09
162,1.7944429735578373e-09
163,1.346459418321345e-09
164,1.0103151740685957e-09
165,7.580895027834017e-10
166,5.688320921837068e-10
167,4.2682288556967687e-10
168,3.202663459908841e-10
169,2.403116979949485e-10
170,1.803177664969491e-10
171,1.353013489802387e-10
172,1.0152330184381513e-10
173,7.617796049303081e-11
174,5.716009585469653e-11
175,4.289005031077204e-11
176,3.2182528530686677e-11
177,2.414814473575792e-11
178,1.8119548736609808e-11
179,1.3595994641038143e-11
180,1.0201748010735711e-11
181,7.65487669143441e-12
182,5.743833027379396e-12
183,4.309882337272793e-12
184,3.23391812968679e-12
185,2.4265689063183714e-12
186,1.820774806590859e-12
187,1.3662174965168761e-12
188,1.0251406384975687e-12
189,7.692137828555627e-13
190,5.771791903617604e-13
191,4.330861266551317e-13
192,3.249659659136099e-13
193,2.438380555335995e-13
194,1.829637671725075e-13
195,1.3728677430887227e-13
196,1.030130647800048e-13
197,7.729580339250258e-14
198,5.799886873429001e-14
199,4.351942313576739e-14
