,beta,gamma,sse
0,0.02,0.01,650719.6516171878
1,0.03,0.01,154167.2302349381
2,0.03,0.02,652293.907996452
3,0.04,0.01,4084.5470789079845
4,0.04,0.02,154956.27091617737
5,0.04,0.03,653871.8921407475
6,0.05,0.01,237539.36603289773
7,0.05,0.02,4001.125228180036
8,0.05,0.03,155748.28085219243
9,0.05,0.04,655453.6100194816
10,0.060000000000000005,0.01,894805.6833724173
11,0.060000000000000005,0.02,236488.39302299777
12,0.060000000000000005,0.03,3919.79485282906
13,0.060000000000000005,0.04,156543.26692111202
14,0.060000000000000005,0.05,657039.0676062352
15,0.07,0.01,2019626.5724807393
16,0.07,0.02,892683.5541053659
17,0.07,0.03,235438.50066396466
18,0.07,0.04,3840.5638450696533
19,0.07,0.05,157341.23600614752
20,0.07,0.060000000000000005,658628.2708787643
21,0.08,0.01,3659498.2436948568
22,0.08,0.02,2016320.432723991
23,0.08,0.03,890561.3463732712
24,0.08,0.04,234389.6979789029
25,0.08,0.05,3763.4401032302862
26,0.08,0.060000000000000005,158142.19499557378
27,0.08,0.07,660221.2258189805
28,0.09,0.01,5865977.024783144
29,0.09,0.02,3654885.194372276
30,0.09,0.03,2013012.8902250745
31,0.09,0.04,888439.0704596019
32,0.09,0.05,233341.9939982178
33,0.09,0.060000000000000005,3688.4315317358723
34,0.09,0.07,158946.15078272045
35,0.09,0.08,661817.9384129331
36,0.09999999999999999,0.01,8695011.104467193
37,0.09999999999999999,0.02,5859923.257710408
38,0.09999999999999999,0.03,3650269.234206762
39,0.09999999999999999,0.04,2009703.9566713255
40,0.09999999999999999,0.05,886316.7366564764
41,0.09999999999999999,0.060000000000000005,232295.39775958212
42,0.09999999999999999,0.07,3615.5460410895153
43,0.09999999999999999,0.08,159753.11026595085
44,0.09999999999999999,0.09,663418.414650799
45,0.10999999999999999,0.01,12207299.029276017
46,0.10999999999999999,0.02,8687370.963528683
47,0.10999999999999999,0.03,5853864.867228782
48,0.10999999999999999,0.04,3645650.3764485866
49,0.10999999999999999,0.05,2006393.6437602655
50,0.10999999999999999,0.060000000000000005,884194.355264629
51,0.10999999999999999,0.07,231249.91830792115
52,0.10999999999999999,0.08,3544.791547853752
53,0.10999999999999999,0.09,160563.0803486496
54,0.10999999999999999,0.09999999999999999,665022.6605268719
55,0.11999999999999998,0.01,16468677.10373373
56,0.11999999999999998,0.02,12197913.99050209
57,0.11999999999999998,0.03,8679724.259323332
58,0.11999999999999998,0.04,5847801.868327624
59,0.11999999999999998,0.05,3641028.6343598883
60,0.11999999999999998,0.060000000000000005,2003081.9631995503
61,0.11999999999999998,0.07,882071.9365933767
62,0.11999999999999998,0.08,230205.56469539247
63,0.11999999999999998,0.09,3476.175974633784
64,0.11999999999999998,0.09999999999999999,161376.0679392031
65,0.11999999999999998,0.10999999999999999,666630.6820395435
66,0.12999999999999998,0.01,21550538.0163754
67,0.12999999999999998,0.02,16457374.667149503
68,0.12999999999999998,0.03,12188520.196072025
69,0.12999999999999998,0.04,8672071.008774828
70,0.12999999999999998,0.05,5841734.276010176
71,0.12999999999999998,0.060000000000000005,3636404.021214684
72,0.12999999999999998,0.07,1999768.9267069525
73,0.12999999999999998,0.08,879949.4909606007
74,0.12999999999999998,0.09,229162.34598135957
75,0.12999999999999998,0.09999999999999999,3409.7072500581658
76,0.12999999999999998,0.10999999999999999,162192.07995099173
77,0.12999999999999998,0.11999999999999998,668242.4851912848
78,0.13999999999999999,0.01,27530283.200378813
79,0.13999999999999999,0.02,21537130.50185139
80,0.13999999999999999,0.03,16446061.00208609
81,0.13999999999999999,0.04,12179117.665060323
82,0.13999999999999999,0.05,8664411.228823058
83,0.13999999999999999,0.060000000000000005,5835662.105293545
84,0.13999999999999999,0.07,3631776.550298892
85,0.13999999999999999,0.08,1996454.5460103601
86,0.13999999999999999,0.09,877827.0286927456
87,0.13999999999999999,0.09999999999999999,228120.2712323816
88,0.13999999999999999,0.10999999999999999,3345.3933087616915
89,0.13999999999999999,0.11999999999999998,163011.12330236007
90,0.13999999999999999,0.12999999999999998,669858.0759886471
91,0.15,0.01,34491811.63878517
92,0.15,0.02,27514566.439011298
93,0.15,0.03,21523708.974748395
94,0.15,0.04,16434736.130008379
95,0.15,0.05,12169706.41656014
96,0.15,0.060000000000000005,8656744.936424036
97,0.15,0.07,5829585.371208699
98,0.15,0.08,3627146.234910258
99,0.15,0.09,1993138.832847694
100,0.15,0.09999999999999999,875704.5601247529
101,0.15,0.10999999999999999,227079.3495221858
102,0.15,0.11999999999999998,3283.2420913668902
103,0.15,0.12999999999999998,163833.2049166123
104,0.15,0.13999999999999999,671477.4604422369
105,0.16,0.01,42526048.04154815
106,0.16,0.02,34473563.55056855
107,0.16,0.03,27498832.535599314
108,0.16,0.04,21510273.45918735
109,0.16,0.05,16423400.07240292
110,0.16,0.060000000000000005,12160286.469683398
111,0.16,0.07,8649072.14854989
112,0.16,0.08,5823504.088800447
113,0.16,0.09,3622513.0883582793
114,0.16,0.09999999999999999,1989821.7989669144
115,0.16,0.10999999999999999,873582.0956000887
116,0.16,0.11999999999999998,226039.5899316435
117,0.16,0.12999999999999998,3223.2615444654657
118,0.16,0.13999999999999999,164658.3317219979
119,0.16,0.15,673100.6445667027
120,0.17,0.01,51731513.5562709
121,0.17,0.02,42505027.0892645
122,0.17,0.03,34455294.80780428
123,0.17,0.04,27483081.51721417
124,0.17,0.05,21496823.97931405
125,0.17,0.060000000000000005,16412052.850777872
126,0.17,0.07,12150857.843560576
127,0.17,0.08,8641392.882188743
128,0.17,0.09,5817418.273127278
129,0.17,0.09999999999999999,3617877.1239642575
130,0.17,0.10999999999999999,1986503.4561260457
131,0.17,0.11999999999999998,871459.6454706732
132,0.17,0.12999999999999998,225001.00154876226
133,0.17,0.13999999999999999,3165.4596206011865
134,0.17,0.15,165486.5106516828
135,0.17,0.16,674727.6343807143
136,0.18000000000000002,0.01,62214942.427844375
137,0.18000000000000002,0.02,51707457.06460516
138,0.18000000000000002,0.03,42483981.545263976
139,0.18000000000000002,0.04,34437005.44083975
140,0.18000000000000002,0.05,27467313.410955645
141,0.18000000000000002,0.060000000000000005,21483360.559299305
142,0.18000000000000002,0.07,16400694.48666291
143,0.18000000000000002,0.08,12141420.557340778
144,0.18000000000000002,0.09,8633707.154344784
145,0.18000000000000002,0.09999999999999999,5811327.939261487
146,0.18000000000000002,0.10999999999999999,3613238.355061242
147,0.18000000000000002,0.11999999999999998,1983183.816093046
148,0.18000000000000002,0.12999999999999998,869337.220096886
149,0.18000000000000002,0.13999999999999999,223963.59346865135
150,0.18000000000000002,0.15,3109.8442782509546
151,0.18000000000000002,0.16,166317.7486437455
152,0.18000000000000002,0.17,676358.4359069774
153,0.19000000000000003,0.01,74091948.29577103
154,0.19000000000000003,0.02,62187564.755733415
155,0.19000000000000003,0.03,51683371.573392525
156,0.19000000000000003,0.04,42462911.44353169
157,0.19000000000000003,0.05,34418695.480055496
158,0.19000000000000003,0.060000000000000005,27451528.24395235
159,0.19000000000000003,0.07,21469883.223338768
160,0.19000000000000003,0.08,16389325.001609191
161,0.19000000000000003,0.09,12131974.630191758
162,0.19000000000000003,0.09999999999999999,8626014.982038157
163,0.19000000000000003,0.10999999999999999,5805233.102289069
164,0.19000000000000003,0.11999999999999998,3608596.79499397
165,0.19000000000000003,0.12999999999999998,1979862.8906458481
166,0.19000000000000003,0.13999999999999999,867214.8298475277
167,0.19000000000000003,0.15,222927.37479351333
168,0.19000000000000003,0.16,3056.4234818073865
169,0.19000000000000003,0.17,167152.0526411569
170,0.19000000000000003,0.18000000000000002,677993.0551721809
171,0.20000000000000004,0.01,87487744.11334871
172,0.20000000000000004,0.02,74060938.84889978
173,0.20000000000000004,0.03,62160153.1547692
174,0.20000000000000004,0.04,51659257.12065582
175,0.20000000000000004,0.05,42441816.81809014
176,0.20000000000000004,0.060000000000000005,34400364.95586479
177,0.20000000000000004,0.07,27435726.043361314
178,0.20000000000000004,0.08,21456391.995652776
179,0.20000000000000004,0.09,16377944.417189347
180,0.20000000000000004,0.09999999999999999,12122520.08129963
181,0.20000000000000004,0.10999999999999999,8618316.38230493
182,0.20000000000000004,0.11999999999999998,5799133.777309639
183,0.20000000000000004,0.12999999999999998,3603952.45711888
184,0.20000000000000004,0.13999999999999999,1976540.6915723311
185,0.20000000000000004,0.15,865092.4850998262
186,0.20000000000000004,0.16,221892.3546326107
187,0.20000000000000004,0.17,3005.2052015596864
188,0.20000000000000004,0.18000000000000002,167989.42959176467
189,0.20000000000000004,0.19000000000000003,679631.498207008
190,0.21000000000000005,0.01,102537919.99182512
191,0.21000000000000005,0.02,87452765.18250686
192,0.21000000000000005,0.03,74029889.96625452
193,0.21000000000000005,0.04,62132707.66745527
194,0.21000000000000005,0.05,51635113.74446077
195,0.21000000000000005,0.060000000000000005,42420697.70299998
196,0.21000000000000005,0.07,34382013.89871358
197,0.21000000000000005,0.08,27419906.836368166
198,0.21000000000000005,0.09,21442886.900486432
199,0.21000000000000005,0.09999999999999999,16366552.754997425
200,0.21000000000000005,0.10999999999999999,12113056.92986914
201,0.21000000000000005,0.11999999999999998,8610611.372197093
202,0.21000000000000005,0.12999999999999998,5793029.979436511
203,0.21000000000000005,0.13999999999999999,3599305.3548040055
204,0.21000000000000005,0.15,1973217.2306702733
205,0.21000000000000005,0.16,862970.1962393646
206,0.21000000000000005,0.17,220858.54210225533
207,0.21000000000000005,0.18000000000000002,2956.1974136764024
208,0.21000000000000005,0.19000000000000003,168829.8864482758
209,0.21000000000000005,0.20000000000000004,681273.7710461123
210,0.22000000000000006,0.01,119389283.6169801
211,0.22000000000000006,0.02,102498604.4015291
212,0.22000000000000006,0.03,87417740.66934347
213,0.22000000000000006,0.04,73998801.6953113
214,0.22000000000000006,0.05,62105228.336344816
215,0.22000000000000006,0.060000000000000005,51610941.48291636
216,0.22000000000000006,0.07,42399554.132358916
217,0.22000000000000006,0.08,34363642.33908078
218,0.22000000000000006,0.09,27404070.65018698
219,0.22000000000000006,0.09999999999999999,21429367.96210953
220,0.22000000000000006,0.10999999999999999,16355150.036648817
221,0.22000000000000006,0.11999999999999998,12103585.195123298
222,0.22000000000000006,0.12999999999999998,8602899.968782447
223,0.22000000000000006,0.13999999999999999,5786921.72379655
224,0.22000000000000006,0.15,3594655.501429082
225,0.22000000000000006,0.16,1969892.519747314
226,0.22000000000000006,0.17,860847.9736600958
227,0.22000000000000006,0.18000000000000002,219825.94632578775
228,0.22000000000000006,0.19000000000000003,2909.408100186891
229,0.22000000000000006,0.20000000000000004,169673.43016824106
230,0.22000000000000006,0.21000000000000005,682919.8797281121
231,0.23000000000000007,0.01,138200768.25735226
232,0.23000000000000007,0.02,119345232.16732913
233,0.23000000000000007,0.03,102459236.37423941
234,0.23000000000000007,0.04,87382670.62685156
235,0.23000000000000007,0.05,73967674.08360249
236,0.23000000000000007,0.060000000000000005,62077715.20404008
237,0.23000000000000007,0.07,51586740.374174304
238,0.23000000000000007,0.08,42378386.14030244
239,0.23000000000000007,0.09,34345250.30747785
240,0.23000000000000007,0.09999999999999999,27388217.51206003
241,0.23000000000000007,0.10999999999999999,21415835.204816394
242,0.23000000000000007,0.11999999999999998,16343736.283780135
243,0.23000000000000007,0.12999999999999998,12094104.896303602
244,0.23000000000000007,0.13999999999999999,8595182.189144677
245,0.23000000000000007,0.15,5780809.025530187
246,0.23000000000000007,0.16,3590002.910385373
247,0.23000000000000007,0.17,1966566.5706209997
248,0.23000000000000007,0.18000000000000002,858725.8277643116
249,0.23000000000000007,0.19000000000000003,218794.57643354553
250,0.23000000000000007,0.20000000000000004,2864.845248963233
251,0.23000000000000007,0.21000000000000005,170520.06771404535
252,0.23000000000000007,0.22000000000000006,684569.8302955644
253,0.24000000000000007,0.01,159144413.7846702
254,0.24000000000000007,0.02,138151546.94051716
255,0.24000000000000007,0.03,119301120.64223005
256,0.24000000000000007,0.04,102419815.96906912
257,0.24000000000000007,0.05,87347555.10808809
258,0.24000000000000007,0.060000000000000005,73936507.17871651
259,0.24000000000000007,0.07,62050168.3131923
