,beta,gamma,sse
0,0.01,0.02,24982042.933607206
1,0.01,0.03,4563985.806100254
2,0.02,0.03,24933038.09642212
3,0.01,0.04,6570503.539075554
4,0.02,0.04,4550568.517434815
5,0.03,0.04,24883204.271965183
6,0.01,0.05,28888446.848604187
7,0.02,0.05,6589323.155732013
8,0.03,0.05,4536923.515529511
9,0.04,0.05,24832544.46017034
10,0.01,0.060000000000000005,69571356.71463516
11,0.02,0.060000000000000005,28936418.757479776
12,0.03,0.060000000000000005,6608444.536120216
13,0.04,0.060000000000000005,4523053.430871645
14,0.05,0.060000000000000005,24781061.7124928
15,0.01,0.07,126826894.36442138
16,0.02,0.07,69645642.08090389
17,0.03,0.07,28985157.22590644
18,0.04,0.07,6627869.978865865
19,0.05,0.07,4508960.938612155
20,0.060000000000000005,0.07,24728759.13184599
21,0.01,0.08,199005207.78957695
22,0.02,0.08,126924881.40685849
23,0.03,0.08,69721100.56776243
24,0.04,0.08,29034664.2545995
25,0.05,0.08,6647601.821187928
26,0.060000000000000005,0.08,4494648.758510249
27,0.07,0.08,24675639.872536995
28,0.01,0.09,284588165.12337315
29,0.02,0.09,199124494.4677017
30,0.03,0.09,127024395.73508914
31,0.04,0.09,69797733.90868105
32,0.05,0.09,29084941.87749815
33,0.060000000000000005,0.09,6667642.438850061
34,0.07,0.09,4480119.654876726
35,0.08,0.09,24621707.140201643
36,0.01,0.09999999999999999,382179390.39483595
37,0.02,0.09999999999999999,284726543.1298319
38,0.03,0.09999999999999999,199245615.48885718
39,0.04,0.09999999999999999,127125438.843032
40,0.05,0.09999999999999999,69875543.86560856
41,0.060000000000000005,0.09999999999999999,29135992.161722727
42,0.07,0.09999999999999999,6687994.246110307
43,0.08,0.09999999999999999,4465376.436516697
44,0.09,0.09999999999999999,24566964.19173885
45,0.01,0.10999999999999999,490495041.9791845
46,0.02,0.10999999999999999,382334830.3545376
47,0.03,0.10999999999999999,284867020.2165054
48,0.04,0.10999999999999999,199368572.1324117
49,0.05,0.10999999999999999,127228012.24889126
50,0.060000000000000005,0.10999999999999999,69954532.22893289
51,0.07,0.10999999999999999,29187817.207530178
52,0.08,0.10999999999999999,6708659.695671251
53,0.09,0.10999999999999999,4450421.95667119
54,0.09999999999999999,0.10999999999999999,24511414.33524256
55,0.01,0.11999999999999998,608355278.5089266
56,0.02,0.11999999999999998,490665679.7641655
57,0.03,0.11999999999999998,382492596.1459409
58,0.04,0.11999999999999998,285009597.4707871
59,0.05,0.11999999999999998,199493365.6983254
60,0.060000000000000005,0.11999999999999998,127332117.49512665
