,beta,gamma,sse
0,0.02,0.01,2434124750.9682965
1,0.03,0.01,1750296651.2264485
2,0.03,0.02,2438375504.2744355
3,0.04,0.01,1165325078.2575266
4,0.04,0.02,1754038510.597763
5,0.04,0.03,2442667496.7396455
6,0.05,0.01,690926971.1378878
7,0.05,0.02,1168481334.083708
8,0.05,0.03,1757817413.1412692
9,0.05,0.04,2447000799.4587417
10,0.060000000000000005,0.01,339853954.2944536
11,0.060000000000000005,0.02,693412417.4132713
12,0.060000000000000005,0.03,1171669716.1657472
13,0.060000000000000005,0.04,1761633443.8000042
14,0.060000000000000005,0.05,2451375484.103806
15,0.07,0.01,125977174.2914968
16,0.07,0.02,341574000.2114625
17,0.07,0.03,695924268.9551481
18,0.07,0.04,1174890325.162755
19,0.07,0.05,1765486688.213639
20,0.07,0.060000000000000005,2455791622.9202995
21,0.08,0.01,64378908.05209677
22,0.08,0.02,126826863.46606113
23,0.08,0.03,343313834.511244
24,0.08,0.04,698462644.2392282
25,0.08,0.05,1178143262.5662928
26,0.08,0.060000000000000005,1769377232.7139733
27,0.08,0.07,2460249288.723109
28,0.09,0.01,171451475.0639137
29,0.09,0.02,64241835.69332156
30,0.09,0.03,127688726.87341055
31,0.09,0.04,345073595.84774834
32,0.09,0.05,701027662.7279104
33,0.09,0.060000000000000005,1181428630.6951332
34,0.09,0.07,1773305164.3203983
35,0.09,0.08,2464748554.892575
36,0.09999999999999999,0.01,465004027.34906787
37,0.09999999999999999,0.02,170198592.37253863
38,0.09999999999999999,0.03,64108214.26957905
39,0.09999999999999999,0.04,128562926.00049831
40,0.09999999999999999,0.05,346853424.0366074
41,0.09999999999999999,0.060000000000000005,703619444.8642914
42,0.09999999999999999,0.07,1184746532.690052
43,0.09999999999999999,0.08,1777270570.7353015
44,0.09999999999999999,0.09,2469289495.3705325
45,0.10999999999999999,0.01,964377835.3225627
46,0.10999999999999999,0.02,462492321.2916646
47,0.10999999999999999,0.03,168939204.7261139
48,0.10999999999999999,0.04,63978231.08462709
49,0.10999999999999999,0.05,129449623.69422507
50,0.10999999999999999,0.060000000000000005,348653460.048233
51,0.10999999999999999,0.07,706238112.0661346
52,0.10999999999999999,0.08,1188097072.5085402
53,0.10999999999999999,0.09,1781273540.3394601
54,0.10999999999999999,0.09999999999999999,2473872184.6562195
55,0.11999999999999998,0.01,1690570735.3479877
56,0.11999999999999998,0.02,960448870.6688163
57,0.11999999999999998,0.03,459962785.631958
58,0.11999999999999998,0.04,167673528.5983525
59,0.11999999999999998,0.05,63852075.02655152
60,0.11999999999999998,0.060000000000000005,130348984.15352349
61,0.11999999999999998,0.07,350473846.0009009
62,0.11999999999999998,0.08,708883786.7197886
63,0.11999999999999998,0.09,1191480354.9194593
64,0.11999999999999998,0.09999999999999999,1785314162.1873832
65,0.11999999999999998,0.10999999999999999,2478496697.8023043
66,0.12999999999999998,0.01,2666371456.063675
67,0.12999999999999998,0.02,1685049044.463952
68,0.12999999999999998,0.03,956489232.8523556
69,0.12999999999999998,0.04,457415669.7814155
70,0.12999999999999998,0.05,166401782.30096808
71,0.12999999999999998,0.060000000000000005,63729936.55867959
72,0.12999999999999998,0.07,131261172.92137839
73,0.12999999999999998,0.08,352314725.15373206
74,0.12999999999999998,0.09,711556592.1740577
75,0.12999999999999998,0.09999999999999999,1194896485.4977312
76,0.12999999999999998,0.10999999999999999,1789392526.002645
77,0.12999999999999998,0.11999999999999998,2483163110.410712
78,0.13999999999999999,0.01,3916504595.653272
79,0.13999999999999999,0.02,2659062760.409878
80,0.13999999999999999,0.03,1679482152.4009657
81,0.13999999999999999,0.04,952499208.4557464
82,0.13999999999999999,0.05,454851225.2760395
83,0.13999999999999999,0.060000000000000005,165124185.9732628
84,0.13999999999999999,0.07,63612007.71042445
85,0.13999999999999999,0.08,132186356.87679157
86,0.13999999999999999,0.09,354176241.8996587
87,0.13999999999999999,0.09999999999999999,714256652.7340395
88,0.13999999999999999,0.10999999999999999,1198345570.6188822
89,0.13999999999999999,0.11999999999999998,1793508722.173154
90,0.13999999999999999,0.12999999999999998,2487871498.628586
91,0.15,0.01,5467787081.444557
92,0.15,0.02,3907193841.226959
93,0.15,0.03,2651692468.6435065
94,0.15,0.04,1673870387.6687152
95,0.15,0.05,948479086.5094135
96,0.15,0.060000000000000005,452269705.76440394
97,0.15,0.07,163840961.57161516
98,0.15,0.08,63498482.06805894
99,0.15,0.09,133124704.22669013
100,0.15,0.09999999999999999,356058541.758332
101,0.15,0.10999999999999999,716984093.6548986
102,0.15,0.11999999999999998,1201827717.4536505
103,0.15,0.12999999999999998,1797662841.74643
104,0.15,0.13999999999999999,2492621939.144111
105,0.16,0.01,7349297006.830454
106,0.16,0.02,5456236268.512536
107,0.16,0.03,3897803027.77468
108,0.16,0.04,2644260956.544296
109,0.16,0.05,1668214081.5893028
110,0.16,0.060000000000000005,944429158.4779458
111,0.16,0.07,449671366.9956145
112,0.16,0.08,162552332.85889724
113,0.16,0.09,63389554.765424296
114,0.16,0.09999999999999999,134076384.4977677
115,0.16,0.10999999999999999,357961771.36896014
116,0.16,0.11999999999999998,719739041.1356163
117,0.16,0.12999999999999998,1205343033.9624953
118,0.16,0.13999999999999999,1801854976.4247785
119,0.16,0.15,2497414509.182332
120,0.17,0.01,9592555808.825111
121,0.17,0.02,7335242792.202986
122,0.17,0.03,5444584644.152113
