,I_t
0,264905.0
1,264270.7839251738
2,263020.2505466715
3,261166.74506772234
4,258728.99389467214
5,255730.7190387538
6,252200.1672343276
7,248169.56923422104
8,243674.54627829435
9,238753.4814880301
10,233446.87393486965
11,227796.69242310539
12,221845.74471408763
13,215637.0761169198
14,209213.40921552724
15,202616.63413065832
16,195887.35626021994
17,189064.5060215716
18,182185.01283576104
19,175283.54352520232
20,168392.30349906842
21,161540.8976084149
22,154756.24637909874
23,148062.55247075917
24,141481.3116463616
25,135031.36224062525
26,128728.96705183954
27,122587.92171132677
28,116619.68386847648
29,110833.51792851169
30,105236.65055950417
31,99834.4327131691
32,94630.5044537417
33,89626.95943866743
34,84824.50642651731
35,80222.62568845948
36,75819.71866070079
37,71613.24959088891
38,67599.87829869971
39,63775.58348917607
40,60135.77632803898
41,56675.404213659174
42,53389.04486404502
43,50270.990983003416
44,47315.3258817721
45,44515.990515167585
46,41866.84244880269
47,39361.70731013991
48,36994.423294703476
49,34758.879302972506
50,32649.04727625373
51,30659.00928375324
52,28782.97989034354
53,27015.32430703247
54,25350.57279545343
55,23783.431765102243
56,22308.791968589685
57,20921.73416668831
58,19617.532602070954
59,18391.65658885101
60,17239.770494693832
61,16157.732363617319
62,15141.59140079152
63,14187.584515763714
64,13292.132097601478
65,12451.83317444323
66,11663.460090821154
67,10923.952818799109
68,10230.413003354954
69,9580.097828428268
70,8970.413777540653
71,8398.91035176353
72,7863.2737979452295
73,7361.320891404982
74,6890.9928096505555
75,6450.349126977577
76,6037.561953967623
77,5650.91024083014
78,5288.7742591484275
79,4949.630272816712
80,4632.0454057248435
81,4334.672710996509
82,4056.2464442590667
83,3795.5775414669724
84,3551.549300169853
85,3323.1132617694793
86,3109.2852912100234
87,2909.1418496603287
88,2721.8164550462325
89,2546.496324749422
90,2382.4191943841256
91,2228.8703062740406
92,2085.1795610616978
93,1950.7188257755174
94,1824.8993916426764
95,1707.1695749568391
96,1597.012454378647
97,1493.9437381547707
98,1397.5097548807169
99,1307.285561596886
100,1222.873163190999
101,1143.8998372781366
102,1070.0165589382154
103,1000.8965199062827
104,936.2337370306559
105,875.7417450352433
106,819.1523688433156
107,766.2145709389179
108,716.6933694576484
109,670.3688229095977
110,627.0350776429791
111,586.4994743567147
112,548.5817101634696
113,513.1130528909877
114,479.9356044888221
115,448.90161057953964
116,419.87281335813384
117,392.71984520072164
118,367.32166049368345
119,343.56500333734294
120,321.3439089142189
121,300.5592364409927
122,281.1182317458178
123,262.9341176286667
124,245.92571027229727
125,230.01706007535586
126,215.13711537736097
127,201.21940763807555
128,188.2017567213143
129,176.025995015792
130,164.63770920343336
131,153.9859985588683
132,144.0232487328545
133,134.70492003732465
134,125.98934931085557
135,117.83756450081545
136,110.21311115245074
137,103.08189004592381
138,96.412005269983
139,90.17362206571346
140,84.33883381584498
141,78.88153759453958
142,73.77731772959662
143,69.00333686373848
144,64.5382340342117
145,60.362029320482186
146,56.4560346384428
147,52.80277028639884
148,49.385886873262024
149,46.19009228296724
150,43.20108335122563
151,40.40548195143307
152,37.79077520595079
153,35.345259557144715
154,33.05798844958889
155,30.918723390776936
156,28.917888172611388
157,27.046526049916842
158,25.29625968530919
159,23.659253682004735
160,22.128179537622906
161,20.69618286277339
162,19.3568527182691
163,18.104192934213945
164,16.932595283019598
165,15.836814386646175
166,14.811944246074487
167,13.85339628823503
168,12.956878832373327
169,12.118377884151695
170,11.33413917170193
171,10.60065134337746
172,9.914630252131744
173,9.273004256294637
174,8.672900471051639
175,8.111631909172091
176,7.586685453500529
177,7.095710607437679
178,6.636508973110816
179,6.207024410182294
180,5.8053338312848615
181,5.429638592915921
182,5.078256443283147
183,4.749613991082345
184,4.442239661516437
185,4.15475710804203
186,3.8858790503671696
187,3.6344015111293735
188,3.3991984254655176
189,3.1792165993525034
190,2.9734709941572666
191,2.7810403162935664
192,2.6010628922476116
193,2.4327328105110233
194,2.275296313153572
195,2.128048420884913
196,1.9903297764991423
197,1.8615236925730587
198,1.7410533902029326
199,1.6283794164194039
