,I_t
0,7667.0
1,7816.281841768065
2,7968.393568099914
3,8123.385772854705
4,8281.30983230189
5,8442.2179121877
6,8606.162974634673
7,8773.198784860608
8,8943.379917702729
9,9116.761763932309
10,9293.400536344347
11,9473.353275606312
12,9656.677855849315
13,9843.432989984412
14,10033.678234726094
15,10227.473995304295
16,10424.881529845572
17,10625.962953403372
18,10830.781241616562
19,11039.40023397463
20,11251.884636667199
21,11468.30002499468
22,11688.712845316099
23,11913.190416509276
24,12141.800930917703
25,12374.613454757578
26,12611.697927957606
27,12853.125163403229
28,13098.96684555606
29,13349.295528418379
30,13604.18463281153
31,13863.708442936197
32,14127.942102181476
33,14396.961608148715
34,14670.84380685507
35,14949.666386080738
36,15233.507867822791
37,15522.447599817482
38,15816.565746091912
39,16115.943276504842
40,16420.66195523543
41,16730.804328177586
42,17046.45370919662
43,17367.694165203775
44,17694.610500003222
45,18027.288236865
46,18365.813599776397
47,18710.273493323246
48,19060.75548115153
49,19417.347762958772
50,19780.139149963677
51,20149.219038801526
52,20524.677383791895
53,20906.604667524432
54,21295.091869707445
55,21690.23043422335
56,22092.112234334145
57,22500.829535979407
58,22916.47495910858
59,23339.1414369887
60,23768.92217342817
61,24205.910597856655
62,24650.200318200725
63,25101.885071494635
64,25561.058672165247
65,26027.814957929993
66,26502.247733246713
67,26984.45071025424
68,27474.517447142756
69,27972.541283893224
70,28478.615275325596
71,28992.832121396106
72,29515.28409468456
73,30046.062965013483
74,30585.259921141937
75,31132.96548947805
76,31689.26944975568
77,32254.26074762218
78,32828.027404086046
79,33410.6564217752
80,34002.2336879589
81,34602.84387428865
82,35212.57033321637
83,35831.49499105072
84,36459.698237616074
85,37097.258812481814
86,37744.25368773367
87,38400.75794726263
88,39066.84466255174
89,39742.58476494533
90,40428.04691439078
91,41123.297364647944
92,41828.39982496719
93,42543.41531824333
94,43268.402035658786
95,44003.415187836625
96,44748.50685253094
97,45503.72581888996
98,46269.11742833514
99,47044.723412108026
100,47830.58172554533
101,48626.72637915224
102,49433.18726655326
103,50249.98998941021
104,51077.15567940757
105,51914.70081741594
106,52762.637049956174
107,53620.97100309805
108,54489.70409393978
109,55368.83233982711
110,56258.346165483614
111,57158.23020823715
112,58068.46312154119
113,58989.01737700345
114,59919.85906514902
115,60860.947695159266
116,61812.2359938432
117,62773.66970411286
118,63745.18738324968
119,64726.7202012645
120,65718.19173966943
121,66719.5177909958
122,67730.60615940817
123,68751.35646278053
124,69781.6599366165
125,70821.39924021138
126,71870.44826546956
127,72928.67194880651
128,73995.92608657951
129,75072.05715450668
130,76156.90213154836
131,77250.28832873891
132,78352.03322347095
133,79461.9442997469
134,80579.81889492516
135,81705.44405349996
136,82838.59638846452
137,83979.04195081735
138,85126.53610777996
139,86280.82343030241
140,87441.63759043929
141,88608.7012691845
142,89781.72607535636
143,90960.41247612782
144,92144.44973979676
145,93333.5158913909
146,94527.27768169915
147,95725.3905703171
148,96927.49872328769
149,98133.23502591012
150,99342.22111127981
151,100554.0674051092
152,101768.37318736516
153,102984.72667124122
154,104202.70509996396
155,105421.87486191069
156,106641.79162449206
157,107862.000487226
158,109082.0361544008
159,110301.42312769339
160,111519.6759190746
161,112736.29928429719
162,113950.78847722278
163,115162.62952520256
164,116371.29952568296
165,117576.26696416103
166,118776.99205356566
167,119972.9270950904
168,121163.51686045052
169,122348.19899548238
170,123526.40444494653
171,124697.55789833749
172,125861.07825644332
173,127016.37911833693
174,128162.86928841844
175,129299.9533030643
176,130427.03197637497
177,131543.50296444763
178,132648.76134753544
179,133742.20022938965
180,134823.21135301542
181,135891.18573200784
182,136945.51429657039
183,137985.5885532553
184,139010.8012574033
185,140020.54709720018
186,141014.22338820927
187,141991.23077718288
188,142950.9739539017
189,143892.8623697404
190,144816.31096160968
191,145720.7408798801
192,146605.58021885235
193,147470.2647483008
194,148314.2386445842
195,149136.95521978883
196,149937.8776473445
197,150716.47968253447
198,151472.24637630608
199,152204.67478077856
