,I_t
0,289794.0
1,288320.5125521806
2,286701.12228912686
3,284939.44169025734
4,283039.33973169426
5,281004.92467249505
6,278840.5261291386
7,276550.6765654217
8,274140.0923255375
9,271613.65433747176
10,268976.3886120208
11,266233.4466597822
12,263390.08594447566
13,260451.65048601592
14,257423.55172098192
15,254311.24972161526
16,251120.23486734915
17,247856.010055231
18,244524.07352756965
19,241129.90238682672
20,237678.93685928543
21,234176.56536047783
22,230628.1104068251
23,227038.81540953898
24,223413.83237862642
25,219758.21055690723
26,216076.88599636115
27,212374.67208192093
28,208656.25100106868
29,204926.16615130863
30,201188.81547181128
31,197448.44568026916
32,193709.14739128543
33,189974.85108843667
34,186249.3239185098
35,182536.16727329843
36,178838.81512174482
37,175160.53305310934
38,171504.41799021894
39,167873.3985306618
40,164270.2358730306
41,160697.5252849403
42,157157.6980695268
43,153653.02398743713
44,150185.6140919184
45,146757.4239354694
46,143370.2571076004
47,140025.76906452733
48,136725.47121307178
49,133470.73521262212
50,130262.79746070597
51,127102.76372950514
52,123991.61392248711
53,120930.20692221237
54,117919.28550228238
55,114959.48127830378
56,112051.3196746427
57,109195.22488561622
58,106391.52481160333
59,103640.45595234523
60,100942.1682414352
61,98296.72980766479
62,95704.13165048951
63,93164.29221839888
64,90677.06188041945
65,88242.22728234314
66,85859.51558055454
67,83528.59854753048
68,81249.09654420253
69,79020.58235540951
70,76842.58488562345
71,74714.59271301184
72,72636.05750070231
73,70606.3972648471
74,68624.99949974567
75,66691.22416087922
76,64804.406507241765
77,62963.85980482443
78,61168.87789352546
79,59418.73762012017
80,57712.70114023904
81,56050.01809256879
82,54429.92764871608
83,52851.660442358785
84,51314.44038145864
85,49817.48634742528
86,48360.01378520716
87,46941.23618834349
88,45560.36648304466
89,44216.61831537991
90,42909.20724564283
91,41637.35185393836
92,40400.27476099356
93,39197.203568138604
94,38027.371720336894
95,36890.01929606552
96,35784.39372776065
97,34709.750456448666
98,33665.35352408384
99,32650.476107008642
100,31664.400993843967
101,30706.421011005128
102,29775.839398925946
103,28871.970141958343
104,27994.13825479965
105,27141.680028184463
106,26313.943236463256
107,25510.287309576408
108,24730.083471820093
109,23972.714849690376
110,23237.57655098369
111,22524.07571722622
112,21831.631551401733
113,21159.675322847106
114,20507.65035108761
115,19875.011970289775
116,19261.2274759186
117,18665.776055098046
118,18088.14870208913
119,17527.84812021858
120,16984.388611512877
121,16457.295955217684
122,15946.107276310862
123,15450.370905048892
124,14969.646228520915
125,14503.503535122307
126,14051.523852800226
127,13613.298781866999
128,13188.430323123468
129,12776.530701983427
130,12377.22218924184
131,11990.136919083701
132,11614.916704887037
133,11251.212853332487
134,10898.685977293168
135,10557.005807941965
136,10225.851006478895
137,9904.908975848728
138,9593.875672788488
139,9292.455420515722
140,9000.36072234142
141,8717.31207646618
142,8443.037792194418
143,8177.27380777922
144,7919.763510089587
145,7670.25755627239
146,7428.513697563161
147,7194.296605382901
148,6967.377699842258
149,6747.534980759758
150,6534.552861287035
151,6328.222004221341
152,6128.339161073774
153,5934.70701395078
154,5747.134020296325
155,5565.434260532824
156,5389.4272886302415
157,5218.937985624864
158,5053.79641610191
159,4893.837687649429
160,4738.9018132847905
161,4588.833576849408
162,4443.482401362238
163,4302.702220317869
164,4166.35135191079
165,4034.29237616357
166,3906.392014933196
167,3782.5210147666867
168,3662.5540325743086
169,3546.3695240862025
170,3433.8496350560226
171,3324.880095173224
172,3219.3501146439253
173,3117.152283398775
174,3018.1824728849797
175,2922.339740398552
176,2829.5262359119347
177,2739.647111351407
178,2652.610432278086
179,2568.327091925879
180,2486.710727549425
181,2407.677639034845
182,2331.146709726023
183,2257.0393294191404
184,2185.279319478272
185,2115.792860025024
186,2048.5084191554283
187,1983.3566841376419
188,1920.270494544339
189,1859.1847772741442
190,1800.0364834169063
191,1742.7645269181482
192,1687.3097249985753
193,1633.6147402851286
194,1581.6240246106845
195,1531.2837644401586
196,1482.541827881441
197,1435.3477132402822
198,1389.652499078963
199,1345.408795739294
