,I_t
0,7865.0
1,8248.28095905852
2,8649.398881208359
3,9069.098469004366
4,9508.146757732
5,9967.332832769847
6,10447.467414004705
7,10949.382292328699
8,11473.929602191605
9,12021.980913110132
10,12594.426121960638
11,13192.172126815023
12,13816.141262037152
13,14467.269473357152
14,15146.504210704652
15,15854.802015734092
16,16593.125780243816
17,17362.441651107933
18,18163.715556941985
19,18997.909331550734
20,19865.976409303665
21,20768.857068000234
22,21707.473195576127
23,22682.722558221343
24,23695.47254919245
25,24746.553399869397
26,25836.750837499392
27,26966.798177655102
28,28137.367843780965
29,29349.062311377624
30,30602.404480444362
31,31897.827486822294
32,33235.66397110713
33,34616.13483286854
34,36039.33750804817
35,37505.233818614935
36,39013.6374558173
37,40564.20117164228
38,42156.40376729344
39,43789.53698252066
40,45462.692405318725
41,47174.7485376594
42,48924.358169283325
43,50709.936227854014
44,52529.64828961238
45,54381.39994966125
46,56262.82726469731
47,58171.288492890264
48,60103.85736514166
49,62057.31812856566
50,64028.16260612974
51,66012.58951538241
52,68006.50628350259
53,70005.53358499518
54,72005.01281175687
55,74000.01666256551
56,75985.36301003894
57,77955.63216764874
58,79905.18763751231
59,81828.20037167365
60,83718.67652588083
61,85570.48862617082
62,87377.41000580566
63,89133.15230442645
64,90831.40575408198
65,92465.8819096173
66,94030.3584155064
67,95518.7253394263
68,96925.03254659742
69,98243.53754005073
70,99468.7531523353
71,100595.49444541222
72,101618.92415902065
73,102534.5960447811
74,103338.49543449131
75,104027.0764168321
76,104597.29503694372
77,105046.63798750963
78,105373.14632707342
79,105575.43383986053
80,105652.69973952226
81,105604.73551476726
82,105431.92581534028
83,105135.2433796162
84,104716.23810749735
85,104177.02048165053
86,103520.23963384556
87,102749.05643891933
88,101867.11209464964
89,100878.4927099052
90,99787.69047458174
91,98599.5620222184
92,97319.28461944815
93,95952.3108256474
94,94504.32226180345
95,92981.18311058327
96,91388.89394104153
97,89733.5464127932
98,88021.27936741716
99,86258.23676109566
100,84450.5278338156
101,82604.1898486364
102,80725.15367126318
103,78819.2123970341
104,76891.99317085385
105,74948.93228681874
106,72995.25359930717
107,71035.95022697051
108,69075.7694859563
109,67119.2009492256
110,65170.46749520031
111,63233.51918122743
112,61312.029755365365
113,59409.395603539866
114,57528.736917844595
115,55672.900865253905
116,53844.46653379806
117,52045.75143481764
118,50278.81934474021
119,48545.489277387125
120,46847.34538761441
121,45185.7476186372
122,43561.842918234615
123,41976.576862772024
124,40430.70554224565
125,38924.80757402979
126,37459.296127414666
127,36034.43085513187
128,34650.3296416868
129,33306.98009130241
130,32004.250690514207
131,30741.901591861137
132,29519.59497563724
133,28336.90495627882
134,27193.32700865252
135,26088.28689729285
136,25021.149098537622
137,23991.22471156187
138,22997.778859560196
139,22040.037586823266
140,21117.194261251665
141,20228.415495005403
142,19372.846598557404
143,18549.616585461605
144,17757.842746715727
145,16996.63481474925
146,16265.09873784899
147,15562.340086295644
148,14887.467111669113
149,14239.593480728767
150,13617.840705024702
151,13021.340286980949
152,12449.235602641857
153,11900.683540615628
154,11374.855916008046
155,10870.940677335897
156,10388.142923561636
157,9925.685747514428
158,9482.81092107114
159,9058.779436575767
160,8652.871918086727
161,8264.388915166135
162,7892.651091070495
163,7536.999316372762
164,7196.7946782460385
165,6871.418414871752
166,6560.271783702652
167,6262.7758716143635
168,5978.371354319692
169,5706.51821179746
170,5446.695405902288
171,5198.400525772929
172,4961.149406143682
173,4734.47572318506
174,4517.930572055006
175,4311.08202992933
176,4113.514707898044
177,3924.829294761673
178,3744.642095436567
179,3572.58456637956
180,3408.3028501680838
181,3251.4573111209097
182,3101.722073615249
183,2958.784564546814
184,2822.3450611890535
185,2692.116245534881
186,2567.8227660475527
187,2449.200807605626
188,2335.9976702990843
189,2227.971357618617
190,2124.8901744766576
191,2026.532335406212
192,1932.6855832007784
193,1843.146818184993
194,1757.7217382402316
195,1676.224489651502
196,1598.4773287909568
197,1524.3102946085762
198,1453.560891861444
199,1386.0737849790553
