,I_t
0,283120.0
1,283746.098904357
2,283459.6054167835
3,282267.2640144517
4,280187.28640770883
5,277248.80085011706
6,273491.02456313476
7,268962.1982066538
8,263718.3302157316
9,257821.8045541051
10,251339.9078442113
11,244343.33103525732
12,236904.69711790717
13,229097.1604192387
14,220993.11535828342
15,212663.04389357794
16,204174.52190764542
17,195591.39603082516
18,186973.13437875843
19,178374.34770528026
20,169844.4717648425
21,161427.59732337095
22,153162.43123763616
23,145082.37024456105
24,137215.66841153443
25,129585.67941255735
26,122211.15571657501
27,115106.58821121567
28,108282.57156049482
29,101746.18255496469
30,95501.36073018162
31,89549.28250475251
32,83888.72194948577
33,78516.3929948478
34,73427.26938571509
35,68614.87998738629
36,64071.57813469756
37,59788.784605808956
38,55757.20450898897
39,51967.018913485736
40,48408.05245512316
41,45069.91842472307
42,41942.14302322449
43,39014.270560407545
44,36275.95140152145
45,33717.01444287867
46,31327.525836504115
47,29097.835596058612
48,27018.613610416684
49,25080.876474672412
50,23276.006426656608
51,21595.76355464963
52,20032.29232213817
53,18578.12334054813
54,17226.171212501118
55,15969.729167306012
56,14802.461117659806
57,13718.391682087153
58,12711.894641421186
59,11777.68022935316
60,10910.7815963545
61,10106.540732615784
62,9360.594088516695
63,8668.858089981286
64,8027.514710325237
65,7432.997229321635
66,6881.97628367914
67,6371.3462904527105
68,5898.212305639336
69,5459.8773639337705
70,5053.830331954485
71,4677.734295857027
72,4329.415494825801
73,4006.8528042041016
74,3708.1677657456817
75,3431.6151574372648
76,3175.574091364459
77,2938.5396250111826
78,2719.1148690539253
79,2516.0035730145933
80,2328.0031689638245
81,2153.9982527296947
82,1992.9544816868734
83,1843.9128681120656
84,1705.9844472364787
85,1578.3452994571505
86,1460.2319066458435
87,1350.9368230828336
88,1249.8046422148825
89,1156.228241168311
90,1069.6452857198026
91,989.5349792232819
92,915.415039797784
93,846.8388908880834
94,783.3930511084665
95,724.6947100637549
96,670.3894776053153
97,620.149294719408
98,573.6704949579514
99,530.6720060055998
100,490.8936816306458
101,454.0947548899522
102,420.05240404963683
103,388.5604232437232
104,359.42799042284855
105,332.4785256450659
106,307.5486332316363
107,284.48712175345565
108,263.154096229484
109,243.420117308385
110,225.16542256971894
111,208.27920542267648
112,192.6589473996836
113,178.20979994046056
114,164.84401204043976
115,152.48040039698876
116,141.04385892875177
117,130.46490476868507
118,120.67925804103996
119,111.62745292762526
120,103.25447771009084
121,95.50944164359922
122,88.34526667393808
123,81.71840215566195
124,75.58856086398883
125,69.91847471862047
126,64.67366875406815
127,59.822251979070174
128,55.33472386786888
129,51.1837953190181
130,47.34422300353057
131,43.79265610402531
132,40.50749452054467
133,37.468757687296325
134,34.6579632081248
135,32.05801457739298
136,29.653097307493095
137,27.428582834722395
138,25.370939622044254
139,23.467650920580304
140,21.707138691797567
141,20.078693229499727
142,18.572408055121482
143,17.179119691662073
144,15.890351951065508
145,14.698264397135333
146,13.595604671322395
147,12.575664392094717
148,11.632238360228335
149,10.759586822375596
150,9.952400563792372
151,9.205768618248499
152,8.515148399009245
153,7.876338069454635
154,7.285450985486049
155,6.7388920544373585
156,6.233335866836325
157,5.765706468121136
158,5.333158647371541
159,4.933060629324032
160,4.562978064461481
161,4.220659219850963
162,3.904021280696797
163,3.611137679323184
164,3.3402263745429748
165,3.0896390101438524
166,2.8578508865654695
167,2.6434516847831846
168,2.4451368859859617
169,2.2616998348653388
170,2.0920243982448774
171,1.9350781743987957
172,1.7899062117565536
173,1.655625198787315
174,1.5314180897232024
175,1.416529133430526
176,1.3102592751897402
177,1.2119619034126838
178,1.1210389154234406
179,1.0369370783696448
180,0.9591446631260704
181,0.8871883307127464
182,0.820630252285749
183,0.7590654451795585
184,0.7021193087940529
185,0.6494453453348585
186,0.6007230515402431
187,0.555655968567882
188,0.5139698781769602
189,0.4754111342310422
190,0.4397451193703721
191,0.4067548174637354
192,0.37623949315438876
193,0.3480134704660896
194,0.3219050030379242
195,0.2977552291140932
196,0.2754172049304554
197,0.25475501061659855
198,0.23564292317339408
199,0.2179646514940872
