,I_t
0,30.0
1,44.751966349885485
2,66.75791399288912
3,99.58479781724445
4,148.55347548234252
5,221.6010509275159
6,330.5671267995307
7,493.11225129848765
8,735.5790640117328
9,1097.2588815880663
10,1636.7530098794462
11,2441.4547914398363
12,3641.677976427526
13,5431.696197145314
14,8101.047573737494
15,12081.053542717076
16,18013.814370245258
17,26854.248707442297
18,40020.352641121586
19,59613.02140216454
20,88734.43861407801
21,131942.15044967184
22,195881.01175634374
23,290128.2222648573
24,428247.44890878035
25,628936.113424301
26,916895.6201484803
27,1322567.0298984314
28,1879120.9798673233
29,2614341.77575869
30,3535340.959013362
31,4607401.631041746
32,5736066.754280791
33,6769727.605519425
34,7536188.723157575
35,7903221.335663019
36,7827853.948539726
37,7363358.129219193
38,6625643.969485134
39,5746387.057176315
40,4838009.289641088
41,3978647.9096496906
42,3212456.5469489447
43,2557247.816870206
44,2013557.1345541216
45,1572239.8989916733
46,1219814.738449327
47,941775.8759568135
48,724409.6347723582
49,555634.5842670312
50,425262.21083697386
51,324945.79593541403
52,247983.25783064903
53,189069.31338153325
54,144047.54226965888
55,109686.2003089241
56,83486.57989173612
57,63524.812022947764
58,48324.26144894969
59,36754.2300950105
60,27950.451173126643
61,21253.195624757587
62,16159.377684157174
63,12285.657356241703
64,9340.10862708538
65,7100.51862735256
66,5397.796663818933
67,4103.307656934354
68,3119.2119320272336
69,2371.1037096357013
70,1802.4047037944629
71,1370.0963406676537
72,1041.472110996168
73,791.6668652753726
74,601.7775587627325
75,457.4340797970814
76,347.71249182036365
77,264.30872321593057
78,200.91032910684618
79,152.71887021076293
80,116.08681304982164
81,88.24150031074106
82,67.07531689109484
83,50.98617970126041
84,38.75628380941782
85,29.45993056980435
86,22.39346312236154
87,17.022007124264636
88,12.938986089688381
89,9.835347359130028
90,7.476169569800571
91,5.682881123698728
92,4.319743803131293
93,3.28357849001644
94,2.4959553291249694
95,1.897257204290727
96,1.4421671859824519
97,1.096238388896035
98,0.8332866064181651
99,0.6334083656216263
100,0.4814743853865458
101,0.36598440428348455
102,0.2781966975986755
103,0.2114663946533522
104,0.160742512106836
105,0.12218563249742813
106,0.092877289188801
107,0.0705990603617358
108,0.05366465113440208
109,0.04079225369339405
110,0.031007524058274546
111,0.023569831550325736
112,0.0179161986044752
113,0.013618687589167788
114,0.010352009136327035
115,0.007868900175052863
116,0.005981407970923534
117,0.004546663513058982
118,0.003456067401039311
119,0.002627069684409955
120,0.001996921450259235
121,0.0015179252008958035
122,0.0011538245108249974
123,0.0008770596871236131
124,0.00066668170727696
125,0.0005067665352106826
126,0.0003852097911278956
127,0.0002928105406938328
128,0.00022257485327742673
129,0.00016918641382936267
130,0.00012860411768414728
131,9.775618922918238e-05
132,7.430767151700736e-05
133,5.6483687527270976e-05
134,4.293509528080814e-05
135,3.263636790501236e-05
136,2.4807968936947954e-05
137,1.8857347256524733e-05
138,1.433408540848019e-05
139,1.0895806377352536e-05
140,8.282258213873636e-06
141,6.295614913261938e-06
142,4.7855024695671586e-06
143,3.6376166906255833e-06
144,2.7650712275391377e-06
145,2.101820929365114e-06
146,1.5976627202651931e-06
147,1.2144356029874485e-06
148,9.231321574297437e-07
149,7.017028963780285e-07
150,5.333872846074986e-07
151,4.0544509200328326e-07
152,3.081920536416919e-07
153,2.3426684352887472e-07
154,1.7807387740369044e-07
155,1.3535976895371486e-07
156,1.0289138035483324e-07
157,7.82110979736008e-08
158,5.945080943749668e-08
159,4.5190501531720433e-08
160,3.4350775843270293e-08
161,2.611114639226442e-08
162,1.984793499363811e-08
163,1.5087063493634713e-08
164,1.1468169607262644e-08
165,8.717330194602212e-09
166,6.626327332445343e-09
167,5.036887778313166e-09
168,3.828702872418778e-09
169,2.9103220739567538e-09
170,2.2122308406786987e-09
171,1.6815888991270126e-09
172,1.2782306320255732e-09
173,9.716248421339558e-10
174,7.385637694786109e-10
175,5.61406437888556e-10
176,4.267433653362342e-10
177,3.243815666656908e-10
178,2.465730210230257e-10
179,1.874282047570245e-10
180,1.4247029862671234e-10
181,1.0829632614311142e-10
182,8.2319573757784e-11
183,6.257379603725628e-11
184,4.756438562270749e-11
185,3.615524265650455e-11
186,2.74827805391995e-11
187,2.089055889740845e-11
188,1.5879595968232517e-11
189,1.2070599420180564e-11
190,9.17525676685592e-12
191,6.97441227293052e-12
192,5.3014785077750075e-12
193,4.0298269257017745e-12
194,3.0632030342657406e-12
195,2.328440650711271e-12
196,1.7699237703922911e-12
197,1.345376852118922e-12
198,1.022664876587446e-12
199,7.773609663035669e-13
