,I_t
0,288226.0
1,290064.69935302465
2,291784.2539105406
3,293381.7981151806
4,294854.6631850528
5,296200.3866285682
6,297416.7210566316
7,298501.6422378584
8,299453.3563469379
9,300270.3063612028
10,300951.177565827
11,301494.9021338165
12,301900.6627530198
13,302167.8952787061
14,302296.2903967797
15,302285.7942893432
16,302136.6083010329
17,301849.1876112486
18,301424.23892402265
19,300862.7171937548
20,300165.8214113079
21,299334.98948096344
22,298371.89222440805
23,297278.4265532174
24,296056.70785617194
25,294709.06165213767
26,293238.0145631458
27,291646.2846656713
28,289936.77128093195
29,288112.5442672842
30,286176.832879479
31,284133.0142606581
32,281984.60163353
33,279735.2322571693
34,277388.6552153695
35,274948.71910145006
36,272419.35966292827
37,269804.58746752416
38,267108.475649632
39,264335.1477936864
40,261488.76600783062
41,258573.5192379929
42,255593.61186894652
43,252553.25265520634
44,249456.64402075228
45,246307.97176260318
46,243111.39518924084
47,239871.03772083973
48,236590.97797423144
49,233275.24135156005
50,229927.79214769576
51,226552.52618769975
52,223153.2640019976
53,219733.74454344567
54,216297.6194471829
55,212848.4478310653
56,209389.6916315963
57,205924.71146760005
58,202456.76302144665
59,198988.99392542933
60,195524.44113891682
61,192066.02880015806
62,188616.5665350974
63,185178.7482042623
64,181755.1510677043
65,178348.23534710094
66,174960.34416344966
67,171593.70382829677
68,168250.42446613088
69,164932.50094542172
70,161641.814095787
71,158380.13218891155
72,155149.11266111003
73,151950.30405580497
74,148785.14816467345
75,145654.9823467859
76,142561.0420057075
77,139504.46320524506
78,136486.28540528924
79,133507.45430001398
80,130568.82474154068
81,127671.16373304733
82,124815.15347619196
83,122001.39445861963
84,119230.40856822437
85,116502.64222173674
86,113818.4694960976
87,111178.19525195532
88,108582.0582394807
89,106030.2341775309
90,103522.83879800288
91,101059.9308480001
92,98641.5150431885
93,96267.54496643721
94,93937.92590652742
95,91652.51763236422
96,89411.13709874492
97,87213.56108031888
98,85059.52873092164
99,82948.7440659778
100,80880.87836614485
101,78855.57250081387
102,76872.43917049293
103,74931.06506747792
104,73031.01295456204
105,71171.82366185267
106,69353.01800205215
107,67574.0986048203
108,65834.55167107056
109,64133.848648261584
110,62471.44782793247
111,60846.795866893335
112,59259.329233626864
113,57708.47558157968
114,56193.6550511284
115,54714.281502093654
116,53269.76367874866
117,51859.50630932737
118,50482.91114208257
119,49139.3779199774
120,47828.30529611562
121,46549.091692027825
122,45301.13610093322
123,44083.838838091055
124,42896.602240342436
125,41738.83131692351
126,40609.934353605335
127,39509.3234721847
128,38436.415147314794
129,37390.63068262517
130,36371.396648037524
131,35378.14528013848
132,34410.31484742205
133,33467.349982164866
134,32548.70198064546
135,31653.82907336629
136,30782.196666883534
137,29933.277558795606
138,29106.552127386956
139,28301.508497369254
140,27517.6426831078
141,26754.458710667215
142,26011.468719957098
143,25288.193048205678
144,24584.160295937894
145,23898.90737658331
146,23231.979550789645
147,22582.930446469032
148,21951.322065556593
149,21336.724778414893
150,20738.71730677278
151,20156.886696043748
152,19590.828277826597
153,19040.14562335059
154,18504.45048858764
155,17983.362751716304
156,17476.51034358548
157,16983.52917179072
158,16504.063038941968
159,16037.763555669142
160,15584.290048880779
161,15143.30946576098
162,14714.496273961435
163,14297.532358417804
164,13892.106915193728
165,13497.916342730705
166,13114.664130858335
167,12742.060747896754
168,12379.823526161506
169,12027.676546160574
170,11685.35051975378
171,11352.582672526254
172,11029.11662561006
173,10714.70227717142
174,10409.095683765181
175,10112.058941743195
176,9823.360068889146
177,9542.772886438986
178,9270.076901633505
179,9005.057190937612
180,8747.504284049704
181,8497.214048813847
182,8253.987577137548
183,8017.631072008495
184,7787.955735694779
185,7564.777659204889
186,7347.917713075896
187,7137.201439551014
188,6932.4589462008325
189,6733.524801036149
190,6540.237929154307
191,6352.441510955367
192,6169.982881959223
193,5992.713434249868
194,5820.488519568537
195,5653.167354073169
196,5490.612924777765
197,5332.691897681553
198,5179.274527594499
199,5030.234569662601
