,beta,gamma,sse
0,0.02,0.01,449805570.5461446
1,0.03,0.01,1572648477.9425035
2,0.03,0.02,437377490.7930538
3,0.04,0.01,3626145512.194388
4,0.04,0.02,1543742138.7890399
5,0.04,0.03,425134635.661116
6,0.05,0.01,6702195647.526699
7,0.05,0.02,3578823380.689827
8,0.05,0.03,1514920550.939228
9,0.05,0.04,413083522.4907408
10,0.060000000000000005,0.01,10900292747.939325
11,0.060000000000000005,0.02,6634325090.067055
12,0.060000000000000005,0.03,3531471930.6684656
13,0.060000000000000005,0.04,1486191187.4050446
14,0.060000000000000005,0.05,401230694.83553016
15,0.07,0.01,16328120734.657543
16,0.07,0.02,10809526876.352543
17,0.07,0.03,6566296129.088447
18,0.07,0.04,3484099706.740999
19,0.07,0.05,1457561551.9372265
20,0.07,0.060000000000000005,389582721.7550561
21,0.08,0.01,23102194141.363922
22,0.08,0.02,16211877363.513315
23,0.08,0.03,10718456946.781296
24,0.08,0.04,6498118510.169992
25,0.08,0.05,3436715289.3347945
26,0.08,0.060000000000000005,1429039178.2198062
27,0.08,0.07,378146197.1062458
28,0.09,0.01,31348547424.27466
29,0.09,0.02,22957632668.266476
30,0.09,0.03,16095166008.292957
31,0.09,0.04,10627094050.132086
32,0.09,0.05,6429802020.397088
33,0.09,0.060000000000000005,3389327293.777384
34,0.09,0.07,1400631629.063107
35,0.09,0.08,366927738.83345455
36,0.09999999999999999,0.01,41203476633.16467
37,0.09999999999999999,0.02,31172543425.984695
38,0.09999999999999999,0.03,22812419150.008003
39,0.09999999999999999,0.04,15977999266.304035
40,0.09999999999999999,0.05,10535449325.183882
41,0.09999999999999999,0.060000000000000005,6361356487.319
42,0.09999999999999999,0.07,3341944369.377964
43,0.09999999999999999,0.08,1372346495.5952487
44,0.09999999999999999,0.09,355933988.25738066
45,0.10999999999999999,0.01,52814337304.104546
46,0.10999999999999999,0.02,40992593949.58268
47,0.10999999999999999,0.03,30995681147.435898
48,0.10999999999999999,0.04,22666567870.009766
49,0.10999999999999999,0.05,15860389789.840172
50,0.10999999999999999,0.060000000000000005,10443533957.40316
51,0.10999999999999999,0.07,6292791777.90435
52,0.10999999999999999,0.08,3294575198.5073442
53,0.10999999999999999,0.09,1344191396.4522913
54,0.10999999999999999,0.09999999999999999,345171609.36285746
55,0.11999999999999998,0.01,66340402705.791245
56,0.11999999999999998,0.02,52564797359.24032
57,0.11999999999999998,0.03,40780622346.30049
58,0.11999999999999998,0.04,30817976758.661858
59,0.11999999999999998,0.05,22520093174.618275
60,0.11999999999999998,0.060000000000000005,15742350284.835276
61,0.11999999999999998,0.07,10351359177.756819
62,0.11999999999999998,0.08,6224117797.494745
63,0.11999999999999998,0.09,3247228495.676362
64,0.11999999999999998,0.09999999999999999,1316173976.9672012
65,0.11999999999999998,0.10999999999999999,334647288.0856633
66,0.12999999999999998,0.01,81953786859.81018
67,0.12999999999999998,0.02,66048050789.642944
68,0.12999999999999998,0.03,52313911012.29386
69,0.12999999999999998,0.04,40567580103.643906
70,0.12999999999999998,0.05,30639446501.47087
71,0.12999999999999998,0.060000000000000005,22373009471.57699
72,0.12999999999999998,0.07,15623893509.514679
73,0.12999999999999998,0.08,10258936261.522995
74,0.12999999999999998,0.09,6155344488.756937
75,0.12999999999999998,0.09999999999999999,3199913006.61294
76,0.12999999999999998,0.10999999999999999,1288301908.3576508
77,0.12999999999999998,0.11999999999999998,324367731.59844494
78,0.13999999999999999,0.01,99840437061.84009
79,0.13999999999999999,0.02,81614055067.34268
80,0.13999999999999999,0.03,65754065480.87492
81,0.13999999999999999,0.04,52061698903.41481
82,0.13999999999999999,0.05,40353485583.565384
83,0.13999999999999999,0.060000000000000005,30460106687.7113
84,0.13999999999999999,0.07,22225331228.495186
85,0.13999999999999999,0.08,15505032273.044739
86,0.13999999999999999,0.09,10166276527.100063
87,0.13999999999999999,0.09999999999999999,6086481830.633047
88,0.13999999999999999,0.10999999999999999,3152637507.3379555
89,0.13999999999999999,0.11999999999999998,1260582886.9128327
90,0.13999999999999999,0.12999999999999998,314339667.59585327
91,0.15,0.01,120201200956.60791
92,0.15,0.02,99448303554.74548
93,0.15,0.03,81272370471.89056
94,0.15,0.04,65458470057.82645
95,0.15,0.05,51808181765.336296
96,0.15,0.060000000000000005,40138357227.67677
97,0.15,0.07,30279973697.534126
98,0.15,0.08,22077072971.314293
99,0.15,0.09,15385779434.17963
100,0.15,0.09999999999999999,10073391334.813683
101,0.15,0.10999999999999999,6017539837.28976
102,0.15,0.11999999999999998,3105410803.239743
103,0.15,0.12999999999999998,1233024633.179432
104,0.15,0.13999999999999999,304569843.5789977
105,0.16,0.01,143252973565.24704
106,0.16,0.02,119751145179.97896
107,0.16,0.03,99053862234.91109
108,0.16,0.04,80928759300.5073
109,0.16,0.05,65161287903.59047
110,0.16,0.060000000000000005,51553380421.14307
111,0.16,0.07,39922213555.278046
112,0.16,0.08,30099063977.65249
113,0.16,0.09,21928249282.772343
114,0.16,0.09999999999999999,15266147899.906738
115,0.16,0.10999999999999999,9980292085.722668
116,0.16,0.11999999999999998,5948528557.066084
117,0.16,0.12999999999999998,3058241728.1479974
118,0.16,0.13999999999999999,1205634891.1467552
119,0.16,0.15,295065026.1393007
120,0.17,0.01,169229930030.5042
121,0.17,0.02,142738927014.38135
122,0.17,0.03,119298387510.87349
123,0.17,0.04,98657142624.49759
124,0.17,0.05,80583247898.50308
125,0.17,0.060000000000000005,64862542503.483116
126,0.17,0.07,51297315782.03668
127,0.17,0.08,39705073161.383545
128,0.17,0.09,29917394039.599106
129,0.17,0.09999999999999999,21778874800.8656
130,0.17,0.10999999999999999,15146150624.0902
131,0.17,0.11999999999999998,9886990220.42326
132,0.17,0.12999999999999998,5879458071.420131
133,0.17,0.13999999999999999,3011139143.406472
134,0.17,0.15,1178421427.431305
135,0.17,0.16,285832000.2418821
136,0.18000000000000002,0.01,198384850233.93445
137,0.18000000000000002,0.02,168645222122.4859
138,0.18000000000000002,0.03,142221741634.7577
139,0.18000000000000002,0.04,118842961152.96115
140,0.18000000000000002,0.05,98258174378.88747
141,0.18000000000000002,0.060000000000000005,80235862726.57707
142,0.18000000000000002,0.07,64562257442.51106
143,0.18000000000000002,0.08,51040008845.09727
144,0.18000000000000002,0.09,39486954714.74469
145,0.18000000000000002,0.09999999999999999,29734980457.980835
146,0.18000000000000002,0.10999999999999999,21628964217.309097
147,0.18000000000000002,0.11999999999999998,15025800606.112883
148,0.18000000000000002,0.12999999999999998,9793497217.852165
149,0.18000000000000002,0.13999999999999999,5810338493.87487
150,0.18000000000000002,0.15,2964111936.9452343
151,0.18000000000000002,0.16,1151392030.4607205
152,0.18000000000000002,0.17,276877568.50854075
153,0.19000000000000003,0.01,230990541850.6935
154,0.19000000000000003,0.02,197722148794.018
155,0.19000000000000003,0.03,168056891463.47614
156,0.19000000000000003,0.04,141701454742.5824
157,0.19000000000000003,0.05,118384899459.70007
158,0.19000000000000003,0.060000000000000005,97856987283.43646
159,0.19000000000000003,0.07,79886630357.94672
160,0.19000000000000003,0.08,64260456402.83353
161,0.19000000000000003,0.09,50781480691.041504
162,0.19000000000000003,0.09999999999999999,39267876955.87117
163,0.19000000000000003,0.10999999999999999,29551839868.73184
164,0.19000000000000003,0.11999999999999998,21478532275.99482
165,0.19000000000000003,0.12999999999999998,14905110889.517265
166,0.19000000000000003,0.13999999999999999,9699824594.088829
167,0.19000000000000003,0.15,5741179968.963216
168,0.19000000000000003,0.16,2917169022.352171
169,0.19000000000000003,0.17,1124554509.65738
170,0.19000000000000003,0.18000000000000002,268208550.5004564
171,0.20000000000000004,0.01,267341368842.7143
172,0.20000000000000004,0.02,230241787674.47717
173,0.20000000000000004,0.03,197055289193.76135
174,0.20000000000000004,0.04,167464979963.02258
175,0.20000000000000004,0.05,141178103822.1687
176,0.20000000000000004,0.060000000000000005,117924235930.65756
177,0.20000000000000004,0.07,97453611250.22064
178,0.20000000000000004,0.08,79535577475.47293
179,0.20000000000000004,0.09,63957163161.222015
180,0.20000000000000004,0.09999999999999999,50521752481.97952
181,0.20000000000000004,0.10999999999999999,39047858695.04875
182,0.20000000000000004,0.11999999999999998,29367988967.364468
183,0.20000000000000004,0.12999999999999998,21327593771.449287
184,0.20000000000000004,0.13999999999999999,14784094560.644978
185,0.20000000000000004,0.15,9605983901.156746
186,0.20000000000000004,0.16,5671992671.172424
187,0.20000000000000004,0.17,2870319337.9440575
188,0.20000000000000004,0.18000000000000002,1097916694.621616
189,0.20000000000000004,0.19000000000000003,259831782.0007167
190,0.21000000000000005,0.01,307754892850.77106
191,0.21000000000000005,0.02,266497703741.19843
192,0.21000000000000005,0.03,229488283537.46887
193,0.21000000000000005,0.04,196384318472.3839
194,0.21000000000000005,0.05,166869529719.01392
195,0.21000000000000005,0.060000000000000005,140651726521.77127
196,0.21000000000000005,0.07,117461004207.82541
197,0.21000000000000005,0.08,97048076314.77975
198,0.21000000000000005,0.09,79182730868.7812
199,0.21000000000000005,0.09999999999999999,63652401586.51729
200,0.21000000000000005,0.10999999999999999,50260845459.16749
201,0.21000000000000005,0.11999999999999998,38826918810.356606
202,0.21000000000000005,0.12999999999999998,29183444507.219048
203,0.21000000000000005,0.13999999999999999,21176163547.289352
204,0.21000000000000005,0.15,14662764747.275667
205,0.21000000000000005,0.16,9511986725.823853
206,0.21000000000000005,0.17,5602786803.887893
207,0.21000000000000005,0.18000000000000002,2823571845.837392
208,0.21000000000000005,0.19000000000000003,1071486434.3148372
209,0.21000000000000005,0.20000000000000004,251754114.2967384
210,0.22000000000000006,0.01,352573635431.0607
211,0.22000000000000006,0.02,306806580526.1803
212,0.22000000000000006,0.03,265648635147.17822
213,0.22000000000000006,0.04,228730082206.82758
214,0.22000000000000006,0.05,195709283879.76855
215,0.22000000000000006,0.060000000000000005,166270583012.96222
216,0.22000000000000006,0.07,140122360649.41315
217,0.22000000000000006,0.08,116995238071.93182
218,0.22000000000000006,0.09,96640412632.85626
219,0.22000000000000006,0.09999999999999999,78828117431.37999
220,0.22000000000000006,0.10999999999999999,63346195637.08268
221,0.22000000000000006,0.11999999999999998,49998780940.75964
222,0.22000000000000006,0.12999999999999998,38605076245.6821
223,0.22000000000000006,0.13999999999999999,28998223297.71236
224,0.22000000000000006,0.15,21024256494.677185
225,0.22000000000000006,0.16,14541134617.265041
226,0.22000000000000006,0.17,9417844688.402864
227,0.22000000000000006,0.18000000000000002,5533572598.336966
228,0.22000000000000006,0.19000000000000003,2776935531.0189633
229,0.22000000000000006,0.20000000000000004,1045271596.2424264
230,0.22000000000000006,0.21000000000000005,243982413.4627066
231,0.23000000000000007,0.01,402166969593.18335
232,0.23000000000000007,0.02,351509974466.274
233,0.23000000000000007,0.03,305852143634.0532
234,0.23000000000000007,0.04,264794222223.11115
235,0.23000000000000007,0.05,227967236684.97253
236,0.23000000000000007,0.060000000000000005,195030232871.1211
237,0.23000000000000007,0.07,165668182305.2807
238,0.23000000000000007,0.08,139590044168.71136
239,0.23000000000000007,0.09,116526971438.74902
240,0.23000000000000007,0.09999999999999999,96230650477.1318
241,0.23000000000000007,0.10999999999999999,78471764157.77644
242,0.23000000000000007,0.11999999999999998,63038569358.25723
243,0.23000000000000007,0.12999999999999998,49735580319.55848
244,0.23000000000000007,0.13999999999999999,38382350008.734665
245,0.23000000000000007,0.15,28812342202.58496
246,0.23000000000000007,0.16,20871887550.774834
247,0.23000000000000007,0.17,14419217377.182419
248,0.23000000000000007,0.18000000000000002,9323569441.551085
249,0.23000000000000007,0.19000000000000003,5464360312.532108
250,0.23000000000000007,0.20000000000000004,2730419400.4163585
251,0.23000000000000007,0.21000000000000005,1019280065.6368574
252,0.23000000000000007,0.22000000000000006,236523559.6421222
253,0.24000000000000007,0.01,456933149634.5591
254,0.24000000000000007,0.02,400976197766.18665
255,0.24000000000000007,0.03,350439393993.39526
256,0.24000000000000007,0.04,304891648476.5711
257,0.24000000000000007,0.05,263934524393.7842
258,0.24000000000000007,0.060000000000000005,227199800203.53992
259,0.24000000000000007,0.07,194347213101.6254
260,0.24000000000000007,0.08,165062370230.5559
261,0.24000000000000007,0.09,139054815194.69363
262,0.24000000000000007,0.09999999999999999,116056238355.39659
263,0.24000000000000007,0.10999999999999999,95818820233.95988
264,0.24000000000000007,0.11999999999999998,78113698140.59045
265,0.24000000000000007,0.12999999999999998,62729546879.80542
266,0.24000000000000007,0.13999999999999999,49471265060.7631
267,0.24000000000000007,0.15,38158759169.058426
268,0.24000000000000007,0.16,28625818138.14781
269,0.24000000000000007,0.17,20719071697.19802
270,0.24000000000000007,0.18000000000000002,14297026270.948105
271,0.24000000000000007,0.19000000000000003,9229172669.069834
272,0.24000000000000007,0.20000000000000004,5395160230.214519
273,0.24000000000000007,0.21000000000000005,2684032481.968562
274,0.24000000000000007,0.22000000000000006,993519744.6407847
275,0.24000000000000007,0.23000000000000007,229384446.33054993
276,0.25000000000000006,0.01,517301488831.91724
277,0.25000000000000006,0.02,455602338690.92847
278,0.25000000000000006,0.03,399777630751.8247
279,0.25000000000000006,0.04,349361968284.726
280,0.25000000000000006,0.05,303925161647.9992
281,0.25000000000000006,0.060000000000000005,263069601339.4741
282,0.25000000000000006,0.07,226427826217.33148
283,0.25000000000000006,0.08,193660272421.09128
284,0.25000000000000006,0.09,164453189592.81482
285,0.25000000000000006,0.09999999999999999,138516711989.6169
286,0.25000000000000006,0.10999999999999999,115583072996.64368
287,0.25000000000000006,0.11999999999999998,95404952400.09845
288,0.25000000000000006,0.12999999999999998,77753946567.6662
289,0.25000000000000006,0.13999999999999999,62419152413.36694
290,0.25000000000000006,0.15,49205856699.717545
291,0.25000000000000006,0.16,37934322856.04457
292,0.25000000000000006,0.17,28438668071.52908
293,0.25000000000000006,0.18000000000000002,20565823958.469757
294,0.25000000000000006,0.19000000000000003,14174574578.470438
295,0.25000000000000006,0.20000000000000004,9134666084.704376
296,0.25000000000000006,0.21000000000000005,5325982659.797379
297,0.25000000000000006,0.22000000000000006,2637783823.696733
298,0.25000000000000006,0.23000000000000007,967998551.4904447
299,0.25000000000000006,0.24000000000000007,222571979.65868717
300,0.26000000000000006,0.01,583734695144.1133
301,0.26000000000000006,0.02,515816428762.285
302,0.26000000000000006,0.03,454262768674.1952
303,0.26000000000000006,0.04,398571351718.8065
304,0.26000000000000006,0.05,348277771937.30853
305,0.26000000000000006,0.060000000000000005,302952750026.94525
306,0.26000000000000006,0.07,262199512989.10303
307,0.26000000000000006,0.08,225651368398.26016
308,0.26000000000000006,0.09,192969458868.60034
309,0.26000000000000006,0.09999999999999999,163840683360.7906
310,0.26000000000000006,0.10999999999999999,137975772958.7791
311,0.26000000000000006,0.11999999999999998,115107509661.20825
312,0.26000000000000006,0.12999999999999998,94989077579.43855
313,0.26000000000000006,0.13999999999999999,77392536719.18343
314,0.26000000000000006,0.15,62107410249.90411
315,0.26000000000000006,0.16,48939376839.656944
316,0.26000000000000006,0.17,37709060256.94336
317,0.26000000000000006,0.18000000000000002,28250909018.919594
318,0.26000000000000006,0.19000000000000003,20412159400.473953
319,0.26000000000000006,0.20000000000000004,14051875614.28315
320,0.26000000000000006,0.21000000000000005,9040061430.94356
321,0.26000000000000006,0.22000000000000006,5256837933.30979
322,0.26000000000000006,0.23000000000000007,2591682492.7753515
323,0.26000000000000006,0.24000000000000007,942724419.6995075
324,0.26000000000000006,0.25000000000000006,216093077.67580047
325,0.2700000000000001,0.01,656731375702.4954
326,0.2700000000000001,0.02,582079766919.1547
327,0.2700000000000001,0.03,514321549418.6908
328,0.2700000000000001,0.04,452914532682.7248
329,0.2700000000000001,0.05,397357444196.3793
330,0.2700000000000001,0.060000000000000005,347186879864.17163
331,0.2700000000000001,0.07,301974480768.61816
332,0.2700000000000001,0.08,261324319513.38776
333,0.2700000000000001,0.09,224870480629.29163
334,0.2700000000000001,0.09999999999999999,192274820667.14667
335,0.2700000000000001,0.10999999999999999,163224894663.1834
336,0.2700000000000001,0.11999999999999998,137432036646.33136
337,0.2700000000000001,0.12999999999999998,114629582768.05435
338,0.2700000000000001,0.13999999999999999,94571226479.73291
339,0.2700000000000001,0.15,77029495964.76709
