,beta,gamma,sse
0,0.02,0.01,664385.700843541
1,0.03,0.01,1242160.3757657222
2,0.03,0.02,663712.9055602476
3,0.04,0.01,2396637.626822581
4,0.04,0.02,1240309.8039159107
5,0.04,0.03,663041.8715340133
6,0.05,0.01,4200112.102162245
7,0.05,0.02,2393456.1321842666
8,0.05,0.03,1238459.5086391415
9,0.05,0.04,662372.6089489935
10,0.060000000000000005,0.01,6732521.494178684
11,0.060000000000000005,0.02,4195429.710908453
12,0.060000000000000005,0.03,2390273.1649871077
13,0.060000000000000005,0.04,1236609.5019046094
14,0.060000000000000005,0.05,661705.1279991581
15,0.07,0.01,10082221.156400645
16,0.07,0.02,6726149.613773743
17,0.07,0.03,4190743.7964054705
18,0.07,0.04,2387088.7392378263
19,0.07,0.05,1234759.7956936262
20,0.07,0.060000000000000005,661039.4388882683
21,0.08,0.01,14346836.470343586
22,0.08,0.02,10073950.592845391
23,0.08,0.03,6719771.81586724
24,0.08,0.04,4186054.374983957
25,0.08,0.05,2383902.8689579377
26,0.08,0.060000000000000005,1232910.4019995693
27,0.08,0.07,660375.5518298307
28,0.09,0.01,19634200.768671554
29,0.09,0.02,14336435.232854625
30,0.09,0.03,10065671.326443186
31,0.09,0.04,6713388.119438708
32,0.09,0.05,4181361.4629925378
33,0.09,0.060000000000000005,2380715.568183732
34,0.09,0.07,1231061.3328278495
35,0.09,0.08,659713.4770470804
36,0.09999999999999999,0.01,26063387.406882867
37,0.09999999999999999,0.02,19621411.638535075
38,0.09999999999999999,0.03,14326022.062304806
39,0.09999999999999999,0.04,10057383.379190912
40,0.09999999999999999,0.05,6706998.543489321
41,0.09999999999999999,0.060000000000000005,4176665.076797768
42,0.09999999999999999,0.07,2377526.8509661998
43,0.09999999999999999,0.08,1229212.6001958803
44,0.09999999999999999,0.09,659053.224772947
45,0.10999999999999999,0.01,33765845.44087056
46,0.10999999999999999,0.02,26047925.244608138
47,0.10999999999999999,0.03,19608606.83942555
48,0.10999999999999999,0.04,14315596.984126303
49,0.10999999999999999,0.05,10049086.773111371
50,0.10999999999999999,0.060000000000000005,6700603.107041839
51,0.10999999999999999,0.07,4171965.232784027
52,0.10999999999999999,0.08,2374336.731371021
53,0.10999999999999999,0.09,1227364.2161330448
54,0.10999999999999999,0.09999999999999999,658394.8052500222
55,0.11999999999999998,0.01,42886649.32011231
56,0.11999999999999998,0.02,33747394.20284989
57,0.11999999999999998,0.03,26032443.10295087
58,0.11999999999999998,0.04,19595786.400684476
59,0.11999999999999998,0.05,14305160.023782345
60,0.11999999999999998,0.060000000000000005,10040781.5302534
61,0.11999999999999998,0.07,6694201.82914058
62,0.11999999999999998,0.08,4167261.9473535246
63,0.11999999999999998,0.09,2371145.223478501
64,0.11999999999999998,0.09999999999999999,1225516.192680642
65,0.11999999999999998,0.10999999999999999,657738.2287305266
66,0.12999999999999998,0.01,53585874.05471501
67,0.12999999999999998,0.02,42864858.752735704
68,0.12999999999999998,0.03,33728918.02273774
69,0.12999999999999998,0.04,26016941.01569966
70,0.12999999999999998,0.05,19582950.351690467
71,0.12999999999999998,0.060000000000000005,14294711.206767103
72,0.12999999999999998,0.07,10032467.672691543
73,0.12999999999999998,0.08,6687794.728851316
74,0.12999999999999998,0.09,4162555.2369262376
75,0.12999999999999998,0.09999999999999999,2367952.3413835336
76,0.12999999999999998,0.10999999999999999,1223668.5418918785
77,0.12999999999999998,0.11999999999999998,657083.5054762844
