,I_t
0,62578.0
1,60618.58458744711
2,58681.06379830875
3,56768.54502130854
4,54883.84533296341
5,53029.49810216855
6,51207.76115484306
7,49420.62626006213
8,47669.8297096284
9,45956.863775756254
10,44282.988845917855
11,42649.24604943245
12,41056.47020662484
13,39505.302947945005
14,37996.20586699007
15,36529.4735876207
16,35105.24664108156
17,33723.524064038706
18,32384.175642591705
19,31086.953740507073
20,29831.50466208397
21,28617.3795111684
22,27444.04451786773
23,26310.890813494112
24,25217.243642212034
25,24162.3710048231
26,23145.49173614278
27,22165.7830225684
28,21222.38737076943
29,20314.419042017067
30,19440.969969578087
31,18601.11517889501
32,17793.917732026628
33,17018.433219092472
34,16273.713820311663
35,15558.811962706639
36,14872.783595707308
37,14214.691109788684
38,13583.605921948747
39,12978.6107513219
40,12398.801607562373
41,11843.289513852153
42,11311.201985517258
43,10801.68428429825
44,10313.900467336702
45,9847.034248926857
46,9400.289692056129
47,8972.89174573217
48,8564.086643078774
49,8173.142174186549
50,7799.347846734056
51,7442.014946456728
52,7100.476508638388
53,6774.087210936829
54,6462.2231970328585
55,6164.2818398127365
56,5879.681452057763
57,5607.860951921897
58,5348.2794898284355
59,5100.416042808987
60,4863.7689817413275
61,4637.855616415753
62,4422.211722870776
63,4216.391056986811
64,4019.964857909089
65,3832.521344486617
66,3653.665207560793
67,3483.0171006133887
68,3320.2131309872875
69,3164.9043536228082
70,3016.7562690059126
71,2875.4483268004897
72,2740.6734364335434
73,2612.1374857180317
74,2489.5588684318022
75,2372.66802162122
76,2261.206973263307
77,2154.928900799386
78,2053.597700945095
79,1956.987571085218
80,1864.882602476005
81,1777.0763854016257
82,1693.371626364245
83,1613.5797773281085
84,1537.520676986254
85,1465.0222039733233
86,1395.9199419088154
87,1330.0568561214052
88,1267.2829818761136
89,1207.4551239016905
90,1150.4365669950703
91,1096.0967974628109
92,1044.311235145628
93,994.9609757611579
94,947.9325432916111
95,903.117652136732
96,860.4129787481933
97,819.7199424590063
98,780.9444952205001
99,743.9969199597258
100,708.7916372716044
101,675.2470201625994
102,643.2852165660285
103,612.8319793531932
104,583.8165035691995
105,556.1712706275595
106,529.8318992033189
107,504.7370025704598
108,480.82805213561954
109,458.049246926677
110,436.34738880143027
111,415.6717631483773
112,395.97402485846885
113,377.2080893535939
114,359.33002846444543
115,342.2979709572744
116,326.0720075158415
117,310.6140999916052
118,295.88799474181394
119,281.85913988169125
120,268.49460628329996
121,255.76301215993195
122,243.63445108098907
123,232.0804232682873
124,221.07377003052818
125,210.58861119833176
126,200.60028542771346
127,191.08529324520964
128,182.02124271301386
129,173.386797597477
130,165.16162792915
131,157.32636284721065
132,149.8625456256152
133,142.75259078265685
134,135.97974317979526
135,129.5280390196516
136,123.38226865694094
137,117.52794113984518
138,111.95125040291686
139,106.63904303605086
140,101.57878755737293
141,96.75854512107155
142,92.16694159425147
143,87.79314093981291
144,83.62681984516684
145,79.65814353928677
146,75.87774274317528
147,72.27669170129269
148,68.84648724386035
149,65.57902883221499
150,62.466599541557954
151,59.50184793751683
152,56.67777080492096
153,53.987696689090114
154,51.42527021175016
155,48.98443712542476
156,46.65943007181061
157,44.444755011228736
158,42.335178291759284
159,40.325714328114316
160,38.41161386168568
161,36.588352774525404
162,34.851621431277266
163,33.19731452428223
164,31.621521398230342
165,30.120516831829093
166,28.690752255006068
167,27.328847381163765
168,26.031582234958698
169,24.795889556987724
170,23.618847567633516
171,22.49767307315018
172,21.429714897861103
173,20.412447627095577
174,19.44346564621069
175,18.520477461731335
176,17.641300291296155
177,16.803854909721597
178,16.00616073909184
179,15.24633117135021
180,14.52256911240923
181,13.83316273731271
182,13.176481446475632
183,12.550972013496814
184,11.955154915486858
185,11.387620837280412
186,10.847027341308346
187,10.332095695293113
188,9.841607850299994
189,9.374403562029082
190,8.929377648568563
191,8.505477378149722
192,8.10169998074907
193,7.717090277673533
194,7.350738423541669
195,7.0017777553377165
196,6.669382743466906
197,6.352767039980095
198,6.051181619364232
199,5.763913007512809
