,beta,gamma,sse
0,0.02,0.01,3267424.0021781055
1,0.03,0.01,1548732.2243450792
2,0.03,0.02,3272272.040944311
3,0.04,0.01,491304.44802604656
4,0.04,0.02,1552103.4908766304
5,0.04,0.03,3277131.472123636
6,0.05,0.01,186417.26888648007
7,0.05,0.02,492985.75130272016
8,0.05,0.03,1555484.4193442115
9,0.05,0.04,3282002.3091681544
10,0.060000000000000005,0.01,735265.7074419698
11,0.060000000000000005,0.02,186171.26638283682
12,0.060000000000000005,0.03,494674.6182900205
13,0.060000000000000005,0.04,1558875.0259689298
14,0.060000000000000005,0.05,3286884.565541189
15,0.07,0.01,2249979.2788780862
16,0.07,0.02,732828.3000741538
17,0.07,0.03,185930.307596474
18,0.07,0.04,496371.0683873722
19,0.07,0.05,1562275.3269866495
20,0.07,0.060000000000000005,3291778.254717326
21,0.08,0.01,4854740.51211984
22,0.08,0.02,2245056.72516844
23,0.08,0.03,730392.9333854101
24,0.08,0.04,185694.41557050764
25,0.08,0.05,498075.12101310823
26,0.08,0.060000000000000005,1565685.3386479502
27,0.08,0.07,3296683.3901823005
28,0.09,0.01,8687016.223368358
29,0.09,0.02,4847006.2307847105
30,0.09,0.03,2240132.656570851
31,0.09,0.04,727959.634591538
32,0.09,0.05,185463.61337182872
33,0.09,0.060000000000000005,499786.7956043723
34,0.09,0.07,1569105.0772180255
35,0.09,0.08,3301599.985432976
36,0.09999999999999999,0.01,13898912.887313932
37,0.09999999999999999,0.02,8676107.25006869
38,0.09999999999999999,0.03,4839266.247701433
39,0.09999999999999999,0.04,2235207.105075004
40,0.09999999999999999,0.05,725528.4309378554
41,0.09999999999999999,0.060000000000000005,185237.92409102287
42,0.09999999999999999,0.07,501506.1116170486
43,0.09999999999999999,0.08,1572534.5589766605
44,0.09999999999999999,0.09,3306528.05397729
45,0.10999999999999999,0.01,20658668.591909103
46,0.10999999999999999,0.02,13884425.947439631
47,0.10999999999999999,0.03,8665187.667609312
48,0.10999999999999999,0.04,4831520.600316837
49,0.10999999999999999,0.05,2230280.102706954
50,0.10999999999999999,0.060000000000000005,723099.3496991744
51,0.10999999999999999,0.07,185017.37084227975
52,0.10999999999999999,0.08,503233.08852570015
53,0.10999999999999999,0.09,1575973.8002181365
54,0.10999999999999999,0.09999999999999999,3311467.6093341736
55,0.11999999999999998,0.01,29152295.320497617
56,0.11999999999999998,0.02,20640155.746950798
57,0.11999999999999998,0.03,13869922.669319618
58,0.11999999999999998,0.04,8654257.519670505
59,0.11999999999999998,0.05,4823769.326122031
60,0.11999999999999998,0.060000000000000005,2225351.681528948
61,0.11999999999999998,0.07,720672.4181796055
62,0.11999999999999998,0.08,184801.9767633127
63,0.11999999999999998,0.09,504967.74582346855
64,0.11999999999999998,0.09999999999999999,1579422.817251199
65,0.11999999999999998,0.10999999999999999,3316418.665033549
66,0.12999999999999998,0.01,39585386.68985087
67,0.12999999999999998,0.02,29129259.140734404
68,0.12999999999999998,0.03,20621619.898447424
69,0.12999999999999998,0.04,13855403.103749592
70,0.12999999999999998,0.05,8643316.849986315
71,0.12999999999999998,0.060000000000000005,4816012.462652398
72,0.12999999999999998,0.07,2220421.873639388
73,0.12999999999999998,0.08,718247.6637125239
74,0.12999999999999998,0.09,184591.76501526425
75,0.12999999999999998,0.09999999999999999,506710.10302204615
76,0.12999999999999998,0.10999999999999999,1582881.6263989601
77,0.12999999999999998,0.11999999999999998,3321381.2346162023
78,0.13999999999999999,0.01,52185107.79704778
79,0.13999999999999999,0.02,39557274.90069604
80,0.13999999999999999,0.03,29106192.226206996
81,0.13999999999999999,0.04,20603061.105312347
82,0.13999999999999999,0.05,13840867.301589947
83,0.13999999999999999,0.060000000000000005,8632365.702344172
84,0.13999999999999999,0.07,4808250.047487362
85,0.13999999999999999,0.08,2215490.711172596
86,0.13999999999999999,0.09,715825.1136604652
87,0.13999999999999999,0.09999999999999999,184386.7587826254
88,0.13999999999999999,0.10999999999999999,508460.17965155886
89,0.13999999999999999,0.11999999999999998,1586350.2439988586
90,0.13999999999999999,0.12999999999999998,3326355.3316338216
91,0.15,0.01,67202385.50619769
92,0.15,0.02,52151307.340369806
93,0.15,0.03,39529123.432782054
94,0.15,0.04,29083094.645084597
95,0.15,0.05,20584479.426536232
96,0.15,0.060000000000000005,13826315.313765666
97,0.15,0.07,8621404.12058509
98,0.15,0.08,4800482.118250267
99,0.15,0.09,2210558.226298838
100,0.15,0.09999999999999999,713404.7954149664
101,0.15,0.10999999999999999,184186.98127314833
102,0.15,0.11999999999999998,510217.99526050175
103,0.15,0.12999999999999998,1589828.686402606
104,0.15,0.13999999999999999,3331340.969648878
105,0.16,0.01,84914319.35322434
106,0.16,0.02,67162215.9512007
107,0.16,0.03,52117456.881916165
108,0.16,0.04,39500932.36482698
109,0.16,0.05,29059966.465628646
110,0.16,0.060000000000000005,20565874.921187133
111,0.16,0.07,13811747.191265993
112,0.16,0.08,8610432.148603177
113,0.16,0.09,4792708.712608211
114,0.16,0.09999999999999999,2205624.4512240817
115,0.16,0.10999999999999999,710986.7363965409
116,0.16,0.11999999999999998,183992.45571775732
117,0.16,0.12999999999999998,511983.56941569113
118,0.16,0.13999999999999999,1593316.9699761067
119,0.16,0.15,3336338.162234595
120,0.17,0.01,105626835.28031531
121,0.17,0.02,84867025.5839393
122,0.17,0.03,67121984.50422214
123,0.17,0.04,52083556.51242326
124,0.17,0.05,39472701.77565915
125,0.17,0.060000000000000005,29036807.75619346
126,0.17,0.07,20547247.648410533
127,0.17,0.08,13797162.985144362
128,0.17,0.09,8599449.830345683
129,0.17,0.09999999999999999,4784929.868271948
130,0.17,0.10999999999999999,2200689.4181899354
131,0.17,0.11999999999999998,708570.9640545268
132,0.17,0.12999999999999998,183803.20537046323
133,0.17,0.13999999999999999,513756.9217021576
134,0.17,0.15,1596815.1110993829
135,0.17,0.16,3341346.922974848
136,0.18000000000000002,0.01,129677606.64991572
137,0.18000000000000002,0.02,105571579.37832418
138,0.18000000000000002,0.03,84819656.25232235
139,0.18000000000000002,0.04,67081691.26968569
140,0.18000000000000002,0.05,52049606.32275821
141,0.18000000000000002,0.060000000000000005,39444431.74421689
142,0.18000000000000002,0.07,29013618.58522498
143,0.18000000000000002,0.08,20528597.6674285
144,0.18000000000000002,0.09,13782562.7465182
145,0.18000000000000002,0.09999999999999999,8588457.209812727
146,0.18000000000000002,0.10999999999999999,4777145.6229957435
147,0.18000000000000002,0.11999999999999998,2195753.1594735337
148,0.18000000000000002,0.12999999999999998,706157.5058670024
149,0.18000000000000002,0.13999999999999999,183619.2535082789
150,0.18000000000000002,0.15,515538.0717230886
151,0.18000000000000002,0.16,1600323.1261665584
152,0.18000000000000002,0.17,3346367.265464224
153,0.19000000000000003,0.01,157439269.45190927
154,0.19000000000000003,0.02,129613458.88149707
155,0.19000000000000003,0.03,105516232.22252569
156,0.19000000000000003,0.04,84772211.47838093
157,0.19000000000000003,0.05,67041336.352169685
158,0.19000000000000003,0.060000000000000005,52015606.40391841
159,0.19000000000000003,0.07,39416122.34954786
160,0.19000000000000003,0.08,28990399.021261305
161,0.19000000000000003,0.09,20509925.03753998
162,0.19000000000000003,0.09999999999999999,13767946.52656865
163,0.19000000000000003,0.10999999999999999,8577454.331057243
164,0.19000000000000003,0.11999999999999998,4769356.014577217
165,0.19000000000000003,0.12999999999999998,2190815.7073874106
166,0.19000000000000003,0.13999999999999999,703746.389340659
167,0.19000000000000003,0.15,183440.62343113052
168,0.19000000000000003,0.16,517327.0390997528
169,0.19000000000000003,0.17,1603841.0315857353
170,0.19000000000000003,0.18000000000000002,3351399.2033078414
171,0.20000000000000004,0.01,189322961.32951754
172,0.20000000000000004,0.02,157365198.2582276
173,0.20000000000000004,0.03,129549201.8740012
174,0.20000000000000004,0.04,105460793.95066613
175,0.20000000000000004,0.05,84724691.38230523
176,0.20000000000000004,0.060000000000000005,67000919.85640694
177,0.20000000000000004,0.07,51981556.84703136
178,0.20000000000000004,0.08,39387773.67080948
179,0.20000000000000004,0.09,28967149.132932186
180,0.20000000000000004,0.09999999999999999,20491229.818120394
181,0.20000000000000004,0.10999999999999999,13753314.376540376
182,0.20000000000000004,0.11999999999999998,8566441.238184586
183,0.20000000000000004,0.12999999999999998,4761561.080857234
184,0.20000000000000004,0.13999999999999999,2185877.094279355
185,0.20000000000000004,0.15,701337.6420107704
186,0.20000000000000004,0.16,183267.33846177015
187,0.20000000000000004,0.17,519123.8434714278
188,0.20000000000000004,0.18000000000000002,1607368.8437789746
189,0.20000000000000004,0.19000000000000003,3356442.750121384
190,0.21000000000000005,0.01,225782217.03439057
191,0.21000000000000005,0.02,189237822.20664212
192,0.21000000000000005,0.03,157290997.23790303
193,0.21000000000000005,0.04,129484835.78536204
194,0.21000000000000005,0.05,105405264.70070696
195,0.21000000000000005,0.060000000000000005,84677096.08446723
196,0.21000000000000005,0.07,66960441.88728381
197,0.21000000000000005,0.08,51947457.74335435
198,0.21000000000000005,0.09,39359385.7872679
199,0.21000000000000005,0.09999999999999999,28943868.988958634
200,0.21000000000000005,0.10999999999999999,20472512.068621404
201,0.21000000000000005,0.11999999999999998,13738666.347741531
202,0.21000000000000005,0.12999999999999998,8555417.97535272
203,0.21000000000000005,0.13999999999999999,4753760.8597197
204,0.21000000000000005,0.15,2180937.3525323197
205,0.21000000000000005,0.16,698931.291440989
206,0.21000000000000005,0.17,183099.42194568552
207,0.21000000000000005,0.18000000000000002,520928.50449532724
208,0.21000000000000005,0.19000000000000003,1610906.579182221
209,0.21000000000000005,0.20000000000000004,3361497.919531026
210,0.22000000000000006,0.01,267317256.2067337
211,0.22000000000000006,0.02,225684740.17666548
212,0.22000000000000006,0.03,189152529.71824166
213,0.22000000000000006,0.04,157216666.5718393
214,0.22000000000000006,0.05,129420360.77376598
215,0.22000000000000006,0.060000000000000005,105349644.61082372
216,0.22000000000000006,0.07,84629425.70542124
217,0.22000000000000006,0.08,66919902.54984048
218,0.22000000000000006,0.09,51913309.184273995
219,0.22000000000000006,0.09999999999999999,39330958.77829796
220,0.22000000000000006,0.10999999999999999,28920558.65815255
221,0.22000000000000006,0.11999999999999998,20453771.84857065
222,0.22000000000000006,0.12999999999999998,13724002.491543481
223,0.22000000000000006,0.13999999999999999,8544384.586771715
224,0.22000000000000006,0.15,4745955.389091526
225,0.22000000000000006,0.16,2175996.514564301
226,0.22000000000000006,0.17,696527.3652233303
227,0.22000000000000006,0.18000000000000002,182936.89725102388
228,0.22000000000000006,0.19000000000000003,522741.04184650164
229,0.22000000000000006,0.20000000000000004,1614454.2542452305
230,0.22000000000000006,0.21000000000000005,3366564.72517329
231,0.23000000000000007,0.01,314479702.992258
232,0.23000000000000007,0.02,267206032.77214777
233,0.23000000000000007,0.03,225587083.0683778
234,0.23000000000000007,0.04,189067084.07135424
235,0.23000000000000007,0.05,157142206.44123757
236,0.23000000000000007,0.060000000000000005,129355776.99765158
237,0.23000000000000007,0.07,105293933.81940618
238,0.23000000000000007,0.08,84581680.36590195
239,0.23000000000000007,0.09,66879301.94927007
240,0.23000000000000007,0.09999999999999999,51879111.26130584
241,0.23000000000000007,0.10999999999999999,39302492.72338311
242,0.23000000000000007,0.11999999999999998,28897218.20941708
243,0.23000000000000007,0.12999999999999998,20435009.217571698
244,0.23000000000000007,0.13999999999999999,13709322.859380469
245,0.23000000000000007,0.15,8533341.11670386
246,0.23000000000000007,0.16,4738144.706942398
247,0.23000000000000007,0.17,2171054.612828212
248,0.23000000000000007,0.18000000000000002,694125.8909780313
249,0.23000000000000007,0.19000000000000003,182779.7877684944
250,0.23000000000000007,0.20000000000000004,524561.4752178104
251,0.23000000000000007,0.21000000000000005,1618011.8854315234
252,0.23000000000000007,0.22000000000000006,3371643.180695194
253,0.24000000000000007,0.01,367877780.987362
254,0.24000000000000007,0.02,314353169.83178395
255,0.24000000000000007,0.03,267094598.40914947
256,0.24000000000000007,0.04,225489245.94629514
257,0.24000000000000007,0.05,188981485.47336513
258,0.24000000000000007,0.060000000000000005,157067617.02759486
259,0.24000000000000007,0.07,129291084.61570941
260,0.24000000000000007,0.08,105238132.46505761
261,0.24000000000000007,0.09,84533860.18682504
262,0.24000000000000007,0.09999999999999999,66838640.190918006
263,0.24000000000000007,0.10999999999999999,51844864.06609419
264,0.24000000000000007,0.11999999999999998,39273987.702114865
265,0.24000000000000007,0.12999999999999998,28873847.711745687
266,0.24000000000000007,0.13999999999999999,20416224.235303707
267,0.24000000000000007,0.15,13694627.502749607
268,0.24000000000000007,0.16,8522287.60946323
269,0.24000000000000007,0.17,4730328.851284638
270,0.24000000000000007,0.18000000000000002,2166111.6798117487
271,0.24000000000000007,0.19000000000000003,691726.8963534364
272,0.24000000000000007,0.20000000000000004,182628.1169112831
273,0.24000000000000007,0.21000000000000005,526389.8243198077
274,0.24000000000000007,0.22000000000000006,1621579.4892183118
275,0.24000000000000007,0.23000000000000007,3376733.299753977
276,0.25000000000000006,0.01,428182031.3836627
277,0.25000000000000006,0.02,367734203.6615157
278,0.25000000000000006,0.03,314226390.7669784
279,0.25000000000000006,0.04,266982953.38832557
280,0.25000000000000006,0.05,225391229.0475921
281,0.25000000000000006,0.060000000000000005,188895734.13200742
282,0.25000000000000006,0.07,156992898.51270342
283,0.25000000000000006,0.08,129226283.7868804
284,0.25000000000000006,0.09,105182240.6865941
285,0.25000000000000006,0.09999999999999999,84485965.28928673
286,0.25000000000000006,0.10999999999999999,66797917.38028267
287,0.25000000000000006,0.11999999999999998,51810567.69041145
288,0.25000000000000006,0.12999999999999998,39245443.79419246
289,0.25000000000000006,0.13999999999999999,28850447.23422219
290,0.25000000000000006,0.15,20397416.961520977
291,0.25000000000000006,0.16,13679916.473210722
292,0.25000000000000006,0.17,8511224.109415777
293,0.25000000000000006,0.18000000000000002,4722507.860173116
294,0.25000000000000006,0.19000000000000003,2161167.7480373033
295,0.25000000000000006,0.20000000000000004,689330.4090259407
296,0.25000000000000006,0.21000000000000005,182481.90811496883
297,0.25000000000000006,0.22000000000000006,528226.1088806918
298,0.25000000000000006,0.23000000000000007,1625157.0820964389
299,0.25000000000000006,0.24000000000000007,3381835.0960171996
300,0.26000000000000006,0.01,496131607.002838
301,0.26000000000000006,0.02,428019485.26852876
302,0.26000000000000006,0.03,367590340.58581305
303,0.26000000000000006,0.04,314099366.1068964
304,0.26000000000000006,0.05,266871097.98073882
305,0.26000000000000006,0.060000000000000005,225293032.6098512
306,0.26000000000000006,0.07,188809830.25536036
307,0.26000000000000006,0.08,156918051.0786507
308,0.26000000000000006,0.09,129161374.67035696
309,0.26000000000000006,0.09999999999999999,105126258.62304407
310,0.26000000000000006,0.10999999999999999,84437995.79456234
311,0.26000000000000006,0.11999999999999998,66757133.623013385
312,0.26000000000000006,0.12999999999999998,51776222.2261581
313,0.26000000000000006,0.13999999999999999,39216861.07942282
314,0.26000000000000006,0.15,28827016.84602039
315,0.26000000000000006,0.16,20378587.45605339
316,0.26000000000000006,0.17,13665189.82238597
317,0.26000000000000006,0.18000000000000002,8500150.660979023
318,0.26000000000000006,0.19000000000000003,4714681.771705151
319,0.26000000000000006,0.20000000000000004,2156222.8500618325
320,0.26000000000000006,0.21000000000000005,686936.4566998436
321,0.26000000000000006,0.22000000000000006,182341.1848374322
322,0.26000000000000006,0.23000000000000007,530070.3486462134
323,0.26000000000000006,0.24000000000000007,1628744.6805703016
324,0.26000000000000006,0.25000000000000006,3386948.583162585
325,0.2700000000000001,0.01,572541200.216676
326,0.2700000000000001,0.02,495947956.26420826
327,0.2700000000000001,0.03,427856608.0419055
328,0.2700000000000001,0.04,367446192.1130661
329,0.2700000000000001,0.05,313972096.16114986
330,0.2700000000000001,0.060000000000000005,266759032.4579271
331,0.2700000000000001,0.07,225194656.87105912
332,0.2700000000000001,0.08,188723774.0518489
333,0.2700000000000001,0.09,156843074.90781718
334,0.2700000000000001,0.09999999999999999,129096357.4255794
335,0.2700000000000001,0.10999999999999999,105070186.4136472
336,0.2700000000000001,0.11999999999999998,84389951.82410686
337,0.2700000000000001,0.12999999999999998,66716289.02491176
338,0.2700000000000001,0.13999999999999999,51741827.765362486
339,0.2700000000000001,0.15,39188239.63771984
340,0.2700000000000001,0.16,28803556.616404105
341,0.2700000000000001,0.17,20359735.77880528
342,0.2700000000000001,0.18000000000000002,13650447.60195981
343,0.2700000000000001,0.19000000000000003,8489067.308621943
344,0.2700000000000001,0.20000000000000004,4706850.624020247
345,0.2700000000000001,0.21000000000000005,2151277.018476697
346,0.2700000000000001,0.22000000000000006,684545.0671072649
347,0.2700000000000001,0.23000000000000007,182205.97055877233
348,0.2700000000000001,0.24000000000000007,531922.563379617
349,0.2700000000000001,0.25000000000000006,1632342.3011578177
350,0.2700000000000001,0.26000000000000006,3392073.7748780763
351,0.2800000000000001,0.01,658308668.583647
352,0.2800000000000001,0.02,572334074.4044571
353,0.2800000000000001,0.03,495763922.805054
354,0.2800000000000001,0.04,427693400.10638076
355,0.2800000000000001,0.05,367301758.5967383
356,0.2800000000000001,0.060000000000000005,313844581.23990583
357,0.2800000000000001,0.07,266646757.0919039
358,0.2800000000000001,0.08,225096102.06960684
359,0.2800000000000001,0.09,188637565.7302422
360,0.2800000000000001,0.09999999999999999,156767970.18287694
361,0.2800000000000001,0.10999999999999999,129031232.21223861
362,0.2800000000000001,0.11999999999999998,105014024.1978552
363,0.2800000000000001,0.12999999999999998,84341833.49955395
364,0.2800000000000001,0.13999999999999999,66675383.6919299
365,0.2800000000000001,0.15,51707384.400179714
366,0.2800000000000001,0.16,39159579.54910463
367,0.2800000000000001,0.17,28780066.614726514
368,0.2800000000000001,0.18000000000000002,20340861.9897561
369,0.2800000000000001,0.19000000000000003,13635689.863678744
370,0.2800000000000001,0.20000000000000004,8477974.09686476
371,0.2800000000000001,0.21000000000000005,4699014.455299968
372,0.2800000000000001,0.22000000000000006,2146330.2859076234
373,0.2800000000000001,0.23000000000000007,682156.2680080399
374,0.2800000000000001,0.24000000000000007,182076.2887812156
375,0.2800000000000001,0.25000000000000006,533782.7728615464
376,0.2800000000000001,0.26000000000000006,1635949.9603903317
377,0.2800000000000001,0.2700000000000001,3397210.6848616824
378,0.2900000000000001,0.01,754423428.4552879
379,0.2900000000000001,0.02,658075436.5688922
380,0.2900000000000001,0.03,572126507.1880584
381,0.2900000000000001,0.04,495579507.0845843
382,0.2900000000000001,0.05,427529861.86530054
383,0.2900000000000001,0.060000000000000005,367157040.3909401
384,0.2900000000000001,0.07,313716821.6538861
385,0.2900000000000001,0.08,266534272.15515405
386,0.2900000000000001,0.09,224997368.44429016
387,0.2900000000000001,0.09999999999999999,188551205.49965292
388,0.2900000000000001,0.10999999999999999,156692737.08679685
389,0.2900000000000001,0.11999999999999998,128965999.1902731
390,0.2900000000000001,0.12999999999999998,104957772.1153298
391,0.2900000000000001,0.13999999999999999,84293640.9427157
392,0.2900000000000001,0.15,66634417.73017062
