,I_t
0,322550.0
1,332921.9727503187
2,343302.3637146562
3,353661.74115367845
4,363969.04943262815
5,374191.73481986334
6,384295.8971955682
7,394246.4677010612
8,404007.4118719185
9,413541.9572716599
10,422812.8440881464
11,431782.59658554284
12,440413.81273618666
13,448669.46880602924
14,456513.2351526113
15,463909.7990342982
16,470825.18984187103
17,477227.1018654734
18,483085.2095162803
19,488371.46984515607
20,493060.407248565
21,497129.37542949454
22,500558.79198801913
23,503332.34144748386
24,505437.1430685085
25,506863.88045002223
26,507606.8906462968
27,507664.2113201464
28,507037.5852814341
29,505732.42260171805
30,503757.72132495156
31,501125.9485860563
32,497852.8846811621
33,493957.43328530766
34,489461.4015688333
35,484389.25440999185
36,478767.847230229
37,472626.1421863508
38,465994.9125409834
39,458906.4400039413
40,451394.20970055315
41,443492.6071898231
42,435236.62163900724
43,426661.5588768284
44,417802.7676110648
45,408695.3816237391
46,399374.0802642819
47,389872.8690625482
48,380224.881792755
49,370462.2048478874
50,360615.72434160445
51,350714.9959488578
52,340788.1371330153
53,330861.74109000654
54,320960.8114708444
55,311108.7167231825
56,301327.16271931597
57,291636.18221004325
58,282054.13955800526
59,272597.7491567516
60,263282.10592865234
61,254120.72631142827
62,245125.5981849842
63,236307.23825293494
64,227674.75547244048
65,219235.91921771033
66,210997.23096314023
67,202963.99837822755
68,195140.41083530235
69,187529.61544024572
70,180133.79280368407
71,172954.23187396987
72,165991.40325226443
73,159245.03050323136
74,152714.15906152356
75,146397.22241395188
76,140292.10530972548
77,134396.2038164027
78,128706.48209728647
79,123219.52583715919
80,117931.59228779314
81,112838.6569429704
82,107936.45688523295
83,103220.53087371356
84,98686.25626464315
85,94328.88287396402
86,90143.56390536521
87,86125.38407744541
88,82269.38509102871
89,78570.58858231014
90,75024.01670986587
91,71624.71052397025
92,68367.7462654321
93,65248.24973857873
94,62261.40889933052
95,59402.48479474788
96,56666.82098519179
97,54049.851574494176
98,51547.10796743229
99,49154.22446747231
100,46866.942821298835
101,44681.115810171366
102,42592.709981721775
103,40597.80760948977
104,38692.60796133714
105,36873.42795192442
106,35136.70224870632
107,33478.982895426045
108,31896.93851187921
109,30387.35312378461
110,28947.124671946185
111,27573.2632455188
112,26262.88908009733
113,25013.230357528315
114,23821.620840789048
115,22685.49737398116
116,21602.397274434144
117,20569.955641098
118,19585.90260081117
119,18648.060511648375
120,17754.34114037059
121,16902.742829003928
122,16091.34766375387
123,15318.318657804148
124,14581.896958044454
125,13880.399084406949
126,13212.214209257958
127,12575.801483178126
128,11969.687412462332
129,11392.463292770835
130,10842.782702557088
131,10319.359059177466
132,9820.963239946548
133,9346.421269831564
134,8894.61207697497
135,8464.465316788719
136,8054.959264972339
137,7665.118779464282
138,7294.013331037474
139,6940.75510199137
140,6604.49715217006
141,6284.431651345569
142,5979.7881768440275
143,5689.832075156965
144,5413.862886167703
145,5151.2128285313
146,4901.245344673391
147,4663.3537038164695
148,4436.959661399865
149,4221.5121732300795
150,4016.486162679856
151,3821.3813392457646
152,3635.7210667741924
153,3459.0512796730673
154,3290.9394454405556
155,3130.973571861392
156,2978.7612572455796
157,2833.928782112283
158,2696.1202407530923
159,2564.996711142942
160,2440.235461703292
161,2321.5291934602446
162,2208.5853161796913
163,2101.1252571020177
164,1998.8838009399888
165,1901.608459844942
166,1809.0588720881067
167,1721.006228245493
168,1637.232723716211
169,1557.5310364451184
170,1481.7038287612245
171,1409.5632722831785
172,1340.9305948823646
173,1275.6356487325124
174,1213.5164985122724
175,1154.4190288638194
176,1098.196570246221
177,1044.7095423569904
178,993.8251143289222
179,945.4168809419708
180,899.3645541215556
181,855.5536690252801
182,813.8753040496202
183,774.2258141166824
184,736.5065766286721
185,700.6237495042493
186,666.4880407365058
187,634.0144889368928
188,603.1222543530811
189,573.7344198714641
190,545.777801536852
191,519.1827681428612
192,493.8830694666161
193,469.81567274066964
194,446.92060697353173
195,425.1408147479175
196,404.4220111427899
197,384.71254944152145
198,365.96329330404717
199,348.1274950957614
