,beta,gamma,sse
0,0.01,0.02,3589167944.8266654
1,0.01,0.03,1808885997.185265
2,0.02,0.03,3534332148.9471254
3,0.01,0.04,907009131.0522096
4,0.02,0.04,1776799624.1016455
5,0.03,0.04,3479809239.139966
6,0.01,0.05,785551666.964459
7,0.02,0.05,895149039.1808801
8,0.03,0.05,1745092747.7533302
9,0.04,0.05,3425608031.8863573
10,0.01,0.060000000000000005,1355873565.932555
11,0.02,0.060000000000000005,791635594.3545482
12,0.03,0.060000000000000005,883722744.3106477
13,0.04,0.060000000000000005,1713772866.4520004
14,0.05,0.060000000000000005,3371737332.16974
15,0.01,0.07,2537823654.1285
16,0.02,0.07,1377837981.3407018
17,0.03,0.07,798196947.6997998
18,0.04,0.07,872736589.4414866
19,0.05,0.07,1682847466.2299309
20,0.060000000000000005,0.07,3318205932.535728
21,0.01,0.08,4258960699.947031
22,0.02,0.08,2573803629.1638317
23,0.03,0.08,1400314219.5980563
24,0.04,0.08,805241058.469857
25,0.05,0.08,862196904.812887
26,0.060000000000000005,0.08,1652324020.0396383
27,0.07,0.08,3265022612.1570845
28,0.01,0.09,6453845260.876564
29,0.02,0.09,4307271617.4392
30,0.03,0.09,2610321854.940278
31,0.04,0.09,1423306727.5521383
32,0.05,0.09,812773245.1354856
33,0.060000000000000005,0.09,852110007.2237239
34,0.07,0.09,1622209986.958125
35,0.08,0.09,3212196135.9040775
36,0.01,0.09999999999999999,9063395864.609228
37,0.02,0.09999999999999999,6512966191.617744
38,0.03,0.09999999999999999,4356140352.29517
39,0.04,0.09999999999999999,2647382005.666836
40,0.05,0.09999999999999999,1446819939.007428
41,0.060000000000000005,0.09999999999999999,820798812.5917418
42,0.07,0.09999999999999999,842482199.3561385
43,0.08,0.09999999999999999,1592512811.3957262
44,0.09,0.09999999999999999,3159735253.42011
45,0.01,0.10999999999999999,12034303676.455196
46,0.02,0.10999999999999999,9131954460.047215
47,0.03,0.10999999999999999,6572658615.907045
48,0.04,0.10999999999999999,4405569904.868107
49,0.05,0.10999999999999999,2684987742.619165
50,0.060000000000000005,0.10999999999999999,1470858274.2372875
51,0.07,0.10999999999999999,829323051.5847504
52,0.08,0.10999999999999999,833319769.1036144
53,0.09,0.10999999999999999,1563239922.3098412
54,0.09999999999999999,0.10999999999999999,3107648698.2030654
55,0.01,0.11999999999999998,15318500338.866774
56,0.02,0.11999999999999998,12111062438.913702
57,0.03,0.11999999999999998,9201093184.970749
58,0.04,0.11999999999999998,6632924947.348112
59,0.05,0.11999999999999998,4455563262.80768
60,0.060000000000000005,0.11999999999999998,2723142713.727693
61,0.07,0.11999999999999998,1495426139.4991283
62,0.08,0.11999999999999998,838351238.142164
63,0.09,0.11999999999999998,824628988.9032712
64,0.09999999999999999,0.11999999999999998,1534398732.4235206
65,0.10999999999999999,0.11999999999999998,3055945186.692162
66,0.01,0.12999999999999998,18872674153.685555
67,0.02,0.12999999999999998,15402344143.575386
68,0.03,0.12999999999999998,12188405670.456543
69,0.04,0.12999999999999998,9270813943.013008
70,0.05,0.12999999999999998,6693767587.16333
71,0.060000000000000005,0.12999999999999998,4506123400.713584
72,0.07,0.12999999999999998,2761850553.1685658
73,0.08,0.12999999999999998,1520527926.552751
74,0.09,0.12999999999999998,847888633.0073388
75,0.09999999999999999,0.12999999999999998,816416115.0724751
76,0.10999999999999999,0.12999999999999998,1505996637.4490314
77,0.11999999999999998,0.12999999999999998,3004633417.3606453
78,0.01,0.13999999999999999,22657830218.10135
79,0.02,0.13999999999999999,18962598908.434196
80,0.03,0.13999999999999999,15486773110.925556
81,0.04,0.13999999999999999,12266334832.391615
82,0.05,0.13999999999999999,9341118625.817358
83,0.060000000000000005,0.13999999999999999,6755188923.903333
84,0.07,0.13999999999999999,4557253279.791557
85,0.08,0.13999999999999999,2801114880.957555
86,0.09,0.13999999999999999,1546168012.1820703
87,0.09999999999999999,0.13999999999999999,857940481.0773504
88,0.10999999999999999,0.13999999999999999,808687387.1498624
89,0.11999999999999998,0.13999999999999999,1478041015.316483
90,0.12999999999999998,0.13999999999999999,2953722069.814338
91,0.01,0.15,26638890525.34329
92,0.02,0.15,22752932556.80178
93,0.03,0.15,19053106441.211266
94,0.04,0.15,15571788319.46753
95,0.05,0.15,12344851374.478796
96,0.060000000000000005,0.15,9412009112.794823
97,0.07,0.15,6817191333.158677
98,0.08,0.15,4608955847.511883
99,0.09,0.15,2840939302.5467257
100,0.09999999999999999,0.15,1572350757.7201252
101,0.10999999999999999,0.15,868512010.844893
102,0.11999999999999998,0.15,801449027.2408437
103,0.12999999999999998,0.15,1450539225.407789
104,0.13999999999999999,0.15,2903219803.896321
105,0.01,0.16,30784330404.52291
106,0.02,0.16,26738358441.28351
107,0.03,0.16,22848612706.064934
108,0.04,0.16,19144197500.23388
109,0.05,0.16,15657390836.67992
110,0.060000000000000005,0.16,12423956734.728443
111,0.07,0.16,9483487270.883604
112,0.08,0.16,6879777177.274025
113,0.09,0.16,4661234037.270603
114,0.09999999999999999,0.16,2881327408.424229
115,0.10999999999999999,0.16,1599080508.5776014
116,0.11999999999999998,0.16,879608433.8441244
117,0.12999999999999998,0.16,794707239.3677057
118,0.13999999999999999,0.16,1423498607.7956824
119,0.15,0.16,2853135258.7975025
120,0.01,0.17,35065848004.18138
121,0.02,0.17,30887434737.725803
122,0.03,0.17,26838397048.945137
123,0.04,0.17,22944871129.883614
124,0.05,0.17,19235872823.146286
125,0.060000000000000005,0.17,15743581718.80358
126,0.07,0.17,12503652339.201597
127,0.08,0.17,9555554954.310516
128,0.09,0.17,6942948805.0642185
129,0.09999999999999999,0.17,4714090768.053209
130,0.10999999999999999,0.17,2922282773.7170744
131,0.11999999999999998,0.17,1626361593.7747626
132,0.12999999999999998,0.17,891234944.1005417
133,0.13999999999999999,0.17,788468208.8243229
134,0.15,0.17,1396926482.48842
135,0.16,0.17,2803477052.17374
136,0.01,0.18000000000000002,39458063824.02068
137,0.02,0.18000000000000002,35171934705.111664
138,0.03,0.18000000000000002,30991100867.758457
139,0.04,0.18000000000000002,26939006568.62187
140,0.05,0.18000000000000002,23041708282.18828
141,0.060000000000000005,0.18000000000000002,19328133136.883347
142,0.07,0.18000000000000002,15830362010.676384
143,0.08,0.18000000000000002,12583939601.812214
144,0.09,0.18000000000000002,9628214004.354393
145,0.09999999999999999,0.18000000000000002,7006708551.5329485
146,0.10999999999999999,0.18000000000000002,4767528944.101025
147,0.11999999999999998,0.18000000000000002,2963808957.7968645
148,0.12999999999999998,0.18000000000000002,1654198325.4770215
149,0.13999999999999999,0.18000000000000002,903396717.5849588
150,0.15,0.18000000000000002,782738101.5356581
151,0.16,0.18000000000000002,1370830148.6796174
152,0.17,0.18000000000000002,2754253779.268992
153,0.01,0.19000000000000003,43938247571.7926
154,0.02,0.19000000000000003,39566546922.99398
155,0.03,0.19000000000000003,35278572857.8875
156,0.04,0.19000000000000003,31095328806.804955
157,0.05,0.19000000000000003,27040187211.059196
158,0.060000000000000005,0.19000000000000003,23139124606.736008
159,0.07,0.19000000000000003,19420979157.535374
160,0.08,0.19000000000000003,15917732745.570286
161,0.09,0.19000000000000003,12664819924.130726
162,0.09999999999999999,0.19000000000000003,9701466249.111698
163,0.10999999999999999,0.19000000000000003,7071058737.5937
164,0.11999999999999998,0.19000000000000003,4821551454.580432
165,0.12999999999999998,0.19000000000000003,3005909503.8888693
166,0.13999999999999999,0.19000000000000003,1682594998.5339417
167,0.15,0.19000000000000003,916098911.6716282
168,0.16,0.19000000000000003,777523063.4220138
169,0.17,0.19000000000000003,1345216884.00398
170,0.18000000000000002,0.19000000000000003,2705474012.045189
171,0.01,0.20000000000000004,48486069869.90341
172,0.02,0.20000000000000004,44048602789.89751
173,0.03,0.20000000000000004,39675569961.31247
174,0.04,0.20000000000000004,35385762297.81102
175,0.05,0.20000000000000004,31200118558.012623
176,0.060000000000000005,0.20000000000000004,27141939177.36522
