,beta,gamma,sse
0,0.02,0.01,490918747.66199815
1,0.03,0.01,439662044.6137353
2,0.03,0.02,490929225.39394224
3,0.04,0.01,389337181.40159976
4,0.04,0.02,439672762.8556789
5,0.04,0.03,490940089.0816504
6,0.05,0.01,340242882.31367123
7,0.05,0.02,389348078.1677091
8,0.05,0.03,439683867.2891072
9,0.05,0.04,490951338.7211545
10,0.060000000000000005,0.01,292715356.04679525
11,0.060000000000000005,0.02,340253879.6383067
12,0.060000000000000005,0.03,389359359.0047928
13,0.060000000000000005,0.04,439695357.91138285
14,0.060000000000000005,0.05,490962974.30844164
15,0.07,0.01,247132342.35149023
16,0.07,0.02,292726357.17418706
17,0.07,0.03,340265256.1326351
18,0.07,0.04,389371023.91195863
19,0.07,0.05,439707234.7198758
20,0.07,0.060000000000000005,490974995.83945143
21,0.08,0.01,203917576.26846373
22,0.08,0.02,247143228.4837238
23,0.08,0.03,292737729.3036427
24,0.08,0.04,340277011.79801244
25,0.08,0.05,389383072.88838875
26,0.08,0.060000000000000005,439719497.71196604
27,0.08,0.07,490987403.3100788
28,0.09,0.01,163545712.42483425
29,0.09,0.02,203928202.8053666
30,0.09,0.03,247154473.62920427
31,0.09,0.04,292749472.43937266
32,0.09,0.05,340289146.6359495
33,0.09,0.060000000000000005,389395505.9333401
34,0.09,0.07,439732146.88503987
35,0.09,0.08,491000196.7161716
36,0.09999999999999999,0.01,126547756.15679109
37,0.09999999999999999,0.02,163555904.61956012
38,0.09999999999999999,0.03,203939171.912099
39,0.09999999999999999,0.04,247166077.79572797
40,0.09999999999999999,0.05,292761586.5858412
41,0.09999999999999999,0.060000000000000005,340301660.6481132
42,0.09999999999999999,0.07,389408323.0461441
43,0.09999999999999999,0.08,439745182.23649263
44,0.09999999999999999,0.09,491013376.05353117
45,0.10999999999999999,0.01,93517052.95813045
46,0.10999999999999999,0.02,126557304.09965983
47,0.10999999999999999,0.03,163566417.76357245
48,0.10999999999999999,0.04,203950483.60092363
49,0.10999999999999999,0.05,247178040.99146533
50,0.10999999999999999,0.060000000000000005,292774071.7477665
51,0.10999999999999999,0.07,340314553.8363254
52,0.10999999999999999,0.08,389421524.2262074
53,0.10999999999999999,0.09,439758603.7637274
54,0.10999999999999999,0.09999999999999999,491026941.3179138
55,0.11999999999999998,0.01,65115892.964499615
56,0.11999999999999998,0.02,93525705.78839818
57,0.11999999999999998,0.03,126567145.37057638
