,beta,gamma,sse
0,0.02,0.01,1039561710.0949776
1,0.03,0.01,2963997146.5943456
2,0.03,0.02,1007646735.6595469
3,0.04,0.01,6167654189.784477
4,0.04,0.02,2902495019.4812145
5,0.04,0.03,976177259.0858871
6,0.05,0.01,10803706676.51482
7,0.05,0.02,6072561606.0564375
8,0.05,0.03,2841336559.837669
9,0.05,0.04,945164571.4243171
10,0.060000000000000005,0.01,17040870026.986408
11,0.060000000000000005,0.02,10670551593.046478
12,0.060000000000000005,0.03,5977692215.650993
13,0.060000000000000005,0.04,2780535044.342456
14,0.060000000000000005,0.05,914619957.993062
15,0.07,0.01,25064905291.777534
16,0.07,0.02,16864657793.975973
17,0.07,0.03,10537478123.061338
18,0.07,0.04,5883061567.418213
19,0.07,0.05,2720103745.603366
20,0.07,0.060000000000000005,884554696.9962114
21,0.08,0.01,35080265634.26666
22,0.08,0.02,24840058519.104015
23,0.08,0.03,16688361733.758337
24,0.08,0.04,10404504413.658548
25,0.08,0.05,5788685208.12838
26,0.08,0.060000000000000005,2660055930.541686
27,0.08,0.07,854980058.1477087
28,0.09,0.01,47311898456.43915
29,0.09,0.02,34800557048.39021
30,0.09,0.03,24614935536.492218
31,0.09,0.04,16512002962.721966
32,0.09,0.05,10271648612.219187
33,0.09,0.060000000000000005,5694578680.585862
34,0.09,0.07,2600404858.7835197
35,0.09,0.08,825907301.3015599
36,0.09999999999999999,0.01,62007217559.31859
37,0.09999999999999999,0.02,46970375914.77636
38,0.09999999999999999,0.03,34520349484.35484
39,0.09999999999999999,0.04,24389560851.800575
40,0.09999999999999999,0.05,16335602600.31202
41,0.09999999999999999,0.060000000000000005,10138928864.205791
42,0.09999999999999999,0.07,5600757521.750409
43,0.09999999999999999,0.08,2541163781.05838
44,0.09999999999999999,0.09,797347675.0884415
45,0.10999999999999999,0.01,79438261011.74062
46,0.10999999999999999,0.02,61596120288.294136
47,0.10999999999999999,0.03,46628097395.577415
48,0.10999999999999999,0.04,34239671321.84381
49,0.10999999999999999,0.05,24163958979.17788
50,0.10999999999999999,0.060000000000000005,16159181766.466368
51,0.10999999999999999,0.07,10006363310.97158
52,0.10999999999999999,0.08,5507237260.867399
53,0.10999999999999999,0.09,2482345937.605095
54,0.10999999999999999,0.09999999999999999,769312415.5589154
55,0.11999999999999998,0.01,99904051790.08725
56,0.11999999999999998,0.02,78948926021.67891
57,0.11999999999999998,0.03,61183971517.29195
58,0.11999999999999998,0.04,46285095696.88799
59,0.11999999999999998,0.05,33958550950.570534
60,0.11999999999999998,0.060000000000000005,23938154436.077705
61,0.11999999999999998,0.07,15982761579.062235
62,0.11999999999999998,0.08,9873970087.579012
63,0.11999999999999998,0.09,5414033417.606388
64,0.11999999999999998,0.09999999999999999,2423964556.5856037
65,0.11999999999999998,0.10999999999999999,741812744.8335181
66,0.12999999999999998,0.01,123733179754.48041
67,0.12999999999999998,0.02,99326809293.26657
68,0.12999999999999998,0.03,78458200699.54768
69,0.12999999999999998,0.04,60770809084.55991
70,0.12999999999999998,0.05,45941403631.07802
71,0.12999999999999998,0.060000000000000005,33677016766.80438
