,I_t
0,21235.0
1,21811.221198430136
2,22397.323440199652
3,22993.109951028324
4,23598.356101393834
5,24212.808314152877
6,24836.183007226267
7,25468.16557974556
8,26108.40945052879
9,26756.53515819441
10,27412.12953262746
11,28074.744947872176
12,28743.898666831556
13,29419.07228839842
14,30099.711307813934
15,30785.22480113974
16,31474.98524472901
17,32168.328480480304
18,32864.55383744765
19,33562.924420052055
20,34262.66757268567
21,34962.97552991394
22,35663.006260757065
23,36361.88451466582
24,37058.70307579586
25,37752.52423102766
26,38442.381455878
27,39127.28132100601
28,39806.20562043894
29,40478.11372093717
30,41141.94513009673
31,41796.622278862524
32,42441.05351211502
33,43074.13627891402
34,43694.76051185842
35,44301.81218287295
36,44894.17702058876
37,45470.74437237124
38,46030.41119199501
39,46572.08613200289
40,47094.693717943264
41,47597.1785799893
42,48078.50971593443
43,48537.68475825974
44,48973.73421690816
45,49385.725668602274
46,49772.767863028974
47,50134.01471600353
48,50468.66915983199
49,50775.986821524806
50,51055.279500279794
51,51305.918416750166
52,51527.337208037185
53,51719.03464408615
54,51880.57704320292
55,52011.600366724684
56,52111.81197544635
57,52180.99203319287
58,52218.99454590267
59,52225.748027710026
60,52201.25578874461
61,52145.59584266088
62,52058.92043522558
63,51941.45519858355
64,51793.497939047316
65,51615.41706937164
66,51407.64969944103
67,51170.699402078164
68,50905.13367324086
69,50611.58110818516
70,50290.728317206405
71,49943.316606309614
72,49570.13844958868
73,49172.0337812024
74,48749.88613561805
75,48304.61866525199
76,47837.19006477595
77,47348.59043118832
78,46839.83708828554
79,46311.97040342844
80,45766.04962350269
81,45203.14875574688
82,44624.352517691215
83,44030.75237884306
84,43423.442715001845
85,42803.51709421349
86,42172.06471141411
87,41530.16698679216
88,40878.894340845174
89,40219.303157048904
90,39552.43294101622
91,38879.303683024424
92,38200.91342885194
93,37518.2360620072
94,36832.21929866908
95,36143.782895002536
96,35453.81706497544
97,34763.18110539106
98,34072.702223571
99,33383.17456197886
100,32695.358413066697
101,32009.97961675467
102,31327.72913221615
103,30649.26277503234
104,29975.20111029819
105,29306.129491897296
106,28642.598237912312
107,27985.122931990358
108,27334.184840432423
109,26690.231434813253
110,26053.677010054776
111,25424.903388063645
112,24804.26069729257
113,24192.06821888809
114,23588.615290435628
115,22994.162258698652
116,22408.94147316493
117,21833.158312652486
118,21266.99223768446
119,20710.597861809874
120,20164.106035520766
121,19627.624936890756
122,19101.241163531453
123,18585.020820927355
124,18079.01060266395
125,17583.238858504836
126,17097.716646699322
127,16622.438767310516
128,16157.384773743644
129,15702.519960024318
130,15257.796321725566
131,14823.153488770611
132,14398.519628644788
133,13983.812318835127
134,13578.93938757983
135,13183.799722252625
136,12798.284044929256
137,12422.275654885796
138,12055.651137961728
139,11698.281042885696
140,11350.030524809295
141,11010.759956425143
142,10680.325507160775
143,10358.57969104044
144,10045.37188389382
145,9740.54881066469
146,9443.955003634925
147,9155.433232430549
148,8874.824906717937
149,8601.970452530437
150,8336.709663189658
151,8078.882025801932
152,7828.32702432013
153,7584.88442016446
154,7348.394511394012
155,7118.698371414117
156,6895.638068193727
157,6679.056864952479
158,6468.799403259412
159,6264.711869464914
160,6066.642145364818
161,5874.439943971029
162,5687.956931236938
163,5507.0468345586305
164,5331.565538844646
165,5161.371170918149
166,4996.324172986079
167,4836.287365880256
168,4681.126002745848
169,4530.707813823116
170,4384.903042939125
171,4243.584476297275
172,4106.627464124127
173,3973.9099357052214
174,3845.3124083144407
175,3720.7179905150333
176,3600.0123802847424
177,3483.0838583926243
178,3369.8232774310763
179,3260.124046883432
180,3153.882114585147
181,3050.995944915154
182,2951.3664940334133
183,2854.897182460988
184,2761.4938652801493
185,2671.064800214072
186,2583.5206138285375
187,2498.774266081803
188,2416.741013433279
189,2337.338370706991
190,2260.4860718918503
191,2186.1060300475788
192,2114.1222964726503
193,2044.4610192788346
194,1977.050401505801
195,1911.8206588987687
196,1848.703977462311
197,1787.6344708941504
198,1728.5481379940506
199,1671.3828201347392
