,I_t
0,17234.0
1,17533.149564067957
2,17833.806691387013
3,18135.80849332481
4,18438.985012119603
5,18743.159241617464
6,19048.14716664071
7,19353.75782182969
8,19659.79337076465
9,19966.049206132066
10,20272.31407165094
11,20578.370206418298
12,20883.993512269826
13,21188.95374468119
14,21493.0147276577
15,21795.934592975256
16,22097.466044043485
17,22397.356644563384
18,22695.349132046413
19,22991.18175615047
20,23284.588641670925
21,23575.300175902223
22,23863.04341995806
23,24147.542543506912
24,24428.51928224453
25,24705.69341728773
26,24978.783275534523
27,25247.50624989577
28,25511.57933816352
29,25770.71969914282
30,26024.645224537442
31,26273.075124947114
32,26515.73052820562
33,26752.335088166612
34,26982.615601928374
35,27206.30263338116
36,27423.131140862424
37,27632.841106617136
38,27835.17816568373
39,28029.894231761675
40,28216.7481175656
41,28395.50614713387
42,28565.942757537105
43,28727.84108742528
44,28880.993549861283
45,29025.20238691374
46,29160.28020352414
47,29286.050478221354
48,29402.348048331598
49,29509.01956742306
50,29605.92393283124
51,29692.932681233546
52,29769.930350378396
53,29836.814805225
54,29893.497526913296
55,29939.903863158925
56,29975.97323885352
57,30001.659325845507
58,30016.930171078842
59,30021.768282475685
60,30016.17067216187
61,30000.14885685013
62,29973.728815412956
63,29936.950903893732
64,29889.8697284192
65,29832.55397668714
66,29765.086208908462
67,29687.562609281184
68,29600.092699264016
69,29502.7990140973
70,29395.81674418832
71,29279.293343135007
72,29153.388104305865
73,29018.271708023516
74,28874.125741514243
75,28721.142193885185
76,28559.52292847448
77,28389.479134986945
78,28211.230763879073
79,28025.00594549187
80,27831.040396448774
81,27629.576815838962
82,27420.864273693674
83,27205.15759423612
84,26982.716736344017
85,26753.806173609057
86,26518.694276310278
87,26277.65269753946
88,26030.955765627128
89,25778.879884918846
90,25521.702946843863
91,25259.703753103542
92,24993.161452685887
93,24722.354994286412
94,24447.562595585543
95,24169.06123069981
96,23887.126136989267
97,23602.03034226812
98,23314.044213330068
99,23023.435026565712
100,22730.466561317007
101,22435.39871648426
102,22138.4871507751
103,21839.982946863056
104,21540.132299606084
105,21239.17622836369
106,20937.35031334489
107,20634.88445581928
108,20332.002661929524
109,20028.922849756505
110,19725.856679207784
111,19423.009404226374
112,19120.579746750143
113,18818.75979179211
114,18517.734902958862
115,18217.6836576779
116,17918.777801364646
117,17621.18221972645
118,17325.054928373258
119,17030.54707888321
120,16737.802980455133
121,16446.960136269387
122,16158.149293672559
123,15871.494507300547
124,15587.113214257646
125,15305.116320476543
126,15025.608297395005
127,14748.687288099154
128,14474.44522210052
129,14202.96793793387
130,13934.335312785068
131,13668.621398382496
132,13405.89456241165
133,13146.217634740038
134,12889.648057768292
135,12636.238040253129
136,12386.034713978268
137,12139.080292680383
138,11895.41223266848
139,11655.063394606454
140,11418.062205960015
141,11184.432823640209
142,10954.195296406659
143,10727.365726623912
144,10503.95643099397
145,10283.976099917192
146,10067.429955161906
147,9854.319905550516
148,9644.644700396368
149,9438.40008045109
150,9235.578926146687
151,9036.171402940057
152,8840.165103590052
153,8647.54518721845
154,8458.294515026484
155,8272.393782557681
156,8089.821648415807
157,7910.55485936373
158,7734.568371744912
159,7561.8354691841405
160,7392.327876537983
161,7226.015870078335
162,7062.8683839043715
163,6902.853112589216
164,6745.936610077736
165,6592.084384861165
166,6441.2609914626355
167,6293.430118275402
168,6148.554671802376
169,6006.596857351835
170,5867.518256249609
171,5731.279899632991
172,5597.842338895805
173,5467.16571285785
174,5339.2098117350115
175,5213.934137989099
176,5091.2979641385955
177,4971.260387613331
178,4853.780382737441
179,4738.816849925981
180,4626.328662181232
181,4516.2747089750765
182,4408.613937603879
183,4303.305392102108
184,4200.308249800486
185,4099.581855613803
186,4001.085754142662
187,3904.7797196724005
188,3810.6237841512434
189,3718.5782632284227
190,3628.6037804315424
191,3540.661289560921
192,3454.7120953769977
193,3370.717872655164
194,3288.6406836805945
195,3208.442994253816
196,3130.087688275848
197,3053.538080979858
198,2978.7579308743075
199,2905.7114504606225
