,beta,gamma,sse
0,0.02,0.01,2.653859308167725
1,0.03,0.01,0.9097138632522217
2,0.03,0.02,2.6538597252423584
3,0.04,0.01,0.9853239343799625
4,0.04,0.02,0.9097140153843997
5,0.04,0.03,2.6538601598363596
6,0.05,0.01,3.122017842108496
7,0.05,0.02,0.9853237599650783
8,0.05,0.03,0.9097141749124513
9,0.05,0.04,2.6538606119496975
10,0.060000000000000005,0.01,7.58710563333327
11,0.060000000000000005,0.02,3.122017269094019
12,0.060000000000000005,0.03,0.9853235810010176
13,0.060000000000000005,0.04,0.9097143418363794
14,0.060000000000000005,0.05,2.6538610815823986
15,0.07,0.01,14.676535756262076
16,0.07,0.02,7.5871045776135135
17,0.07,0.03,3.122016677508539
18,0.07,0.04,0.9853233974877852
19,0.07,0.05,0.9097145161562022
20,0.07,0.060000000000000005,2.6538615687344596
21,0.08,0.01,24.71781990454599
22,0.08,0.02,14.67653411983545
23,0.08,0.03,7.587103486935277
24,0.08,0.04,3.1220160673520083
25,0.08,0.05,0.9853232094253951
26,0.08,0.060000000000000005,0.9097146978719094
27,0.08,0.07,2.653862073405898
28,0.09,0.01,38.0732530800516
29,0.09,0.02,24.717817573400573
30,0.09,0.03,14.676532429370681
31,0.09,0.04,7.5871023612986255
32,0.09,0.05,3.1220154386244805
33,0.09,0.060000000000000005,0.9853230168138408
34,0.09,0.07,0.9097148869835212
35,0.09,0.08,2.653862595596697
36,0.09999999999999999,0.01,55.14345865941616
37,0.09999999999999999,0.02,38.07324992173884
38,0.09999999999999999,0.03,24.71781516607555
39,0.09999999999999999,0.04,14.6765306848678
40,0.09999999999999999,0.05,7.587101200703504
41,0.09999999999999999,0.060000000000000005,3.1220147913259675
42,0.09999999999999999,0.07,0.9853228196531437
43,0.09999999999999999,0.08,0.9097150834910362
44,0.09999999999999999,0.09,2.65386313530688
45,0.10999999999999999,0.01,76.37129126260382
46,0.10999999999999999,0.02,55.14345452026782
47,0.10999999999999999,0.03,38.07324666162539
48,0.10999999999999999,0.04,24.717812682570905
49,0.10999999999999999,0.05,14.676528886326784
50,0.10999999999999999,0.060000000000000005,7.587100005149987
51,0.10999999999999999,0.07,3.1220141254564444
52,0.10999999999999999,0.08,0.9853226179433073
53,0.10999999999999999,0.09,0.9097152873944625
54,0.10999999999999999,0.09999999999999999,2.653863692536456
55,0.11999999999999998,0.01,102.24613354035856
56,0.11999999999999998,0.02,76.37128596454014
57,0.11999999999999998,0.03,55.1434502497456
58,0.11999999999999998,0.04,38.07324329971126
59,0.11999999999999998,0.05,24.717810122886682
60,0.11999999999999998,0.060000000000000005,14.676527033747652
61,0.11999999999999998,0.07,7.587098774638007
62,0.11999999999999998,0.08,3.122013441015958
63,0.11999999999999998,0.09,0.9853224116843392
64,0.11999999999999998,0.09999999999999999,0.9097154986938143
65,0.11999999999999998,0.10999999999999999,2.6538642672853907
66,0.12999999999999998,0.01,133.30862665274557
67,0.12999999999999998,0.02,102.24612687722745
68,0.12999999999999998,0.03,76.37128050104297
69,0.12999999999999998,0.04,55.14344584784937
70,0.12999999999999998,0.05,38.073239835996446
71,0.12999999999999998,0.060000000000000005,24.717807487022956
72,0.12999999999999998,0.07,14.676525127130404
73,0.12999999999999998,0.08,7.587097509167707
74,0.12999999999999998,0.09,3.1220127380044946
75,0.12999999999999998,0.09999999999999999,0.985322200876246
76,0.12999999999999998,0.10999999999999999,0.9097157173890849
77,0.12999999999999998,0.11999999999999998,2.6538648595537495
78,0.13999999999999999,0.01,170.1558782370895
79,0.13999999999999999,0.02,133.30861838612665
80,0.13999999999999999,0.03,102.24612000951339
81,0.13999999999999999,0.04,76.3712748721124
82,0.13999999999999999,0.05,55.14344131457946
83,0.13999999999999999,0.060000000000000005,38.073236270481054
84,0.13999999999999999,0.07,24.717804774979648
85,0.13999999999999999,0.08,14.676523166475095
86,0.13999999999999999,0.09,7.587096208738985
87,0.13999999999999999,0.09999999999999999,3.1220120164220666
88,0.13999999999999999,0.10999999999999999,0.9853219855190432
89,0.13999999999999999,0.11999999999999998,0.9097159434802903
90,0.13999999999999999,0.12999999999999998,2.6538654693415
91,0.15,0.01,213.4471960981916
92,0.15,0.02,170.15586809148203
93,0.15,0.03,133.3086098700021
94,0.15,0.04,102.2461129372162
95,0.15,0.05,76.37126907774847
96,0.15,0.060000000000000005,55.1434366499358
97,0.15,0.07,38.07323260316499
98,0.15,0.08,24.717801986756868
99,0.15,0.09,14.676521151781746
100,0.15,0.09999999999999999,7.587094873351888
101,0.15,0.10999999999999999,3.1220112762686902
102,0.15,0.11999999999999998,0.9853217656127419
103,0.15,0.12999999999999998,0.9097161769674378
104,0.15,0.13999999999999999,2.6538660966486596
105,0.16,0.01,263.91040073821404
106,0.16,0.02,213.4471837554989
107,0.16,0.03,170.15585764490106
108,0.16,0.04,133.30860110437143
109,0.16,0.05,102.24610566033572
110,0.16,0.060000000000000005,76.37126311795116
111,0.16,0.07,55.14343185391812
112,0.16,0.08,38.07322883404834
113,0.16,0.09,24.71779912235449
114,0.16,0.09999999999999999,14.676519083050373
115,0.16,0.10999999999999999,7.587093503006434
116,0.16,0.11999999999999998,3.1220105175443837
117,0.16,0.12999999999999998,0.9853215411573389
118,0.16,0.13999999999999999,0.9097164178505326
119,0.16,0.15,2.6538667414752286
120,0.17,0.01,322.34877522373836
121,0.17,0.02,263.91038583142256
122,0.17,0.03,213.44717105294893
123,0.17,0.04,170.1558468973475
124,0.17,0.05,133.3085920892351
125,0.17,0.060000000000000005,102.2460981788723
126,0.17,0.07,76.37125699272055
127,0.17,0.08,55.143426926526764
128,0.17,0.09,38.07322496313114
129,0.17,0.09999999999999999,24.71779618177269
130,0.17,0.10999999999999999,14.676516960280923
131,0.17,0.11999999999999998,7.587092097702651
132,0.17,0.12999999999999998,3.122009740249143
133,0.17,0.13999999999999999,0.9853213121528462
134,0.17,0.15,0.9097166661295906
135,0.17,0.16,2.653867403821235
136,0.18000000000000002,0.01,389.648716813537
137,0.18000000000000002,0.02,322.3487573296719
138,0.18000000000000002,0.03,263.9103704974873
139,0.18000000000000002,0.04,213.447157990542
140,0.18000000000000002,0.05,170.1558358488208
141,0.18000000000000002,0.060000000000000005,133.30858282459323
142,0.18000000000000002,0.07,102.24609049282563
143,0.18000000000000002,0.08,76.37125070205661
144,0.18000000000000002,0.09,55.1434218677616
145,0.18000000000000002,0.09999999999999999,38.07322099041339
146,0.18000000000000002,0.10999999999999999,24.71779316501142
147,0.18000000000000002,0.11999999999999998,14.676514783473406
148,0.18000000000000002,0.12999999999999998,7.587090657440481
149,0.18000000000000002,0.13999999999999999,3.1220089443829924
150,0.18000000000000002,0.15,0.9853210785992831
151,0.18000000000000002,0.16,0.9097169218046133
152,0.18000000000000002,0.17,2.6538680836866386
153,0.19000000000000003,0.01,466.7881612979527
154,0.19000000000000003,0.02,389.6486954445546
155,0.19000000000000003,0.03,322.3487389316589
156,0.19000000000000003,0.04,263.9103547364085
157,0.19000000000000003,0.05,213.44714456827813
158,0.19000000000000003,0.060000000000000005,170.15582449932103
159,0.19000000000000003,0.07,133.3085733104454
160,0.19000000000000003,0.08,102.24608260219611
161,0.19000000000000003,0.09,76.37124424595962
162,0.19000000000000003,0.09999999999999999,55.14341667762274
163,0.19000000000000003,0.10999999999999999,38.0732169158951
164,0.19000000000000003,0.11999999999999998,24.717790072070713
165,0.19000000000000003,0.12999999999999998,14.676512552627953
166,0.19000000000000003,0.13999999999999999,7.587089182220041
167,0.19000000000000003,0.15,3.1220081299459257
168,0.19000000000000003,0.16,0.985320840496651
169,0.19000000000000003,0.17,0.9097171848756045
170,0.19000000000000003,0.18000000000000002,2.6538687810714934
171,0.20000000000000004,0.01,554.8458581904858
172,0.20000000000000004,0.02,466.78813589243487
173,0.20000000000000004,0.03,389.6486734840466
174,0.20000000000000004,0.04,322.3487200296991
175,0.20000000000000004,0.05,263.91033854818636
176,0.20000000000000004,0.060000000000000005,213.44713078615746
177,0.20000000000000004,0.07,170.1558128488486
178,0.20000000000000004,0.08,133.30856354679227
179,0.20000000000000004,0.09,102.24607450698373
180,0.20000000000000004,0.09999999999999999,76.37123762442926
181,0.20000000000000004,0.10999999999999999,55.14341135611015
182,0.20000000000000004,0.11999999999999998,38.07321273957625
183,0.20000000000000004,0.12999999999999998,24.71778690295055
184,0.20000000000000004,0.13999999999999999,14.676510267744513
185,0.20000000000000004,0.15,7.5870876720412745
186,0.20000000000000004,0.16,3.122007296937983
187,0.20000000000000004,0.17,0.9853205978449654
188,0.20000000000000004,0.18000000000000002,0.9097174553425802
189,0.20000000000000004,0.19000000000000003,2.6538694959757994
190,0.21000000000000005,0.01,655.0115828314076
191,0.21000000000000005,0.02,554.8458281019282
192,0.21000000000000005,0.03,466.7881097956117
193,0.21000000000000005,0.04,389.64865093201223
194,0.21000000000000005,0.05,322.3487006237925
195,0.21000000000000005,0.060000000000000005,263.91032193282086
196,0.21000000000000005,0.07,213.44711664418028
197,0.21000000000000005,0.08,170.15580089740337
198,0.21000000000000005,0.09,133.3085535336333
199,0.21000000000000005,0.09999999999999999,102.24606620718816
200,0.21000000000000005,0.10999999999999999,76.3712308374657
201,0.21000000000000005,0.11999999999999998,55.14340590322394
202,0.21000000000000005,0.12999999999999998,38.07320846145699
203,0.21000000000000005,0.13999999999999999,24.71778365765092
204,0.21000000000000005,0.15,14.676507928823074
205,0.21000000000000005,0.16,7.587086126904213
206,0.21000000000000005,0.17,3.122006445359123
207,0.21000000000000005,0.18000000000000002,0.9853203506442385
208,0.21000000000000005,0.19000000000000003,0.9097177332055507
209,0.21000000000000005,0.20000000000000004,2.6538702283995406
210,0.22000000000000006,0.01,768.5973801860487
211,0.22000000000000006,0.02,655.0115473159335
212,0.22000000000000006,0.03,554.8457972084788
213,0.22000000000000006,0.04,466.788083007483
214,0.22000000000000006,0.05,389.64862778845225
215,0.22000000000000006,0.060000000000000005,322.34868071393896
216,0.22000000000000006,0.07,263.91030489031175
217,0.22000000000000006,0.08,213.44710214234618
218,0.22000000000000006,0.09,170.15578864498536
219,0.22000000000000006,0.09999999999999999,133.3085432709688
220,0.22000000000000006,0.10999999999999999,102.24605770280981
221,0.22000000000000006,0.11999999999999998,76.37122388506906
222,0.22000000000000006,0.12999999999999998,55.143400318964
223,0.22000000000000006,0.13999999999999999,38.073204081537185
224,0.22000000000000006,0.15,24.717780336171913
225,0.22000000000000006,0.16,14.676505535863717
226,0.22000000000000006,0.17,7.587084546808881
227,0.22000000000000006,0.18000000000000002,3.12200557520944
228,0.22000000000000006,0.19000000000000003,0.9853200988944733
229,0.22000000000000006,0.20000000000000004,0.9097180184645224
230,0.22000000000000006,0.21000000000000005,2.653870978342746
231,0.23000000000000007,0.01,897.0499447281861
232,0.23000000000000007,0.02,768.5973383880918
233,0.23000000000000007,0.03,655.0115108663533
234,0.23000000000000007,0.04,554.8457655101361
235,0.23000000000000007,0.05,466.7880555280497
236,0.23000000000000007,0.060000000000000005,389.64860405336526
237,0.23000000000000007,0.07,322.34866030013916
238,0.23000000000000007,0.08,263.9102874206599
