,I_t
0,284659.0
1,289866.1848230669
2,295131.7586884704
3,300454.79897193983
4,305834.30308453785
5,311269.18653545494
6,316758.28105259774
7,322300.3327685871
8,327894.0004800254
9,333537.85398812377
10,339230.37252899096
11,344969.9433020797
12,350754.8601054562
13,356583.3220867055
14,362453.4326184043
15,368363.19830718497
16,374310.5281454711
17,380293.23281499115
18,386309.024151164
19,392355.5147774006
20,398430.21791827166
21,404530.54740035906
22,410653.81784942496
23,416797.2450923066
24,422957.94677166594
25,429132.9431813969
26,435319.158330111
27,441513.42123969056
28,447712.4674854109
29,453912.94098359096
30,460111.3960321359
31,466304.2996086835
32,472488.03393036244
33,478658.8992784098
34,484813.1170900877
35,490946.83331947663
36,497056.1220678154
37,503136.9894831034
38,509185.37792768533
39,515197.17041150265
40,521168.1952876264
41,527094.2312055856
42,532971.0123168794
43,538794.2337259133
44,544559.557178442
45,550262.6169784252
46,555899.0261230372
47,561464.3826443985
48,566954.276145442
49,572364.294516189
50,577690.0308155962
51,582927.0903030579
52,588071.0976026059
53,593117.7039818638
54,598062.5947268734
55,602901.4965930454
56,607630.18531168
57,612244.4931307847
58,616740.3163682742
59,621113.6229550872
60,625360.4599453047
61,629476.9609699956
62,633459.3536112752
63,637303.9666729164
64,641007.2373238358
65,644565.7180908613
66,647976.0836773997
67,651235.1375849451
68,654339.8185148153
69,657287.2065280632
70,660074.5289421886
71,662699.1659440668
72,665158.6558994114
73,667450.7003400959
74,669573.1686117693
75,671524.1021654025
76,673301.7184776969
77,674904.4145866621
78,676330.770230118
79,677579.5505763907
80,678649.7085380454
81,679540.3866611159
82,680250.9185839494
83,680780.8300614689
84,681129.839552358
85,681297.8583683849
86,681284.9903867857
87,681091.531328328
88,680717.9676053408
89,680164.9747456416
90,679433.415399886
91,678524.3369414117
92,677438.9686691364
93,676178.7186254873
94,674745.170042685
95,673140.077431966
96,671365.3623315026
97,669423.1087298609
98,667315.5581828188
99,665045.1046422506
100,662614.2890165574
101,660025.7934827963
102,657282.4355712187
103,654387.162043384
104,651343.042585353
105,648153.2633377052
106,644821.1202842486
107,641350.0125213157
108,637743.4354294599
109,634004.973769193
110,630138.2947221322
111,626147.140898564
112,622035.3233319926
113,617806.7144807096
114,613465.241255831
115,609014.8780945764
116,604459.6400968424
117,599803.5762423362
118,595050.7627047057
119,590205.296278228
120,585271.2879317065
121,580252.8565032865
122,575154.1225489371
123,569979.2023563616
124,564732.2021351099
125,559417.2123926645
126,554038.3025052712
127,548599.5154912953
128,543104.8629938944
129,537558.3204788314
130,531963.8226522969
131,526325.2591026834
132,520646.4701693479
133,514931.2430405254
134,509183.30808171607
135,503406.3353950577
136,497603.9316094285
137,491779.6369002902
138,485936.922237591
139,480079.18685939716
140,474209.75596831355
141,468331.87864718755
142,462448.7259900682
143,456563.3894439122
144,450678.8793560915
145,444798.12372236315
146,438923.9671296071
147,433059.16988732765
148,427206.4073416395
149,421368.26936522697
150,415547.2600165669
151,409745.7973615463
152,403966.21345047816
153,398210.7544434259
154,392481.5808766844
155,386780.7680632312
156,381110.30661995854
157,375472.10311451444
158,369867.9808246275
159,364299.6806028564
160,358768.86183979275
161,353277.1035188522
162,347825.9053559125
163,342416.6890171962
164,337050.7994089482
165,331729.50603262516
166,326454.00439948705
167,321225.41749867
168,316044.79731300974
169,310913.12637708726
170,305831.3193721722
171,300800.22475294955
172,295820.6264011287
173,290893.2453012463
174,286018.7412341925
175,281197.71448420465
176,276430.7075552876
177,271718.2068932344
178,267060.6446096319
179,262458.4002044444
180,257911.802283975
181,253421.1302712046
182,248986.61610570655
183,244608.4459305268
184,240286.76176360744
185,236021.66315151303
186,231813.20880339577
187,227661.41820330592
188,223566.27319911876
189,219527.71956650747
190,215545.66854654343
191,211619.99835565191
192,207750.55566678976
193,203937.15706084593
194,200179.5904473919
195,196477.61645403015
196,192830.96978370319
197,189239.36053943407
198,185702.47551607207
199,182219.9794587131
