,I_t
0,15.0
1,12.910626029677271
2,11.112283075598766
3,9.564433449749275
4,8.232185873427767
5,7.085509022060693
6,6.098554605219962
7,5.249074727529313
8,4.517920400150012
9,3.888609900893724
10,3.346957254845287
11,2.880752462103918
12,2.4794862653587635
13,2.134113253754924
14,1.8368479634793617
15,1.580989379158919
16,1.3607698802644297
17,1.1712252276742914
18,1.0080826597797947
19,0.8676645756973766
20,0.7468056344867532
21,0.6427814016752786
22,0.5532469346722921
23,0.4761839226882691
24,0.4098551896011706
25,0.3527655341822648
26,0.30362802494653
27,0.2613349898482205
28,0.22493304687159446
29,0.19360161265551815
30,0.16663440469180074
31,0.14342352011786383
32,0.12344573220576122
33,0.1062506956408392
34,0.0914507947113189
35,0.07871240556469045
36,0.06774837556284699
37,0.05831155020388379
38,0.05018920169289799
39,0.043198233569255166
40,0.037181053291804586
41,0.032002019740773865
42,0.0275443855549741
43,0.02370766537764099
44,0.02040537068517448
45,0.017563060136644472
46,0.015116661494482049
47,0.013011027288606052
48,0.01119869166534355
49,0.009638800397666316
50,0.00829618993671692
51,0.007140594744329349
52,0.006145965037996475
53,0.005289879568686229
54,0.004553040194166859
55,0.003918836854360161
56,0.00337297314226513
57,0.0029031440299579245
58,0.0024987584848694495
59,0.002150700723472051
60,0.0018511247204829678
61,0.001593277341348142
62,0.0013713461110046708
63,0.0011803281872786828
64,0.0010159175852767768
65,0.000874408110548644
66,0.0007526098129104103
67,0.0006477770776051126
68,0.0005575467328091476
69,0.0004798847782850662
70,0.0004130405343216223
71,0.0003555071773723723
72,0.0003059877727750465
73,0.0002633660388507967
74,0.00022668118333864397
75,0.0001951062449202842
76,0.00016792945160323399
77,0.00014453817573724774
78,0.0001244051239730449
79,0.00010707645085314237
80,9.216152808769493e-05
81,7.932413889120832e-05
82,6.827489888014979e-05
83,5.876473268099487e-05
84,5.0579259196399415e-05
85,4.3533958960436495e-05
86,3.747001464393096e-05
87,3.2250730945281215e-05
88,2.775845316284393e-05
89,2.389191498639068e-05
90,2.0563955720734435e-05
91,1.769955548247728e-05
92,1.5234144078679038e-05
93,1.3112145445668502e-05
94,1.128572483628854e-05
95,9.713710514283735e-06
96,8.360665648333214e-06
97,7.196089484077895e-06
98,6.193729786715835e-06
99,5.330991055034759e-06
100,4.588425166660116e-06
101,3.94929297248686e-06
102,3.399186957621555e-06
103,2.9257064627414373e-06
104,2.5181781446102472e-06
105,2.167415374285614e-06
106,1.8655111492982355e-06
107,1.6056598515653831e-06
108,1.3820038330506758e-06
109,1.1895013708567928e-06
110,1.0238130151541284e-06
111,8.812037679653697e-07
112,7.584588876900136e-07
113,6.52811421408466e-07
114,5.618798313765881e-07
115,4.836143096679087e-07
116,4.1625057077162096e-07
117,3.58270080524867e-07
118,3.083658248476459e-07
119,2.654128466286169e-07
120,2.2844288659519834e-07
121,1.966225565146394e-07
122,1.6923455269963792e-07
123,1.4566148632755718e-07
124,1.2537196607131456e-07
125,1.0790861931231834e-07
126,9.287778190594294e-08
127,7.994062408305838e-08
128,6.880551244495152e-08
129,5.9221435873374455e-08
130,5.097234716055855e-08
131,4.3872292806473884e-08
132,3.7761221197723e-08
133,3.250137467474583e-08
134,2.797418415620273e-08
135,2.407759631820138e-08
136,2.072377307681806e-08
137,1.7837111514939263e-08
138,1.5352539618004235e-08
139,1.321404940059838e-08
140,1.1373434357185073e-08
141,9.789202776201227e-09
142,8.425642421108005e-09
143,7.252015494148699e-09
144,6.241865735438696e-09
145,5.372422037801672e-09
146,4.624085133453853e-09
147,3.979985781269382e-09
148,3.4256044951479778e-09
149,2.9484442412845326e-09
150,2.537748726181652e-09
151,2.184259924966682e-09
152,1.8800093841418196e-09
153,1.618138594249591e-09
154,1.392744383238953e-09
155,1.1987458453416355e-09
156,1.0317698057284412e-09
157,8.880522390544888e-10
158,7.643534196398628e-10
159,6.578848905748943e-10
160,5.662466054651356e-10
161,4.873728258458726e-10
162,4.1948555466901853e-10
163,3.6105445614569923e-10
164,3.107623584452705e-10
165,2.674755616019756e-10
166,2.3021828130092525e-10
167,1.9815065244734674e-10
168,1.7054979666878174e-10
169,1.4679352696803233e-10
170,1.2634632219211993e-10
171,1.0874725514941385e-10
172,9.359960224682574e-11
173,8.056190042430885e-11
174,6.934024978932384e-11
175,5.968168843488493e-11
176,5.136849009429291e-11
177,4.4213256088530705e-11
178,3.805469092748707e-11
179,3.2753966337309214e-11
180,2.819159175066854e-11
181,2.426472071356637e-11
182,2.088483248887195e-11
183,1.797573659458507e-11
184,1.547185529450985e-11
185,1.3316745324715191e-11
186,1.1461825532084121e-11
187,9.865281742988141e-12
188,8.49112417529868e-12
189,7.308376145626757e-12
190,6.290375783379402e-12
191,5.4141750106558935e-12
192,4.660022239603411e-12
193,4.0109171260364666e-12
194,3.4522273424389805e-12
195,2.9713587315279148e-12
196,2.557471404878439e-12
197,2.2012353868183383e-12
198,1.8946202952410296e-12
199,1.6307143182572527e-12
