,beta,gamma,sse
0,0.02,0.01,1871689210.6751456
1,0.03,0.01,438618369.1766426
2,0.03,0.02,1900043102.176878
3,0.04,0.01,35071075.23601303
4,0.04,0.02,452829222.5993603
5,0.04,0.03,1928886226.536179
6,0.05,0.01,796012617.3511164
7,0.05,0.02,32892598.656395733
8,0.05,0.03,467422541.5055253
9,0.05,0.04,1958223862.5291781
10,0.060000000000000005,0.01,2870600024.119129
11,0.060000000000000005,0.02,774908875.3343838
12,0.060000000000000005,0.03,30969743.437901784
13,0.060000000000000005,0.04,482404683.8991613
14,0.060000000000000005,0.05,1988061317.6285825
15,0.07,0.01,6423585729.583534
16,0.07,0.02,2827709411.881111
17,0.07,0.03,753911114.4603512
18,0.07,0.04,29310116.46029576
19,0.07,0.05,497782043.5619194
20,0.07,0.060000000000000005,2018403927.2193909
21,0.08,0.01,11636856443.340899
22,0.08,0.02,6355680453.436714
23,0.08,0.03,2784749290.5643635
24,0.08,0.04,733028385.2617805
25,0.08,0.05,27921368.60707815
26,0.08,0.060000000000000005,513561049.12663114
27,0.08,0.07,2049257053.811796
28,0.09,0.01,18711119963.512245
29,0.09,0.02,11540296939.953821
30,0.09,0.03,6287500900.325748
31,0.09,0.04,2741730377.944608
32,0.09,0.05,712269791.809004
33,0.09,0.060000000000000005,26811193.672704164
34,0.09,0.07,529748163.14743394
35,0.09,0.08,2080626086.2512193
36,0.09999999999999999,0.01,27867753831.81739
37,0.09999999999999999,0.02,18581803618.018852
38,0.09999999999999999,0.03,11443225269.055485
39,0.09999999999999999,0.04,6219059711.897635
40,0.09999999999999999,0.05,2698663456.360788
41,0.09999999999999999,0.060000000000000005,691644490.4226302
42,0.09999999999999999,0.07,25987327.26575751
43,0.09999999999999999,0.08,546349881.166612
44,0.09999999999999999,0.09,2112516438.9257827
45,0.10999999999999999,0.01,39350830990.69466
46,0.10999999999999999,0.02,27701057273.004967
47,0.10999999999999999,0.03,18451699781.043232
48,0.10999999999999999,0.04,11345656290.679516
49,0.10999999999999999,0.05,6150369607.088203
50,0.10999999999999999,0.060000000000000005,2655559371.20046
51,0.10999999999999999,0.07,671161688.3815898
52,0.10999999999999999,0.08,25457545.70826144
53,0.10999999999999999,0.09,563372730.7783291
54,0.10999999999999999,0.09999999999999999,2144933550.971346
55,0.11999999999999998,0.01,53429338970.19156
56,0.11999999999999998,0.02,39141545149.18251
57,0.11999999999999998,0.03,27533255635.01617
58,0.11999999999999998,0.04,18320825868.971558
59,0.11999999999999998,0.05,11247604956.808464
60,0.11999999999999998,0.060000000000000005,6081443380.341609
61,0.11999999999999998,0.07,2612429029.3795633
62,0.11999999999999998,0.08,650830642.6265067
63,0.11999999999999998,0.09,25229664.931359023
64,0.11999999999999998,0.09999999999999999,580823270.6895151
65,0.11999999999999998,0.10999999999999999,2177882885.4741545
66,0.12999999999999998,0.01,70399610615.10931
67,0.12999999999999998,0.02,53171595981.34156
68,0.12999999999999998,0.03,38930788967.57886
69,0.12999999999999998,0.04,27364369278.39115
70,0.12999999999999998,0.05,18189199406.998283
71,0.12999999999999998,0.060000000000000005,11149086309.283024
72,0.12999999999999998,0.07,6012293899.823672
73,0.12999999999999998,0.08,2569283397.8170137
74,0.12999999999999998,0.09,630660658.4589131
75,0.12999999999999998,0.09999999999999999,25311539.36754619
76,0.12999999999999998,0.10999999999999999,598708089.777858
77,0.12999999999999998,0.11999999999999998,2211369928.671349
78,0.13999999999999999,0.01,90587985968.90306
79,0.13999999999999999,0.02,70086801530.87706
80,0.13999999999999999,0.03,52911963663.43155
81,0.13999999999999999,0.04,38718586195.54492
82,0.13999999999999999,0.05,27194418691.835773
83,0.13999999999999999,0.060000000000000005,18056838026.67308
84,0.13999999999999999,0.07,11050115477.703669
85,0.13999999999999999,0.08,5942934105.628816
86,0.13999999999999999,0.09,2526133501.904228
87,0.13999999999999999,0.09999999999999999,610661088.2364088
88,0.13999999999999999,0.10999999999999999,25711060.839684717
89,0.13999999999999999,0.11999999999999998,617033806.1474164
90,0.13999999999999999,0.12999999999999998,2245400189.149459
91,0.15,0.01,114353726668.75574
92,0.15,0.02,90212668110.23782
93,0.15,0.03,69771623627.14406
94,0.15,0.04,52650469665.78764
95,0.15,0.05,38504960733.0963
96,0.15,0.060000000000000005,27023424489.343964
97,0.15,0.07,17923759463.438366
98,0.15,0.08,10950707677.325352
99,0.15,0.09,5873377007.981399
100,0.15,0.09999999999999999,2482990423.969976
101,0.15,0.10999999999999999,590841330.0640923
102,0.15,0.11999999999999998,26436157.446995575
103,0.15,0.12999999999999998,635807066.1816871
104,0.15,0.13999999999999999,2279979197.040962
105,0.16,0.01,142092206085.0428
106,0.16,0.02,113907519300.58035
107,0.16,0.03,89834433867.1036
108,0.16,0.04,69454109038.68073
109,0.16,0.05,52387141813.48793
110,0.16,0.060000000000000005,38289936627.231705
111,0.16,0.07,26851407407.310997
112,0.16,0.08,17789981554.159058
113,0.16,0.09,10850878206.94531
114,0.16,0.09999999999999999,5803635685.431507
115,0.16,0.10999999999999999,2439865301.740848
116,0.16,0.11999999999999998,571210826.4823225
117,0.16,0.12999999999999998,27494792.448237598
118,0.16,0.13999999999999999,655034543.5945153
119,0.16,0.15,2315112503.219145
120,0.17,0.01,174238400467.3452
121,0.17,0.02,141565672927.14136
122,0.17,0.03,113457771446.16402
123,0.17,0.04,89453320531.81912
124,0.17,0.05,69134290105.0374
125,0.17,0.060000000000000005,52122008103.41368
126,0.17,0.07,38073538068.54939
127,0.17,0.08,26678388301.63718
128,0.17,0.09,17655522234.644653
129,0.17,0.09999999999999999,10750642446.784714
130,0.17,0.10999999999999999,5733723283.045738
131,0.17,0.11999999999999998,2396769326.797634
132,0.17,0.12999999999999998,551779063.1513716
133,0.17,0.13999999999999999,28894963.142282125
134,0.17,0.15,674722938.4789535
135,0.17,0.16,2350805678.491396
136,0.18000000000000002,0.01,211270708547.776
137,0.18000000000000002,0.02,173620917364.2463
138,0.18000000000000002,0.03,141034889194.0213
139,0.18000000000000002,0.04,113004526326.53326
140,0.18000000000000002,0.05,89069365634.61105
141,0.18000000000000002,0.060000000000000005,68812199365.91989
142,0.18000000000000002,0.07,51855096700.286285
143,0.18000000000000002,0.08,37855789387.853386
144,0.18000000000000002,0.09,26504388144.82174
145,0.18000000000000002,0.09999999999999999,17520399537.163635
146,0.18000000000000002,0.10999999999999999,10650015856.364338
147,0.18000000000000002,0.11999999999999998,5663653010.593107
148,0.18000000000000002,0.12999999999999998,2353713743.027885
149,0.18000000000000002,0.13999999999999999,532555567.5329592
150,0.18000000000000002,0.15,30644699.74629069
151,0.18000000000000002,0.16,694878976.3542125
152,0.18000000000000002,0.17,2387064312.7910404
153,0.19000000000000003,0.01,253715129410.32513
154,0.19000000000000003,0.02,210550314406.22772
155,0.19000000000000003,0.03,172998377062.154
156,0.19000000000000003,0.04,140499904920.2484
157,0.19000000000000003,0.05,112547827438.37595
158,0.19000000000000003,0.060000000000000005,88682606938.20172
159,0.19000000000000003,0.07,68487869556.550476
160,0.19000000000000003,0.08,51586435932.69254
161,0.19000000000000003,0.09,37636715052.74895
162,0.19000000000000003,0.09999999999999999,26329428023.0501
163,0.19000000000000003,0.10999999999999999,17384631587.95173
164,0.19000000000000003,0.11999999999999998,10549013972.3749
165,0.19000000000000003,0.12999999999999998,5593438140.726635
166,0.19000000000000003,0.13999999999999999,2310709845.074953
167,0.19000000000000003,0.15,513549907.5689558
168,0.19000000000000003,0.16,32752064.271698967
169,0.19000000000000003,0.17,715509407.2109685
170,0.19000000000000003,0.18000000000000002,2423894014.3678236
171,0.20000000000000004,0.01,302149830971.9833
172,0.20000000000000004,0.02,252878358271.195
173,0.20000000000000004,0.03,209823948142.2392
174,0.20000000000000004,0.04,172370837424.46667
175,0.20000000000000004,0.05,139960770459.0174
176,0.20000000000000004,0.060000000000000005,112087718547.71132
177,0.20000000000000004,0.07,88293082432.38135
178,0.20000000000000004,0.08,68161333603.015015
179,0.20000000000000004,0.09,51316054289.09789
180,0.20000000000000004,0.09999999999999999,37416339664.22914
181,0.20000000000000004,0.10999999999999999,26153529133.271572
182,0.20000000000000004,0.11999999999999998,17248236604.713196
183,0.20000000000000004,0.12999999999999998,10447652406.542164
184,0.20000000000000004,0.13999999999999999,5523092007.161024
185,0.20000000000000004,0.15,2267768976.78379
186,0.20000000000000004,0.16,494771690.3576479
187,0.20000000000000004,0.17,35225149.39821941
188,0.20000000000000004,0.18000000000000002,736621004.5551226
189,0.20000000000000004,0.19000000000000003,2461300408.9773793
190,0.21000000000000005,0.01,357210144147.3081
191,0.21000000000000005,0.02,301181522810.9704
192,0.21000000000000005,0.03,252034578672.29263
193,0.21000000000000005,0.04,209091676613.07153
194,0.21000000000000005,0.05,171738356682.04105
195,0.21000000000000005,0.060000000000000005,139417536474.74704
196,0.21000000000000005,0.07,111624243683.53949
197,0.21000000000000005,0.08,87900830328.5621
198,0.21000000000000005,0.09,67832624617.596924
199,0.21000000000000005,0.09999999999999999,51043980413.84944
200,0.21000000000000005,0.10999999999999999,37194687953.252
201,0.21000000000000005,0.11999999999999998,25976712780.27173
202,0.21000000000000005,0.12999999999999998,17111232894.117321
203,0.21000000000000005,0.13999999999999999,10345946843.487726
204,0.21000000000000005,0.15,5452628002.846285
205,0.21000000000000005,0.16,2224902529.643861
206,0.21000000000000005,0.17,476230560.8276057
207,0.21000000000000005,0.18000000000000002,38072077.34605778
208,0.21000000000000005,0.19000000000000003,758220564.4501729
