,I_t
0,40836.0
1,39197.609749343945
2,37620.69216694864
3,36103.289645164135
4,34643.477524667025
5,33239.366319518675
6,31889.103611869516
7,30590.875642596853
8,29342.908622808045
9,28143.469789786155
10,26990.86822961236
11,25883.455487378233
12,24819.625984609116
13,23797.81726226369
14,22816.51006645945
15,21874.22829290305
16,20969.538804881173
17,20101.05113859389
18,19267.417108589572
19,18467.33032508865
20,17699.525634063648
21,16962.778490073597
22,16255.904271032312
23,15577.757543320284
24,14927.231284928317
25,14303.256073645462
26,13704.799246673116
27,13130.864037459125
28,12580.488694998705
29,12052.74559034103
30,11546.740314569422
31,11061.610772087268
32,10596.526272639261
33,10150.686625126273
34,9723.321235930302
35,9313.688214151794
36,8921.073485873285
37,8544.78991929921
38,8184.176462380265
39,7838.597294310136
40,7507.440992081644
41,7190.119713106558
42,6886.068394737555
43,6594.743971380535
44,6315.624609749767
45,6048.208962695816
46,5792.015441926103
47,5546.581509839067
48,5311.462990604437
49,5086.2334005432895
50,4870.483297791361
51,4663.819651167056
52,4465.865228110752
53,4276.258001513985
54,4094.650575215092
55,3920.7096279015104
56,3754.1153751275647
57,3594.5610491298185
58,3441.7523960994513
59,3295.4071905522705
60,3155.254766421512
61,3021.03556448617
62,2892.500695737951
63,2769.4115202827347
64,2651.5392413674517
65,2538.664514120241
66,2430.5770685904927
67,2327.0753466756346
68,2227.966152523173
69,2133.0643159993374
70,2042.1923688195757
71,1955.1802329409634
72,1871.8649208221968
73,1792.0902471631314
74,1715.7065517426934
75,1642.5704329813561
76,1572.5444918621329
77,1505.4970858521338
78,1441.3020924750956
79,1379.8386821938611
80,1320.9911002704944
81,1264.6484572805452
82,1210.7045279668532
83,1159.0575581271842
84,1109.6100792388906
85,1062.268730532637
86,1016.9440882360217
87,973.5505017166281
88,932.005936262631
89,892.2318222475539
90,854.1529104341017
91,817.6971331801781
92,782.7954713182075
93,749.3818264867394
94,717.3928987009796
95,686.7680689563852
96,657.4492866667674
97,629.3809617454574
98,602.5098611450192
99,576.7850096777233
100,552.1575949455374
101,528.5808762147337
102,506.01009707637587
103,484.4024017399101
104,463.7167548128678
105,443.9138644252814
106,424.9561085628278
107,406.80746447794746
108,389.43344105324496
109,372.80101399636254
110,356.8785637502355
111,341.6358160071902
112,327.0437847197384
113,313.0747175051564
114,299.70204334501966
115,286.90032248480037
116,274.64519844242255
117,262.9133520383235
118,251.68245736308177
119,240.93113960205682
120,230.63893463974068
121,220.78625036965263
122,211.35432963862166
123,202.3252147571974
124,193.6817135107146
125,185.4073666082144
126,177.48641650899702
127,169.90377756905244
128,162.6450074519915
129,155.6962797513794
130,149.04435777356514
131,142.6765694322036
132,136.5807832076872
133,130.7453851266422
134,125.15925671850601
135,119.81175390798883
136,114.69268680393519
137,109.79230034674754
138,105.10125577811071
139,100.61061289827029
140,96.31181307757
141,92.19666299034587
142,88.25731904061071
143,84.48627245024335
144,80.87633498162553
145,77.42062526784703
146,74.11255572472872
147,70.94582001999606
148,67.91438107597313
149,65.01245958316215
150,62.23452300302725
151,59.57527503921463
152,57.02964555731799
153,54.5927809341368
154,52.26003481818001
155,50.026959283938496
156,47.88929636318826
157,45.84296993729422
158,43.88407797516275
159,42.008885102140646
160,40.21381548578112
161,38.49544602499339
162,36.85049982966426
163,35.275839978387026
164,33.76846354245772
165,32.325495864800665
166,30.944185082966765
167,29.62189688580838
168,28.35610949387642
169,27.14440885400785
170,25.98448403897675
171,24.87412284347
172,23.811207568019974
173,22.79371098288241
174,21.819692464188357
175,20.887294295025274
176,19.99473812441486
177,19.140321577454404
178,18.322415010175035
179,17.539458402944508
180,16.789958386505102
181,16.072485394988696
182,15.38567094049208
183,14.72820500402625
184,14.098833537874407
185,13.496356074604826
186,12.919623438187413
187,12.367535552856658
188,11.839039345549386
189,11.333126737923568
190,10.848832724134656
191,10.38523353070894
192,9.94144485500948
193,9.51662017893965
194,9.109949154672305
195,8.720656059329713
196,8.347998315670393
197,7.991265075964718
198,7.649775866361231
199,7.322879289160832
