,I_t
0,32886.0
1,31221.36121138371
2,29631.1451775702
3,28113.068455471697
4,26664.79966798716
5,25283.976784461207
6,23968.22249387857
7,22715.15779366518
8,21522.41391868074
9,20387.6427346398
10,19308.52571817731
11,18282.781642423728
12,17308.173082575977
13,16382.511850803818
14,15503.663464140434
15,14669.550742959364
16,13878.156631395392
17,13127.526324754259
18,12415.768782680341
19,11741.057700696627
20,11101.632006762411
21,10495.795943760433
22,9921.918793362343
23,9378.434291553796
24,8863.839781242898
25,8376.695142835493
26,7915.621539438804
27,7479.300009447073
28,7066.469935661517
29,6675.92741679095
30,6306.5235641562085
31,5957.162743666482
32,5626.800780633377
33,5314.443142723306
34,5019.1431143043665
35,4739.999973604475
36,4476.1571824474995
37,4226.800596858421
38,3991.1567055127084
39,3768.490901835363
40,3558.105794518492
41,3359.3395603106355
42,3171.564342124992
43,2994.18469480665
44,2826.636080281066
45,2668.3834132683996
46,2518.9196582825894
47,2377.764478232628
48,2244.462934599515
49,2118.5842388694305
50,1999.7205546561268
51,1887.4858497381679
52,1781.514797064747
53,1681.4617236431984
54,1586.9996061081422
55,1497.8191116830726
56,1413.6276831770542
57,1334.1486666092799
58,1259.1204800201433
59,1188.2958220069945
60,1121.4409185139614
61,1058.3348064064035
62,998.7686523702095
63,942.5451056929127
64,889.4776835062872
65,839.3901870976838
66,792.1161479289324
67,747.498302036406
68,705.3880915230889
69,665.6451918926385
70,628.1370640159396
71,592.7385295620688
72,559.3313687675455
73,527.8039394598832
74,498.0508162935231
75,469.97244919796697
76,443.4748400791393
77,418.469236855541
78,394.871843950457
79,372.60354840025366
80,351.58966077655316
81,331.7596701567362
82,313.0470124127498
83,295.38885112255184
84,278.72587044167784
85,263.0020793043645
86,248.16462635439882
87,234.16362503538954
88,220.95198829848889
89,208.48527241274562
90,196.72152938926246
91,185.62116755519293
92,175.14681983736557
93,165.2632193380041
94,155.93708180664626
95,147.13699463299048
96,138.83331200504682
97,130.99805589567745
98,123.60482255841146
99,116.62869423034834
100,110.04615575605581
101,103.83501586165704
102,97.9743328228227
103,92.44434428416756
104,87.22640100063225
105,82.30290428384072
106,77.657246948191
107,73.27375756259448
108,69.13764782435183
109,65.23496288167333
110,61.552534440841484
111,58.07793650300228
112,54.79944358408151
113,51.70599127937924
114,48.78713904202025
115,46.033035051653926
116,43.43438305662383
117,40.98241107928524
118,38.66884188025709
119,36.485865083171376
120,34.42611086694514
121,32.48262513776449
122,30.648846097852093
123,28.918582132704135
124,27.285990942844307
125,25.74555985026434
126,24.29208721361534
127,22.9206648898947
128,21.626661683850408
129,20.40570772960955
130,19.25367975214105
131,18.166687159093904
132,17.14105891632088
133,16.173331163012644
134,15.26023552483688
135,14.39868808580931
136,13.585778981825888
137,12.818762580865215
138,12.09504821683394
139,11.41219144588214
140,10.76788579576626
141,10.159954980490062
142,9.586345554014482
143,9.045119978300388
144,8.534450082338966
145,8.052610890137279
146,7.597974796865808
147,7.16900607354461
148,6.7642556817489705
149,6.382356380857701
150,6.022018111351022
151,5.682023638593606
152,5.361224442414718
153,5.058536838624676
154,4.772938319387528
155,4.503464100106745
156,4.249203861176121
157,4.009298673604434
158,3.782938098141817
159,3.5693574481203765
160,3.3678352067732504
161,3.1776905903169568
162,2.9982812485731936
163,2.829001095369925
164,2.6692782613991493
165,2.5185731626216508
166,2.3763766776987225
167,2.242208428298527
168,2.11561515647179
169,1.9961691936189379
170,1.8834670158797975
171,1.7771278810685538
172,1.6767925425517942
173,1.5821220357271137
174,1.4927965330047446
175,1.4085142634258614
176,1.3289904932693637
177,1.253956564204785
178,1.1831589857432134
179,1.116358578921405
180,1.0533296683272115
181,0.9938593197376414
182,0.9377466207948614
183,0.8848020022907496
184,0.8348465977677164
185,0.7877116392728797
186,0.7432378872247557
187,0.7012750924668087
188,0.6616814886908925
189,0.624323313516167
190,0.5890743566058438
191,0.5558155332954178
192,0.5244344822921984
193,0.49482518608724696
194,0.4668876127975294
195,0.44052737822847154
196,0.415655427015396
197,0.39218773176675426
198,0.370045009192873
199,0.34915245226129743
