,I_t
0,307276.0
1,309230.8494907307
2,311126.7125533717
3,312961.98179882637
4,314735.0908509826
5,316444.5171395498
6,318088.7846408609
7,319666.4665583238
8,321176.1879342863
9,322616.6281851982
10,323986.5235521099
11,325284.6694587421
12,326509.9227695907
13,327661.20394080237
14,328737.4990568572
15,329737.86174643436
16,330661.4149712087
17,331507.3526817274
18,332274.94133494806
19,332963.5212684808
20,333572.5079270575
21,334101.39293726155
22,334549.7450270762
23,334917.21078735346
24,335203.5152728632
25,335408.46244115115
26,335531.93542801065
27,335573.8966589553
28,335534.3877966628
29,335413.52952494187
30,335211.52117035154
31,334928.64016317215
32,334565.24133998546
33,334121.7560906664
34,333598.6913531187
35,332996.6284595943
36,332316.22183892573
37,331558.19757946266
38,330723.3518579426
39,329812.54923993326
40,328826.720857864
41,327766.8624730103
42,326634.03242811054
43,325429.34949757333
44,324153.990642481
45,322809.1886778031
46,321396.22985940886
47,319916.45139860635
48,318371.238912037
49,316762.0238148221
50,315090.2806648889
51,313357.52446640236
52,311565.3079401904
53,309715.2187689856
54,307808.87682520255
55,305847.93138884584
56,303834.0583629824
57,301768.95749403123
58,299654.3496039139
59,297491.9738408793
60,295283.58495556354
61,293030.95060857607
62,290735.84871561447
63,288400.06483580975
64,286025.38960868714
65,283613.6162448029
66,281166.53807478206
67,278685.9461611418
68,276173.6269769378
69,273631.3601549233
70,271060.9163105584
71,268464.05494186014
72,265842.5224087336
73,263198.04999408254
74,260532.35204865926
75,257847.12422128132
76,255144.04177571836
77,252424.75799523795
78,249690.90267549388
79,246944.08070614646
80,244185.87074132118
81,241417.82395874342
82,238641.4629071287
83,235858.2804411651
84,233069.738743195
85,230277.26843048813
86,227482.26774679625
87,224686.10183669452
88,221890.1021010423
89,219095.56563173883
90,216303.75472380663
91,213515.89646270685
92,210733.18238467615
93,207956.76820777345
94,205187.77363123783
95,202427.28220068366
96,199676.34123659699
97,196935.96182354668
98,194207.11885748594
99,191490.75114849058
100,188787.76157626475
101,186099.0172957359
102,183425.3499900635
103,180767.55616839626
104,178126.39750573103
105,175502.6012222531
106,172896.86049957087
107,170309.83493129682
108,167742.1510054731
109,165194.4026163898
110,162667.15160340004
111,160160.92831439598
112,157676.2321916723
113,155213.53237797157
114,152773.2683405747
115,150355.85051137165
116,147961.6609409218
117,145591.0539645878
118,143244.3568789042
119,140921.87062641853
120,138623.87048732088
121,136350.60677625536
122,134102.30554278498
123,131879.16927405845
124,129681.37759830446
125,127509.08798785441
126,125362.43646046962
127,123241.53827782246
128,121146.48864005279
129,119077.36337539162
130,117034.219623913
131,115017.09651454161
132,113026.0158345093
133,111060.98269051616
134,109121.9861609136
135,107208.9999382851
136,105321.98296185765
137,103460.88003923128
138,101625.62245696661
139,99816.1285796203
140,98032.30443686685
141,96274.04429839039
142,94541.2312362742
143,92833.73767465676
144,91151.42592646294
145,89494.14871705553
146,87861.7496946882
147,86254.06392767341
148,84670.9183882105
149,83112.13242284811
150,81577.51820958266
151,80066.88120161994
152,78580.02055785095
153,77116.729560115
154,75676.79601734372
155,74260.00265669839
156,72866.12750183044
157,71494.94423841097
158,70146.22256708943
159,68819.72854405524
160,67515.22490938747
161,66232.47140338906
162,64971.22507111109
163,63731.24055528146
164,62512.27037785969
165,61314.06521044587
166,60136.37413377755
167,58978.94488655297
168,57841.52410382279
169,56723.85754519571
170,55625.69031310563
171,54546.767061389815
172,53486.83219442838
173,52445.630057096154
174,51422.905115777714
175,50418.402130695955
176,49431.86631980333
177,48463.04351448369
178,47511.68030731055
179,46577.52419210559
180,45660.32369653847
181,44759.82850750629
182,43875.78958952795
183,43007.95929638517
184,42156.09147623842
185,41319.941570442286
186,40499.26670628073
187,39693.82578383871
188,38903.37955722232
189,38127.69071033537
190,37366.523927415816
191,36619.64595853084
192,35886.82568022517
193,35167.834151512165
194,34462.44466539287
195,33770.432796083405
196,33091.576442126505
197,32425.65586555815
198,31772.453727295844
199,31131.75511891016
