,I_t
0,217812.0
1,219713.52745974553
2,221630.7467423309
3,223563.77108290626
4,225512.71423861763
5,227477.69048522372
6,229458.8146135658
7,231456.20192588834
8,233469.96823200738
9,235500.22984532444
10,237547.10357868279
11,239610.7067400635
12,241691.15712811882
13,243788.5730275395
14,245903.07320425377
15,248034.77690045477
16,250183.80382945391
17,252350.27417035677
18,254534.30856255916
19,256736.02810005992
20,258955.55432558787
21,261193.00922453956
22,263448.515218725
23,265722.19515991834
24,268014.1723232101
25,270324.5704001584
26,272653.5134917356
27,275001.1261010673
28,277367.53312596044
29,279752.8598512179
30,282157.23194073525
31,284580.7754293776
32,287023.61671463255
33,289485.8825480359
34,291967.70002636744
35,294469.19658261305
36,296990.4999766895
37,299531.7382859294
38,302093.03989532177
39,304674.5334875064
40,307276.3480325167
41,309898.6127772695
42,312541.4572347965
43,315205.0111732157
44,317889.404604438
45,320594.76777260605
46,323321.23114226194
47,326068.9253862398
48,328837.9813732802
49,331628.5301553629
50,334440.7029547537
51,337274.63115076267
52,340130.44626620994
53,343008.2799535954
54,345908.26398096874
55,348830.53021749627
56,351775.2106187215
57,354742.43721151515
58,357732.3420787113
59,360745.0573434267
60,363780.7151530585
61,366839.44766295864
62,369921.3870197792
63,373026.6653444871
64,376155.414715044
65,379307.76714874717
66,382483.85458422895
67,385683.808863111
68,388907.7617113096
69,392155.8447199889
70,395428.18932615843
71,398724.92679291236
72,402046.18818930566
73,405392.10436986544
74,408762.80595373316
75,412158.42330343486
76,415579.0865032761
77,419024.9253373585
78,422496.069267215
79,425992.6474090598
80,429514.7885106515
81,433062.6209277649
82,436636.2726002695
83,440235.8710278115
84,443861.54324509617
85,447513.41579676874
86,451191.6147118898
87,454896.26547800365
88,458627.49301479623
89,462385.42164734093
90,466170.17507892905
91,469981.8763634831
92,473820.6478775501
93,477686.6112918734
94,481579.88754254015
95,485500.5968017032
96,489448.8584478745
97,493424.79103578895
98,497428.5122658369
99,501460.13895306294
100,505519.78699573054
101,509607.57134345005
102,513723.60596486944
103,517868.00381492625
104,522040.8768016601
105,526242.3357525839
106,530472.4903806142
107,534731.4492495587
108,539019.3197391616
109,543336.208009705
110,547682.2189661672
111,552057.4562219381
112,556462.0220620896
113,560896.017406204
114,565359.541770758
115,569852.6932310658
116,574375.5683827787
117,578928.2623029451
118,583510.8685106297
119,588123.4789270943
120,592766.1838355407
121,597439.0718404192
122,602142.2298263018
123,606875.7429163241
124,611639.6944301972
125,616434.165841793
126,621259.2367363032
127,626114.9847669784
128,631001.485611447
129,635918.8129276191
130,640867.0383091783
131,645846.231240666
132,650856.4590521601
133,655897.7868735555
134,660970.2775884473
135,666073.9917876255
136,671208.9877221822
137,676375.3212562395
138,681573.0458193029
139,686802.2123582447
140,692062.8692889257
141,697355.0624474603
142,702678.8350411315
143,708034.227598964
144,713421.2779219613
145,718840.0210330151
146,724290.4891264957
147,729772.7115175293
148,735286.7145909738
149,740832.5217500987
150,746410.1533649815
151,752019.6267206277
152,757660.9559648248
153,763334.1520557415
154,769039.2227092815
155,774776.1723462028
156,780545.0020390148
157,786345.7094586634
158,792178.2888210163
159,798042.7308331623
160,803939.0226395344
161,809867.1477678727
162,815827.086075038
163,821818.8136926914
164,827842.3029728539
165,833897.5224333588
166,839984.4367032143
167,846103.0064678894
168,852253.1884145401
169,858434.935177191
170,864648.1952818894
171,870892.9130918474
172,877169.0287525917
173,883476.478137135
174,889815.1927911907
175,896185.099878446
176,902586.1221259143
177,909018.1777693854
178,915481.180498992
179,921975.0394049139
180,928499.6589232391
181,935054.9387820027
182,941640.7739474246
183,948257.0545703681
184,954903.66593304
185,961580.4883959546
186,968287.3973451856
187,975024.2631399271
188,981790.9510603866
189,988587.321256037
190,995413.2286942468
191,1002268.523109317
192,1009153.0489519464
193,1016066.6453391538
194,1023009.1460046779
195,1029980.379249885
196,1036980.1678952085
197,1044008.3292321465
198,1051064.674975845
199,1058149.0112182933
