,I_t
0,118697.0
1,119180.61718543331
2,119658.83619669043
3,120131.54892435276
4,120598.64789438399
5,121060.02631702788
6,121515.57813581683
7,121965.19807665575
8,122408.78169694485
9,122846.22543470435
10,123277.42665766428
11,123702.28371228116
12,124120.69597264397
13,124532.56388923079
14,124937.78903747757
15,125336.27416612007
16,125727.92324526986
17,126112.64151418522
18,126490.3355286975
19,126860.91320825362
20,127224.28388253516
21,127580.35833761479
22,127929.04886161062
23,128270.26928979953
24,128603.93504915021
25,128929.96320223746
26,129248.27249049909
27,129558.78337679751
28,129861.41808724814
29,130156.10065227738
30,130442.75694687352
31,130721.31472999405
32,130991.70368309396
33,131253.85544773994
34,131507.70366227598
35,131753.18399750695
36,131990.23419136734
37,132218.79408254297
38,132438.80564301455
39,132650.21300949325
40,132852.96251371835
41,133047.0027115893
42,133232.2844111047
43,133408.76069908193
44,133576.38696663277
45,133735.12093337046
46,133884.9226703265
47,134025.75462155452
48,134157.5816244021
49,134280.37092843067
50,134394.09221296644
51,134498.71760326577
52,134594.22168528015
53,134680.5815190069
54,134757.77665041387
55,134825.78912192694
56,134884.60348147107
57,134934.2067900572
58,134974.58862790806
59,135005.74109911852
60,135027.65883484622
61,135040.3389950311
62,135043.78126864263
63,135037.9878724559
64,135022.96354835908
65,134998.71555919555
66,134965.2536831464
67,134922.59020665978
68,134870.73991593526
69,134809.72008697287
70,134739.55047419757
71,134660.25329767168
72,134571.85322890885
73,134474.37737530484
74,134367.85526320117
75,134252.31881959958
76,134127.80235254616
77,133994.34253020535
78,133851.9783586451
79,133700.75115835588
80,133540.7045395272
81,133371.88437610655
82,133194.33877866625
83,133008.1180661058
84,132813.2747362169
85,132609.86343514052
86,132397.94092574535
87,132177.56605495865
88,131948.79972008066
89,131711.7048341147
90,131466.3462901462
91,131212.790924804
92,130951.10748083817
93,130681.36656884938
94,130403.64062820494
95,130118.00388717758
96,129824.532322343
97,129523.30361727322
98,129214.39712056241
99,128897.8938032228
100,128573.87621548813
101,128242.42844306231
102,127903.63606285151
103,127557.5860982174
104,127204.36697378973
105,126844.06846987645
106,126476.78167650934
107,126102.59894716306
108,125721.61385218558
109,125333.92113197772
110,124939.61664995909
111,124538.79734535782
112,124131.56118586089
113,123718.00712016177
114,123298.23503044143
115,122872.34568481873
116,122440.44068980533
117,122002.62244280016
118,121558.99408465777
119,121109.65945236431
120,120654.72303185456
121,120194.28991100233
122,119728.46573281655
123,119257.35664887418
124,118781.0692730206
125,118299.71063536753
126,117813.3881366174
127,117322.20950274293
128,116826.28274004933
129,116325.71609064603
130,115820.61798835415
131,115311.09701507457
132,114797.26185764142
133,114279.22126518415
134,113757.08400702107
135,113230.95883110595
136,112700.95442304884
137,112167.17936573084
138,111629.74209953222
139,111088.75088319182
140,110544.31375531541
141,109996.53849654905
142,109445.53259243336
143,108891.40319695293
144,108334.25709679499
145,107774.20067632984
146,107211.33988332521
147,106645.78019540552
148,106077.62658726612
149,105506.98349865215
150,104933.95480311006
151,104358.64377751968
152,103781.15307241358
153,103201.58468308949
154,102620.0399215211
155,102036.6193890714
156,101451.42295001238
157,100864.54970585326
158,100276.0979704801
159,99686.16524610718
160,99094.84820004134
161,98502.24264225869
162,97908.44350379315
163,97313.54481593495
164,96717.63969023709
165,96120.82029932695
166,95523.17785851944
167,94924.80260822778
168,94325.78379716718
169,93726.20966634635
170,93126.16743384083
171,92525.74328034233
172,91925.02233547685
173,91324.0886648847
174,90723.02525805446
175,90121.91401690303
176,89520.83574509287
177,88919.87013807781
178,88319.09577386775
179,87718.59010450293
180,87118.42944822737
181,86518.68898235133
182,85919.44273679212
183,85320.76358828216
184,84722.72325523332
185,84125.39229324575
186,83528.84009124992
187,82933.13486826963
188,82338.34367079407
189,81744.53237074663
190,81151.76566403809
191,80560.10706969153
192,79969.6189295264
193,79380.36240838889
194,78792.39749491565
195,78205.78300281816
196,77620.57657267433
197,77036.83467421462
198,76454.61260908945
199,75873.96451410471
