,beta,gamma,sse
0,0.02,0.01,328261631.4821181
1,0.03,0.01,183824611.71871716
2,0.03,0.02,328423951.32641363
3,0.04,0.01,78289576.22586313
4,0.04,0.02,183954320.68209577
5,0.04,0.03,328590966.3350655
6,0.05,0.01,17158881.21772102
7,0.05,0.02,78378914.6704719
8,0.05,0.03,184087725.16161418
9,0.05,0.04,328762679.209672
10,0.060000000000000005,0.01,6535696.815541095
11,0.060000000000000005,0.02,17198805.74637787
12,0.060000000000000005,0.03,78470752.13968945
13,0.060000000000000005,0.04,184224828.57644844
14,0.060000000000000005,0.05,328939092.73544043
15,0.07,0.01,53185555.37976063
16,0.07,0.02,6515687.531146265
17,0.07,0.03,17239807.880350746
18,0.07,0.04,78565092.90976198
19,0.07,0.05,184365634.44864088
20,0.07,0.060000000000000005,329120209.7810763
21,0.08,0.01,164604085.74707204
22,0.08,0.02,53093395.18098402
23,0.08,0.03,6495077.723622369
24,0.08,0.04,17281892.91719576
25,0.08,0.05,78661941.38234079
26,0.08,0.060000000000000005,184510146.40297005
27,0.08,0.07,329306033.2986765
28,0.09,0.01,349091551.27071404
29,0.09,0.02,164425607.65073052
30,0.09,0.03,52998663.668197
31,0.09,0.04,6473873.905072171
32,0.09,0.05,17325066.306210354
33,0.09,0.060000000000000005,78761302.08432545
34,0.09,0.07,184658368.16681898
35,0.09,0.08,329496566.3236191
36,0.09999999999999999,0.01,615834871.027866
37,0.09999999999999999,0.02,348810349.17791986
38,0.09999999999999999,0.03,164242254.12628448
39,0.09999999999999999,0.04,52901368.795249104
40,0.09999999999999999,0.05,6452082.770064222
41,0.09999999999999999,0.060000000000000005,17369333.648241863
42,0.09999999999999999,0.07,78863179.66770595
43,0.09999999999999999,0.08,184810303.57004064
44,0.09999999999999999,0.09,329691811.9744489
45,0.10999999999999999,0.01,974997871.0932262
46,0.10999999999999999,0.02,615431968.6956785
47,0.10999999999999999,0.03,348521588.2474691
48,0.10999999999999999,0.04,164054034.83630842
49,0.10999999999999999,0.05,52801518.734256625
50,0.10999999999999999,0.060000000000000005,6429711.195404565
51,0.10999999999999999,0.07,17414700.69549663
52,0.10999999999999999,0.08,78967578.90939517
53,0.10999999999999999,0.09,184965956.54481837
54,0.10999999999999999,0.09999999999999999,329891773.4527562
55,0.11999999999999998,0.01,1437820586.9733207
56,0.11999999999999998,0.02,974451343.324379
57,0.11999999999999998,0.03,615018392.8560122
58,0.11999999999999998,0.04,348225280.16421837
59,0.11999999999999998,0.05,163860959.70331472
60,0.11999999999999998,0.060000000000000005,52699121.87532768
61,0.11999999999999998,0.07,6406766.239901159
62,0.11999999999999998,0.08,17461173.351337444
63,0.11999999999999998,0.09,79074504.7110619
64,0.11999999999999998,0.09999999999999999,185125331.12552366
65,0.11999999999999998,0.10999999999999999,330096454.04306316
66,0.12999999999999998,0.01,2016728519.7984848
67,0.12999999999999998,0.02,1437105126.180296
68,0.12999999999999998,0.03,973890537.392571
69,0.12999999999999998,0.04,614594157.5841041
70,0.12999999999999998,0.05,347921436.9214056
71,0.12999999999999998,0.060000000000000005,163663038.90941185
72,0.12999999999999998,0.07,52594186.82627699
73,0.12999999999999998,0.08,6383255.144123335
74,0.12999999999999998,0.09,17508757.670081906
75,0.12999999999999998,0.09999999999999999,79183962.09895858
76,0.12999999999999998,0.10999999999999999,185288431.4485684
77,0.12999999999999998,0.11999999999999998,330305857.1126944
78,0.13999999999999999,0.01,2725452838.3863034
79,0.13999999999999999,0.02,2015814940.119247
80,0.13999999999999999,0.03,1436371226.2311103
81,0.13999999999999999,0.04,973315470.1953353
82,0.13999999999999999,0.05,614159277.3198264
83,0.13999999999999999,0.060000000000000005,347610070.8202435
84,0.13999999999999999,0.07,163460282.89596793
85,0.13999999999999999,0.08,52486722.41233431
86,0.13999999999999999,0.09,6359185.330155578
87,0.13999999999999999,0.09999999999999999,17557459.856791716
88,0.13999999999999999,0.10999999999999999,79295956.22374377
89,0.13999999999999999,0.11999999999999998,185455261.752257
90,0.13999999999999999,0.12999999999999998,330519986.1116558
91,0.15,0.01,3579162617.595743
92,0.15,0.02,2724307508.4100275
93,0.15,0.03,2014878128.997628
94,0.15,0.04,1435618907.35224
95,0.15,0.05,972726159.0601573
96,0.15,0.060000000000000005,613713766.8672278
97,0.15,0.07,347291194.4695029
98,0.15,0.08,163252702.36325735
99,0.15,0.09,52376737.6758475
100,0.15,0.09999999999999999,6334564.401344018
101,0.15,0.10999999999999999,17607286.26706029
102,0.15,0.11999999999999998,79410492.36029962
103,0.15,0.12999999999999998,185625826.3766346
104,0.15,0.13999999999999999,330738844.57250303
105,0.16,0.01,4594610311.331629
106,0.16,0.02,3577746811.4776554
107,0.16,0.03,2723133438.752388
108,0.16,0.04,2013918110.5831695
109,0.16,0.05,1434848190.2758718
110,0.16,0.060000000000000005,972122621.7438965
111,0.16,0.07,613257641.3940167
112,0.16,0.08,346964820.78510153
113,0.16,0.09,163040308.27010494
114,0.16,0.09999999999999999,52264241.87597988
115,0.16,0.10999999999999999,6309400.142039262
116,0.16,0.11999999999999998,17658243.40679237
117,0.16,0.12999999999999998,79527575.9075491
118,0.16,0.13999999999999999,185800129.76332796
119,0.16,0.15,330962436.1102096
120,0.17,0.01,5790291777.059324
121,0.17,0.02,4592879466.613818
122,0.17,0.03,3576295945.880617
123,0.17,0.04,2721930658.1824737
124,0.17,0.05,2012934909.6188989
125,0.17,0.060000000000000005,1434059096.239182
126,0.17,0.07,971504876.432199
127,0.17,0.08,612790916.4310695
128,0.17,0.09,346630962.9896667
129,0.17,0.09999999999999999,162823111.8335178
130,0.17,0.10999999999999999,52149244.48839666
131,0.17,0.11999999999999998,6283700.517331896
132,0.17,0.12999999999999998,17710337.931981806
133,0.17,0.13999999999999999,79647212.38826646
134,0.17,0.15,185978176.45538902
135,0.17,0.16,331190764.42203283
136,0.18000000000000002,0.01,7186622298.760553
137,0.18000000000000002,0.02,5788194645.842711
138,0.18000000000000002,0.03,4591106323.108835
139,0.18000000000000002,0.04,3574810055.009505
140,0.18000000000000002,0.05,2720699196.1645117
141,0.18000000000000002,0.060000000000000005,2011928551.440496
142,0.18000000000000002,0.07,1433251646.9836454
143,0.18000000000000002,0.08,970872941.7388816
144,0.18000000000000002,0.09,612313607.8718996
145,0.18000000000000002,0.09999999999999999,346289634.61209154
146,0.18000000000000002,0.10999999999999999,162601124.52830917
147,0.18000000000000002,0.11999999999999998,52031755.20494841
148,0.18000000000000002,0.12999999999999998,6257473.6727824975
149,0.18000000000000002,0.13999999999999999,17763576.64848137
150,0.18000000000000002,0.15,79769407.44888227
151,0.18000000000000002,0.16,186159971.09712642
152,0.18000000000000002,0.17,331423833.28737867
153,0.19000000000000003,0.01,8806130198.006023
154,0.19000000000000003,0.02,7184099976.962429
155,0.19000000000000003,0.03,5786046935.143325
156,0.19000000000000003,0.04,4589290921.4137745
157,0.19000000000000003,0.05,3573289173.882067
158,0.19000000000000003,0.060000000000000005,2719439082.8569336
159,0.19000000000000003,0.07,2010899061.9754272
160,0.19000000000000003,0.08,1432425864.7542841
161,0.19000000000000003,0.09,970226836.7052991
162,0.19000000000000003,0.09999999999999999,611825731.972139
163,0.19000000000000003,0.10999999999999999,345940849.48709184
164,0.19000000000000003,0.11999999999999998,162374358.08671942
165,0.19000000000000003,0.12999999999999998,51911783.933344975
166,0.19000000000000003,0.13999999999999999,6230727.9341466315
167,0.19000000000000003,0.15,17817966.51177127
168,0.19000000000000003,0.16,79894166.85928763
169,0.19000000000000003,0.17,186345518.43394673
170,0.19000000000000003,0.18000000000000002,331661646.56765723
171,0.20000000000000004,0.01,10673669779.44358
172,0.20000000000000004,0.02,8803115015.253077
173,0.20000000000000004,0.03,7181517616.017319
174,0.20000000000000004,0.04,5783848693.070998
175,0.20000000000000004,0.05,4587433303.074878
176,0.20000000000000004,0.060000000000000005,3571733338.327762
177,0.20000000000000004,0.07,2718150349.111272
178,0.20000000000000004,0.08,2009846467.7420678
179,0.20000000000000004,0.09,1431581772.2989306
180,0.20000000000000004,0.09999999999999999,969566580.799729
181,0.20000000000000004,0.10999999999999999,611327305.3489861
182,0.20000000000000004,0.11999999999999998,345584621.7547409
183,0.20000000000000004,0.12999999999999998,162142824.49802375
184,0.20000000000000004,0.13999999999999999,51789340.7968235
185,0.20000000000000004,0.15,6203471.8070924375
186,0.20000000000000004,0.16,17873514.626719512
187,0.20000000000000004,0.17,80021496.51263179
188,0.20000000000000004,0.18000000000000002,186534823.31217694
189,0.20000000000000004,0.19000000000000003,331904208.20614254
190,0.21000000000000005,0.01,12816655528.815887
191,0.21000000000000005,0.02,10670084029.653715
192,0.21000000000000005,0.03,8800028999.428242
193,0.21000000000000005,0.04,7178875272.860355
194,0.21000000000000005,0.05,5781599968.842279
195,0.21000000000000005,0.060000000000000005,4585533510.586018
196,0.21000000000000005,0.07,3570142584.9864626
197,0.21000000000000005,0.08,2716833026.471155
198,0.21000000000000005,0.09,2008770795.8488219
199,0.21000000000000005,0.09999999999999999,1430719392.8674622
200,0.21000000000000005,0.10999999999999999,968892193.916703
201,0.21000000000000005,0.11999999999999998,610818344.9806685
202,0.21000000000000005,0.12999999999999998,345220965.85999763
203,0.21000000000000005,0.13999999999999999,161906536.00813013
204,0.21000000000000005,0.15,51664436.13381198
205,0.21000000000000005,0.16,6175713.976914896
206,0.21000000000000005,0.17,17930228.24733933
207,0.21000000000000005,0.18000000000000002,80151402.42511876
208,0.21000000000000005,0.19000000000000003,186727890.67889574
209,0.21000000000000005,0.20000000000000004,332151522.2278244
210,0.22000000000000006,0.01,15265319670.059315
211,0.22000000000000006,0.02,12812410018.667526
212,0.22000000000000006,0.03,10666415143.341202
213,0.22000000000000006,0.04,8796872217.82902
214,0.22000000000000006,0.05,7176173005.715446
215,0.22000000000000006,0.060000000000000005,5779300812.778628
216,0.22000000000000006,0.07,4583591587.387264
217,0.22000000000000006,0.08,3568516951.3072586
218,0.22000000000000006,0.09,2715487147.1712255
219,0.22000000000000006,0.09999999999999999,2007672073.9931784
220,0.22000000000000006,0.10999999999999999,1429838750.2110226
221,0.22000000000000006,0.11999999999999998,968203696.376363
222,0.22000000000000006,0.12999999999999998,610298868.20586
223,0.22000000000000006,0.13999999999999999,344849896.5522337
224,0.22000000000000006,0.15,161665505.11917305
225,0.22000000000000006,0.16,51537080.49757917
226,0.22000000000000006,0.17,6147463.308241906
227,0.22000000000000006,0.18000000000000002,17988114.776541512
228,0.22000000000000006,0.19000000000000003,80283890.73579457
229,0.22000000000000006,0.20000000000000004,186924725.58175445
230,0.22000000000000006,0.21000000000000005,332403592.7392622
231,0.23000000000000007,0.01,18052995394.658268
232,0.23000000000000007,0.02,15260312059.284882
233,0.23000000000000007,0.03,12808067361.231876
234,0.23000000000000007,0.04,10662663199.965998
235,0.23000000000000007,0.05,8793644739.252293
236,0.23000000000000007,0.060000000000000005,7173410874.093295
237,0.23000000000000007,0.07,5776951276.304671
238,0.23000000000000007,0.08,4581607577.863377
239,0.23000000000000007,0.09,3566856475.5471454
240,0.23000000000000007,0.09999999999999999,2714112744.1360326
241,0.23000000000000007,0.10999999999999999,2006550330.4608128
242,0.23000000000000007,0.11999999999999998,1428939868.5812287
243,0.23000000000000007,0.12999999999999998,967501108.9237645
244,0.23000000000000007,0.13999999999999999,609768892.7231174
245,0.23000000000000007,0.15,344471428.88474256
246,0.23000000000000007,0.16,161419744.58910298
247,0.23000000000000007,0.17,51407284.655887604
248,0.23000000000000007,0.18000000000000002,6118728.844736158
249,0.23000000000000007,0.19000000000000003,18047181.76588118
250,0.23000000000000007,0.20000000000000004,80418967.70633614
251,0.23000000000000007,0.21000000000000005,187125333.16879863
252,0.23000000000000007,0.22000000000000006,332660423.92843187
253,0.24000000000000007,0.01,21216428302.93227
254,0.24000000000000007,0.02,18047108298.369404
255,0.24000000000000007,0.03,15255191359.9596
256,0.24000000000000007,0.04,12803627650.239187
257,0.24000000000000007,0.05,10658828280.73073
258,0.24000000000000007,0.060000000000000005,8790346633.991852
259,0.24000000000000007,0.07,7170588938.789251
260,0.24000000000000007,0.08,5774551411.946398
261,0.24000000000000007,0.09,4579581527.342218
262,0.24000000000000007,0.09999999999999999,3565161196.7696877
263,0.24000000000000007,0.10999999999999999,2712709850.9789314
264,0.24000000000000007,0.11999999999999998,2005405594.1246092
265,0.24000000000000007,0.12999999999999998,1428022772.7293577
266,0.24000000000000007,0.13999999999999999,966784452.7282043
267,0.24000000000000007,0.15,609228436.5902973
268,0.24000000000000007,0.16,344085578.2142347
269,0.24000000000000007,0.17,161169267.43125862
270,0.24000000000000007,0.18000000000000002,51275059.59063135
271,0.24000000000000007,0.19000000000000003,6089519.808790924
272,0.24000000000000007,0.20000000000000004,18107436.915301133
273,0.24000000000000007,0.21000000000000005,80556639.72083338
274,0.24000000000000007,0.22000000000000006,187329718.68828276
275,0.24000000000000007,0.23000000000000007,332922020.06456953
276,0.25000000000000006,0.01,24796118845.164932
277,0.25000000000000006,0.02,21209527121.921944
278,0.25000000000000006,0.03,18041089989.945133
279,0.25000000000000006,0.04,15249957682.551655
280,0.25000000000000006,0.05,12799090981.443272
281,0.25000000000000006,0.060000000000000005,10654910468.57776
282,0.25000000000000006,0.07,8786977973.835829
283,0.25000000000000006,0.08,7167707261.881117
284,0.25000000000000006,0.09,5772101273.329291
285,0.25000000000000006,0.09999999999999999,4577513482.093258
286,0.25000000000000006,0.10999999999999999,3563431154.8437357
287,0.25000000000000006,0.11999999999999998,2711278502.0009294
288,0.25000000000000006,0.12999999999999998,2004237894.4436917
289,0.25000000000000006,0.13999999999999999,1427087487.9055214
290,0.25000000000000006,0.15,966053749.3825009
291,0.25000000000000006,0.16,608677518.2239408
292,0.25000000000000006,0.17,343692360.2003397
293,0.25000000000000006,0.18000000000000002,160914086.91393316
294,0.25000000000000006,0.19000000000000003,51140416.49746969
295,0.25000000000000006,0.20000000000000004,6059845.601219842
296,0.25000000000000006,0.21000000000000005,18168888.072868373
