,I_t
0,299290.0
1,304579.1162349872
2,308951.4419498106
3,312354.1094113074
4,314746.19387280795
5,316099.77022165246
6,316400.6166029012
7,315648.5342812962
8,313857.27140474954
9,311054.05745342455
10,307278.77359731897
11,302582.80062684446
12,297027.599466904
13,290683.0887539953
14,283625.8891408602
15,275937.5048719684
16,267702.5100748426
17,259006.80074882912
18,249935.96440831717
19,240573.80864873726
20,231001.07844758115
21,221294.38060696778
22,211525.32307103206
23,201759.8674240953
24,192057.88502868218
25,182472.90116008118
26,173052.0071523341
27,163835.9178877747
28,154859.15075316117
29,146150.30221358058
30,137732.3991619366
31,129623.30392937292
32,121836.15405117981
33,114379.82036388041
34,107259.36958814158
35,100476.52009201737
36,94030.08192878694
37,87916.37443461726
38,82129.61661242995
39,76662.28720110847
40,71505.45273231227
41,66649.06302205808
42,62082.214450799416
43,57793.38207902944
44,53770.62215293768
45,50001.74690428606
46,46474.4737673287
47,43176.55124821193
48,40095.863711245656
49,37220.51731132404
50,34538.9092193337
51,32039.782171621253
52,29712.266236960102
53,27545.909544143433
54,25530.69955752696
55,23657.076332036802
56,21915.93902739952
57,20298.64681652093
58,18797.015186963126
59,17403.308508518752
60,16110.22962454474
61,14910.907120138809
62,13798.880826237939
63,12768.08603487392
64,11812.836826565097
65,10927.808845486528
66,10108.021800921873
67,9348.821923820775
68,8645.864564334002
69,7995.097079269681
70,7392.742126838703
71,6835.281459212719
72,6319.440280729288
73,5842.17222052217
74,5400.644952456743
75,4992.226482086626
76,4614.472109539178
77,4265.1120684495545
78,3942.0398339999792
79,3643.3010875240034
80,3367.0833207786845
81,3111.7060596744227
82,2875.611684812626
83,2657.3568244687744
84,2455.6042945468575
85,2269.1155594127763
86,2096.743687297142
87,1937.4267740639266
88,1790.1818095044619
89,1654.0989608807286
90,1528.336249160911
91,1412.114594224866
92,1304.7132062349963
93,1205.4653013422821
94,1113.7541209059566
95,1029.0092344305854
96,950.7031074517731
97,878.3479166197911
98,811.4925952301012
99,749.7200934239987
100,692.644838226138
101,639.9103794946509
102,591.187208731228
103,546.1707385311508
104,504.57943124589406
105,466.1530661832226
106,430.6511353818747
107,397.85135867052554
108,367.54830935465816
109,339.5521424713544
110,313.6874181121633
111,289.79201283953273
112,267.71611271431743
113,247.32128191215884
114,228.47960133665634
115,211.07287203879795
116,194.99187862665573
117,180.13570819841541
118,166.41112065689416
119,153.73196656624947
120,142.01864899298837
121,131.19762603498089
122,121.20095098523588
123,111.9658473029215
124,103.43431577365162
125,95.55277143549978
126,88.27170802756669
127,81.54538788517948
128,75.33155536084901
129,69.59117199380503
130,64.28817178406646
131,59.38923505033173
132,54.86357946519104
133,50.6827669669199
134,46.820525345020904
135,43.25258338730567
136,39.95651856017987
137,36.9116162714042
138,34.098739836410026
139,31.500210335678005
140,29.09969561213498
141,26.88210771435852
142,24.833508143939987
143,22.94102031396327
144,21.19274867050136
145,19.577703970589496
146,18.08573424855439
147,16.707461038098593
148,15.43422045037456
149,14.258008738635478
150,13.171432008105896
151,12.167659755647364
152,11.24038194776212
153,10.38376936762955
154,9.592436982342434
155,8.861410100429666
156,8.186093107236353
157,7.562240581889376
158,6.985930614507145
159,6.453540156108939
160,5.961722246427918
161,5.507384976611927
162,5.087672054680922
163,4.69994485166721
164,4.341765815657388
165,4.010883149540886
166,3.705216656203015
167,3.4228446622300255
168,3.1619919379655688
169,2.9210185380146716
170,2.698409492071845
171,2.492765281290575
172,2.302793040345568
173,2.1272984298976105
174,1.9651781283824274
175,1.8154128959357452
176,1.6770611668613706
177,1.549253130369981
178,1.4311852623843173
179,1.3221152740408213
180,1.2213574451362574
181,1.1282783131869085
182,1.0422926910027497
183,0.962859987743584
184,0.8894808103314387
185,0.8216938238555516
186,0.7590728512340689
187,0.7012241939003708
188,0.6477841566711654
189,0.5984167612368839
190,0.5528116339005194
191,0.5106820542863341
192,0.47176315275169356
193,0.4358102451700213
194,0.4025972946163901
195,0.37191549028498566
196,0.34357193470461994
197,0.3173884309992595
198,0.2932003625694467
199,0.27085565815148266
