,beta,gamma,sse
0,0.02,0.01,918398124.7357166
1,0.03,0.01,766678292.5698702
2,0.03,0.02,918474157.710124
3,0.04,0.01,623697751.5736028
4,0.04,0.02,766752962.1930009
5,0.04,0.03,918552737.2412853
6,0.05,0.01,491106414.61689997
7,0.05,0.02,623770021.3085661
8,0.05,0.03,766830081.9983759
9,0.05,0.04,918633863.4099883
10,0.060000000000000005,0.01,370746258.8672148
11,0.060000000000000005,0.02,491175042.24697
12,0.060000000000000005,0.03,623844612.9561114
13,0.060000000000000005,0.04,766909652.1197344
14,0.060000000000000005,0.05,918717536.3012831
15,0.07,0.01,264671503.70882517
16,0.07,0.02,370809763.1583489
17,0.07,0.03,491245826.6025811
18,0.07,0.04,623921526.7152886
19,0.07,0.05,766991672.6968142
20,0.07,0.060000000000000005,918803756.0044692
21,0.08,0.01,175170843.46570125
22,0.08,0.02,264728126.0316095
23,0.08,0.03,370875216.35974884
24,0.08,0.04,491318767.96284246
25,0.08,0.05,624000762.7932189
26,0.08,0.060000000000000005,767076143.8753443
27,0.08,0.07,918892522.6130967
28,0.09,0.01,104791942.11651868
29,0.09,0.02,175218503.63539514
30,0.09,0.03,264786440.33110803
31,0.09,0.04,370942618.84814066
32,0.09,0.05,491393866.61739063
33,0.09,0.060000000000000005,624082321.4050868
34,0.09,0.07,767163065.8070393
35,0.09,0.08,918983836.2249568
36,0.09999999999999999,0.01,56368417.99936652
37,0.09999999999999999,0.02,104828187.60198076
38,0.09999999999999999,0.03,175267542.35842934
39,0.09999999999999999,0.04,264846447.10254312
40,0.09999999999999999,0.05,371011971.01369005
41,0.09999999999999999,0.060000000000000005,491471122.8663845
42,0.09999999999999999,0.07,624166202.7741303
43,0.09999999999999999,0.08,767252438.6495925
44,0.09999999999999999,0.09,919077696.9420805
45,0.10999999999999999,0.01,33049569.393912748
46,0.10999999999999999,0.02,56390365.52816543
47,0.10999999999999999,0.03,104865433.35892959
48,0.10999999999999999,0.04,175317960.27331027
49,0.10999999999999999,0.05,264908146.85800737
50,0.10999999999999999,0.060000000000000005,371083273.2599884
51,0.10999999999999999,0.07,491550537.0204923
52,0.10999999999999999,0.08,624252407.1316353
53,0.10999999999999999,0.09,767344262.5666747
54,0.10999999999999999,0.09999999999999999,919174104.8707324
55,0.11999999999999998,0.01,38333117.04649626
56,0.11999999999999998,0.02,33053837.839478362
57,0.11999999999999998,0.03,56412860.691713475
58,0.11999999999999998,0.04,104903680.19854741
59,0.11999999999999998,0.05,175369758.0394556
60,0.11999999999999998,0.060000000000000005,264971540.12645292
61,0.11999999999999998,0.07,371156526.00404584
62,0.11999999999999998,0.08,491632109.40088445
63,0.11999999999999998,0.09,624340934.7169297
64,0.11999999999999998,0.09999999999999999,767438537.7279207
65,0.11999999999999998,0.10999999999999999,919273060.1214048
66,0.12999999999999998,0.01,76101267.39569771
67,0.12999999999999998,0.02,38315750.32127935
68,0.12999999999999998,0.03,33058116.156439748
69,0.12999999999999998,0.04,56435904.508691356
70,0.12999999999999998,0.05,104942928.95768096
71,0.12999999999999998,0.060000000000000005,175422936.33718133
72,0.12999999999999998,0.07,265036627.4536754
73,0.12999999999999998,0.08,371231729.67627394
74,0.12999999999999998,0.09,491715840.3392256
75,0.12999999999999998,0.09999999999999999,624431785.7773714
76,0.12999999999999998,0.10999999999999999,767535264.3089273
77,0.12999999999999998,0.11999999999999998,919374562.8088129
78,0.13999999999999999,0.01,150660430.7110152
79,0.13999999999999999,0.02,76057645.88889274
80,0.13999999999999999,0.03,38297758.3636591
81,0.13999999999999999,0.04,33062405.612177335
82,0.13999999999999999,0.05,56459498.029010944
83,0.13999999999999999,0.060000000000000005,104983180.49881664
84,0.13999999999999999,0.07,175477495.86768362
85,0.13999999999999999,0.08,265103409.40230015
86,0.13999999999999999,0.09,371308884.7204802
87,0.13999999999999999,0.09999999999999999,491801730.1776587
88,0.13999999999999999,0.10999999999999999,624524960.5683452
89,0.13999999999999999,0.11999999999999998,767634442.4912488
90,0.13999999999999999,0.12999999999999998,919478613.0518898
91,0.15,0.01,266784961.84835154
92,0.15,0.02,150585169.5971436
93,0.15,0.03,76012652.86110365
94,0.15,0.04,38279142.73843405
95,0.15,0.05,33066707.51182694
96,0.15,0.060000000000000005,56483642.33379217
97,0.15,0.07,105024435.71006528
98,0.15,0.08,175533437.35302064
99,0.15,0.09,265171886.55177146
100,0.15,0.09999999999999999,371387991.5938529
101,0.15,0.10999999999999999,491889779.2688029
102,0.15,0.11999999999999998,624620459.353251
103,0.15,0.12999999999999998,767736072.4623811
104,0.15,0.13999999999999999,919585210.9737812
105,0.16,0.01,429765328.15251625
106,0.16,0.02,266671794.34995797
107,0.16,0.03,150507663.80119675
108,0.16,0.04,75966290.23210026
109,0.16,0.05,38259905.05578464
110,0.16,0.060000000000000005,33071023.198249042
111,0.16,0.07,56508338.53533845
112,0.16,0.08,105066695.5051366
113,0.16,0.09,175590761.53609654
114,0.16,0.09999999999999999,265242059.49833068
115,0.16,0.10999999999999999,371469050.7669481
116,0.16,0.11999999999999998,491979987.9757384
117,0.16,0.12999999999999998,624718282.4034936
118,0.16,0.13999999999999999,767840154.4157648
119,0.16,0.15,919694356.7018342
120,0.17,0.01,645461149.5272527
121,0.17,0.02,429606971.5619611
122,0.17,0.03,266555364.3642404
123,0.17,0.04,150427915.66586018
124,0.17,0.05,75918559.97594196
125,0.17,0.060000000000000005,38240046.97123651
126,0.17,0.07,33075354.051999055
127,0.17,0.08,56533587.77711024
128,0.17,0.09,105109960.82332134
129,0.17,0.09999999999999999,175649469.1806435
130,0.17,0.10999999999999999,265313928.855008
131,0.17,0.11999999999999998,371552062.7236772
132,0.17,0.12999999999999998,492072356.67199606
133,0.17,0.13999999999999999,624818429.9984789
134,0.17,0.15,767946688.5507729
135,0.17,0.16,919806050.3676037
136,0.18000000000000002,0.01,920359600.2075256
137,0.18000000000000002,0.02,645249151.4739828
138,0.18000000000000002,0.03,429444169.9073478
139,0.18000000000000002,0.04,266435674.73695907
140,0.18000000000000002,0.05,150345927.59850112
141,0.18000000000000002,0.060000000000000005,75869464.12093268
142,0.18000000000000002,0.07,38219570.185623966
143,0.18000000000000002,0.08,33079701.491294906
144,0.18000000000000002,0.09,56559391.23369816
145,0.18000000000000002,0.09999999999999999,105154232.62946554
146,0.18000000000000002,0.10999999999999999,175709561.07120153
147,0.18000000000000002,0.11999999999999998,265387495.2516041
148,0.18000000000000002,0.12999999999999998,371637027.96129674
149,0.18000000000000002,0.13999999999999999,492166885.7415499
150,0.18000000000000002,0.15,624920902.425603
151,0.18000000000000002,0.16,768055675.0727018
152,0.18000000000000002,0.17,919920292.1068294
153,0.19000000000000003,0.01,1261639710.7015133
154,0.19000000000000003,0.02,920084162.2924119
155,0.19000000000000003,0.03,645031338.2183852
156,0.19000000000000003,0.04,429276926.63203514
157,0.19000000000000003,0.05,266312728.39067048
158,0.19000000000000003,0.060000000000000005,150261702.07111198
159,0.19000000000000003,0.07,75819004.74957694
160,0.19000000000000003,0.08,38198476.445051424
161,0.19000000000000003,0.09,33084066.97198587
162,0.19000000000000003,0.09999999999999999,56585750.11079774
163,0.19000000000000003,0.10999999999999999,105199511.91395144
164,0.19000000000000003,0.11999999999999998,175771038.01309943
165,0.19000000000000003,0.12999999999999998,265462759.33467147
166,0.19000000000000003,0.13999999999999999,371723946.99039173
167,0.19000000000000003,0.15,492263575.57879895
168,0.19000000000000003,0.16,625025699.9802413
169,0.19000000000000003,0.17,768167114.1927685
170,0.19000000000000003,0.18000000000000002,920037082.0594456
171,0.20000000000000004,0.01,1677243162.1536634
172,0.20000000000000004,0.02,1261289486.202221
173,0.20000000000000004,0.03,919801325.6754713
174,0.20000000000000004,0.04,644807713.9128028
175,0.20000000000000004,0.05,429105245.27027225
176,0.20000000000000004,0.060000000000000005,266186528.3246532
177,0.20000000000000004,0.07,150175241.6202602
178,0.20000000000000004,0.08,75767183.99853273
179,0.20000000000000004,0.09,38176767.540854715
180,0.20000000000000004,0.09999999999999999,33088451.98751927
181,0.20000000000000004,0.10999999999999999,56612665.645179614
182,0.20000000000000004,0.11999999999999998,105245799.69267048
183,0.20000000000000004,0.12999999999999998,175833900.83243695
184,0.20000000000000004,0.13999999999999999,265539721.7675018
185,0.20000000000000004,0.15,371812820.3348615
186,0.20000000000000004,0.16,492362426.5885644
187,0.20000000000000004,0.17,625132822.965737
188,0.20000000000000004,0.18000000000000002,768281006.1280985
189,0.20000000000000004,0.19000000000000003,920156420.3695635
190,0.21000000000000005,0.01,2175952224.4888487
191,0.21000000000000005,0.02,1676805024.0267987
192,0.21000000000000005,0.03,1260930036.9390574
193,0.21000000000000005,0.04,919511095.3492413
194,0.21000000000000005,0.05,644578282.8168819
195,0.21000000000000005,0.060000000000000005,428929129.4471258
196,0.21000000000000005,0.07,266057077.6148486
