,I_t
0,7667.0
1,7806.669660072581
2,7948.331526847794
3,8091.991738976301
4,8237.65543280504
5,8385.32669696293
6,8535.008526151945
7,8686.70277418034
8,8840.41010627868
9,8996.129950743474
10,9153.860449957327
11,9313.598410838955
12,9475.339254780863
13,9639.076967137124
14,9804.804046328423
15,9972.511452636487
16,10142.188556764848
17,10313.823088248157
18,10487.401083797271
19,10662.906835672697
20,10840.322840184213
21,11019.629746419889
22,11200.806305313095
23,11383.829319161503
24,11568.673591717463
25,11755.311878974517
26,11943.714840780121
27,12133.850993409931
28,12325.686663244076
29,12519.185941690946
30,12714.310641508853
31,12911.020254680601
32,13109.271912000502
33,13309.020344537574
34,13510.217847142621
35,13712.814244170555
36,13916.756857592527
37,14121.990477675456
38,14328.457336408912
39,14536.097083861412
40,14744.846767649691
41,14954.640815705476
42,15165.411022524768
43,15377.086539084416
44,15589.593866609932
45,15802.856854376996
46,16016.796701726864
47,16231.331964472913
48,16446.378565871786
49,16661.849812328022
50,16877.65641399563
51,17093.706510433803
52,17309.90570146675
53,17526.15708338961
54,17742.361290653345
55,17958.41654315155
56,18174.21869922135
57,18389.661314458637
58,18604.635706435103
59,18819.031025390956
60,19032.734330962463
61,19245.630674988002
62,19457.60319041992
63,19668.533186352204
64,19878.300249155993
65,20086.78234969609
66,20293.855956582145
67,20499.39615538803
68,20703.276773752063
69,20905.37051224961
70,21105.549080907716
71,21303.68334120945
72,21499.64345341321
73,21693.29902898972
74,21884.519287956944
75,22073.173220870376
76,22259.129755203976
77,22442.25792583458
78,22622.427049321068
79,22799.50690164806
80,22973.367899083292
81,23143.881281777903
82,23310.91929971965
83,23474.35540063105
84,23634.06441938736
85,23789.922768513552
86,23941.808629304996
87,24089.602143103508
88,24233.185602249025
89,24372.44364021738
90,24507.263420446623
91,24637.534823348127
92,24763.150630994478
93,24884.006708973895
94,25000.002184900626
95,25111.039623072702
96,25217.02519477238
97,25317.868843710814
98,25413.484446126746
99,25503.789965059514
100,25588.70759832937
101,25668.163919772727
102,25742.090013296965
103,25810.4215993381
104,25873.099153325613
105,25930.06801578133
106,25981.27849370379
107,26026.685952915675
108,26066.250901079602
109,26099.93906111679
110,26127.721434793522
111,26149.57435627195
112,26165.479535454455
113,26175.424090984146
114,26179.400572798266
115,26177.406974165846
116,26169.446733175893
117,26155.528723677537
118,26135.66723570852
119,26109.881945483285
120,26078.19787504644
121,26040.645341731146
122,25997.259897595217
123,25948.082259039995
124,25893.158226848216
125,25832.538596907158
126,25766.279061912017
127,25694.44010437165
128,25617.086881264484
129,25534.289100716203
130,25446.120891093058
131,25352.660662924696
132,25253.99096408883
133,25150.19832870619
134,25041.37312020836
135,24927.60936905325
136,24809.004605572696
137,24685.659688444754
138,24557.678629288595
139,24425.168413883748
140,24288.238820516675
141,24147.002235957258
142,24001.573469565075
143,23852.069566020982
144,23698.60961717297
145,23541.31457347736
146,23380.307055506386
147,23215.711165981855
148,23047.65230278169
149,22876.25697335184
150,22701.65261094036
151,22523.967393053925
152,22343.330062519017
153,22159.869751511476
154,21973.71580889851
155,21784.997631217015
156,21593.844497591384
157,21400.3854088726
158,21204.748931258913
159,21007.06304463667
160,20807.454995857777
161,20606.051157148548
162,20402.976889822647
163,20198.356413449408
164,19992.312680607218
165,19784.967257330776
166,19576.440209340406
167,19366.849994121483
168,19156.31335890261
169,18944.945244562296
170,18732.858695475603
171,18520.164775294987
172,18306.972488642703
173,18093.388708676408
174,17879.518110474535
175,17665.46311017386
176,17451.323809778456
177,17237.197947546832
178,17023.180853852522
179,16809.36541240293
180,16595.842026691473
181,16382.698591549286
182,16170.020469654919
183,15957.890472853329
184,15746.388848129318
185,15535.593268075234
186,15325.578825688131
187,15116.418033327838
188,14908.180825664316
189,14700.934566440399
190,14494.744058874334
191,14289.671559525574
192,14085.776795446895
193,13883.11698444614
194,13681.746858281627
195,13481.718688616562
196,13283.08231555952
197,13085.885178620285
198,12890.17234991288
199,12695.986569440664
