,I_t
0,377748.0
1,374229.2813633355
2,369362.9217241861
3,363225.5507004337
4,355909.7039369485
5,347521.01923883945
6,338175.20803500956
7,327994.94025137194
8,317106.77234683745
9,305638.2328017594
10,293715.15879086027
11,281459.35431661725
12,268986.61582692026
13,256405.1481097862
14,243814.37245776725
15,231304.11167517467
16,218954.1229603454
17,206833.9401328365
18,195002.98087511654
19,183510.8721800077
20,172397.94746620982
21,161695.87121905622
22,151428.35091643466
23,141611.90084931612
24,132256.6277631515
25,123367.01364545283
26,114942.67617651944
27,106979.09214340519
28,99468.27336757473
29,92399.38835285246
30,85759.32590933878
31,79533.19947322967
32,73704.7927676969
33,68256.94889583581
34,63171.90598923406
35,58431.58322188116
36,54017.82140287499
37,49912.582541211144
38,46098.11278362767
39,42557.07300648898
40,39272.64113225276
41,36228.58997057663
42,33409.34407782582
43,30800.018805474894
44,28386.444381883128
45,26155.177553551366
46,24093.50300849483
47,22189.426520550882
48,20431.661492092477
49,18809.610335060137
50,17313.341916678102
51,15933.566106113014
52,14661.6062905517
53,13489.370582254749
54,12409.322310420535
55,11414.450281415513
56,10498.239196328857
57,9654.640534178183
58,8878.044140801143
59,8163.250705998512
60,7505.445263455866
61,6900.171808100118
62,6343.309092710438
63,5831.047638791145
64,5359.867975035894
65,4926.520099385726
66,4528.004147026373
67,4161.552236091028
68,3824.6114548230944
69,3514.8279480707465
70,3230.0320568565503
71,2968.224462071661
72,2727.5632818146905
73,2506.352071301769
74,2303.0286744245996
75,2116.154876766804
76,1944.4068110717126
77,1786.5660676761495
78,1641.51146419321
79,1508.211430667728
80,1385.7169684801001
81,1273.155143388227
82,1169.723075234184
83,1074.682388970746
84,987.3540937587966
85,907.1138589313509
86,833.3876575994831
87,765.6477505798101
88,703.4089851453682
89,646.2253848373074
90,593.6870082214537
91,545.4170560306641
92,501.0692076015554
93,460.32516889412784
94,422.8924156772838
95,388.5021166750874
96,356.9072226010481
97,327.88070806423394
98,301.213954315305
99,276.71526171635276
100,254.2084816695213
101,233.53175852951344
102,214.53637275792573
103,197.08567725648834
104,181.05411944515936
105,166.32634223295125
106,152.7963575675157
107,140.36678674688852
108,128.9481621362473
109,118.45828535675406
110,108.82163740507077
111,99.96883652333224
112,91.83613997245986
113,84.3649861687924
114,77.501573927037
115,71.19647581332283
116,65.40428285235834
117,60.08327805392164
118,55.19513642761208
119,50.704649342309686
120,46.57947125938724
121,42.78988702755443
122,39.3085980733645
123,36.11052595587366
124,33.17263187763315
125,30.473750857962873
126,27.994439379088824
127,25.7168354119485
128,23.6245298169478
129,21.702448196305728
130,19.936742349418584
131,18.31469055143664
132,16.824605938456884
133,15.45575234083978
134,14.198266959566064
135,13.043089329638413
136,11.98189605964994
137,11.007040878106386
138,10.111499555195858
139,9.288819303719972
140,8.533072295081977
141,7.838812955800469
142,7.201038737192079
143,6.615154075837164
144,6.076937285387101
145,5.582510141354477
146,5.12830993989878
147,4.71106382941892
148,4.3277652301173575
149,3.975652171725946
150,3.652187393388541
151,3.3550400623788494
152,3.082068979984996
153,2.831307153598362
154,2.6009476238803613
155,2.3893304449174675
156,2.194930723577009
157,2.016347631903566
158,1.8522943134031002
159,1.7015886104995368
160,1.5631445463627451
161,1.435964499740185
162,1.3191320164160354
163,1.2118052055072566
164,1.1132106730187794
165,1.022637948950165
166,0.939434367801466
167,0.8630003655922697
168,0.7927851595084854
169,0.7282827790479854
170,0.6690284200685274
171,0.6145950954677498
172,0.5645905583621528
173,0.5186544755952645
174,0.47645583120878193
175,0.4376905411673427
176,0.40207926214967904
177,0.3693653786171763
178,0.3393131536553815
179,0.3117060302640354
180,0.28634507085523314
181,0.2630475237151608
182,0.24164550609968502
183,0.2219847944744747
184,0.20392371318236957
185,0.18733211352993395
186,0.17209043593666035
187,0.15808884838880718
188,0.1452264549896829
189,0.13341056890328185
190,0.12255604445218023
191,0.11258466355685075
192,0.10342457209512813
193,0.09500976212027185
194,0.0872795962065218
195,0.08017837049460655
196,0.0736549132885301
197,0.06766221631114157
198,0.062157095961326854
199,0.05709988213185102
