,I_t
0,8132.0
1,8443.338328979306
2,8765.723753151744
3,9099.478175842343
4,9444.927126874834
5,9802.399267094373
6,10172.225836022326
7,10554.740039081282
8,10950.276370755691
9,11359.169869998048
10,11781.755304155653
11,12218.366277681891
12,12669.334261912476
13,13134.987542235142
14,13615.650079065063
15,14111.640279162319
16,14623.269673996896
17,15150.84150208585
18,15694.649192501769
19,16254.974747086682
20,16832.087019306855
21,17426.239888156706
22,18037.67032607013
23,18666.596360429987
24,19313.214928986792
25,19977.699630310268
26,20660.198371307066
27,21360.830914847822
28,22079.686331660265
29,22816.820361863654
30,23572.25269284448
31,24345.964161603057
32,25137.893891233245
33,25947.936372828422
34,26775.93850583004
35,27621.696611641215
36,28484.953437205993
37,29365.395167190443
38,30262.6484653775
39,31176.27756788301
40,32105.78145279135
41,33050.59111276875
42,34010.06695910936
43,34983.496387469655
44,35970.09153721305
45,36968.98727777842
46,37979.239456760195
47,38999.82344539872
48,40029.633017880566
49,41067.47960119192
50,42112.091932205934
51,43162.116158171215
52,44216.116415757766
53,45272.57592226894
54,46329.898610506265
55,47386.41133604872
56,48440.3666823567
57,49489.94638512089
58,50533.26539264422
59,51568.37657378109
60,52593.27607908479
61,53605.909354367126
62,54604.17779890708
63,55585.94605312291
64,56549.04989272818
65,57491.3046983237
66,58410.5144611454
67,59304.48127741842
68,60171.015275594735
69,61007.94491282167
70,61813.12756945115
71,62584.46036340993
72,63319.89109996265
73,64017.429266961415
74,64675.15698123045
75,65291.239788410465
76,65863.93721649883
77,66391.612982562
78,66872.74475273599
79,67305.93335771428
80,67689.91136946568
81,68023.5509499139
82,68305.87088870106
83,68536.04275487407
84,68713.39609626998
85,68837.42263040101
86,68907.77938159482
87,68924.29073084824
88,68886.94935710756
89,68795.91606128377
90,68651.51847702851
91,68454.2486849151
92,68204.75975897146
93,67903.86128628757
94,67552.5139114745
95,67151.8229679049
96,66703.03126676238
97,66207.51112283554
98,65666.75570261021
99,65082.369785465686
100,64456.060032622496
101,63789.62486090833
102,63084.9440194172
103,62343.9679667796
104,61568.70714510289
105,60761.22124377273
106,59923.60854233449
107,59057.99541672227
108,58166.526087306745
109,57251.35268073416
110,56314.62567047299
111,55358.48475351942
112,54385.05021298111
113,53396.41480839872
114,52394.63622780612
115,51381.73012779209
116,50359.66378031611
117,49330.35033784238
118,48295.643721569344
119,47257.334131212985
120,46217.14416900219
121,45176.72556530142
122,44137.65648861439
123,43101.439418654634
124,42069.49955769608
125,41043.183752529825
126,40023.75989703522
127,39012.4167835985
128,38010.26437035047
129,37018.33443040949
130,36037.58154896912
131,35068.88443411872
132,34113.04750768781
133,33170.80274311772
134,32242.811718343954
135,31329.6678528783
136,30431.898799671028
137,29549.968963872594
138,28684.28212226613
139,27835.184118873534
140,27002.965614020613
141,26187.864865952877
142,25390.070525900566
143,24609.724429278493
144,23846.92436745574
145,23101.726826227547
146,22374.14967875447
147,21664.174822292593
148,20971.75074951552
149,20296.79504661875
150,19639.196811696045
151,18998.818988083534
152,18375.50060848005
153,17769.058946671834
154,17179.29157461803
155,16605.978323492895
156,16048.88314803415
157,15507.755894218331
158,14982.333970877462
159,14472.343926391139
160,13977.502932038835
161,13497.52017398376
162,13032.098156186423
163,12580.933916818185
164,12143.720160966932
165,11720.146312603243
166,11309.89948891034
167,10912.665400178821
168,10528.129178531803
169,10155.976138781169
170,9795.89247472476
171,9447.565894180803
172,9110.686196022558
173,8784.945792426082
174,8470.040179479442
175,8165.668359225192
176,7871.533216121517
177,7587.341850812952
178,7312.805874000903
179,7047.641663098696
180,6791.570584246978
181,6544.31918215424
182,6305.619340114986
183,6075.208412445645
184,5852.829331466406
185,5638.230691046534
186,5431.16680862192
187,5231.397767487065
188,5038.689441059929
189,4852.813500717265
190,4673.547408700569
191,4500.67439749876
192,4333.983437023315
193,4173.269190804909
194,4018.331962357743
195,3868.977632778645
196,3725.0175905727783
197,3586.268654626276
198,3452.55299117832
199,3323.698025581051
