,I_t
0,308676.0
1,308837.71819609054
2,308300.9852516467
3,307072.68190419744
4,305165.8201281136
5,302599.26857993234
6,299397.3739768488
7,295589.4909920228
8,291209.43567679054
9,286294.87913954776
10,280886.69918250095
11,275028.30782435974
12,268764.97216439014
13,262143.14495083637
14,255209.81961051043
15,248011.92249893353
16,240595.75287143435
17,233006.4786828556
18,225287.69391544975
19,217481.04081450563
20,209625.89826366864
21,201759.13562036323
22,193914.92969868577
23,186124.64125519982
24,178416.7463071683
25,170816.81688309004
26,163347.5453506737
27,156028.80625808175
28,148877.7496258076
29,141908.91980193506
30,135134.39430571493
31,128563.93749801531
32,122205.16439989227
33,116063.71050374719
34,110143.40396102914
35,104446.43706634249
36,98973.53447455078
37,93724.11607340665
38,88696.45288131632
39,83887.81474304947
40,79294.60895307083
41,74912.50924628673
42,70736.57486054924
43,66761.35959659018
44,62981.01098233112
45,59389.35979339647
46,55980.00029407175
47,52746.361646885525
48,49681.77099835276
49,46779.5087869131
50,44032.85684017425
51,41435.13983536821
52,38979.76069225251
53,36660.23045401204
54,34470.19319118281
55,32403.446438059887
56,30453.957642012025
57,28615.877074887212
58,26883.547623304905
59,25251.511841933287
60,23714.516621506304
61,22267.515791854243
62,20905.670949982075
63,19624.35077450199
64,18419.12906069101
65,17285.781685208905
66,16220.282686125207
67,15218.799622370378
68,14277.688357012703
69,13393.487390811235
70,12562.911856227822
71,11782.84726740726
72,11050.343108454472
73,10362.60633054761
74,9716.99481792099
75,9111.010873427493
76,8542.294766145038
77,8008.618376228462
78,7507.8789658338865
79,7038.093099370375
80,6597.390731481851
81,6184.009476955672
82,5796.2890731231855
83,5432.666042198584
84,5091.668558337198
85,4771.911521930389
86,4472.091841743688
87,4190.983923904752
88,3927.435365419643
89,3680.36284880505
90,3448.7482335398336
91,3231.634839333915
92,3028.123915661926
93,2837.3712915914425
94,2658.584199632051
95,2491.018267125131
96,2333.974668570346
97,2186.7974322304453
98,2048.870894359836
99,1919.617294454583
100,1798.4945050135254
101,1684.993889424535
102,1578.6382817402807
103,1478.9800822785699
104,1385.5994631687079
105,1298.1026781633
106,1216.1204712410122
107,1139.3065787371338
108,1067.3363199528171
109,999.9052714086004
110,936.7280201214742
111,877.5369914959557
112,822.0813476272112
113,770.1259520172954
114,721.4503969033208
115,675.848089588263
116,633.125394350724
117,593.1008266890109
118,555.6042968271336
119,520.4763995756788
120,487.567747798918
121,456.73834689098396
122,427.8570078085645
123,400.8007963454141
124,375.4545164652242
125,351.71022563417216
126,329.46678021298453
127,308.6294090807907
128,289.10931376962884
129,270.8232934894087
130,253.69339351866253
131,237.6465755267482
132,222.61440847853476
133,208.53277885322402
134,195.34161898505766
135,182.9846524054515
136,171.40915513379036
137,160.56573192791893
138,150.40810656547046
139,140.89292528378218
140,131.979572559434
141,123.62999845859797
142,115.80855683656549
143,108.48185370919423
144,101.61860516074103
145,95.18950419176856
146,89.16709594767559
147,83.52566080303615
148,78.24110480947041
149,73.29085704533095
150,68.65377343418677
151,64.31004662603407
152,60.24112156045902
153,56.42961635472304
154,52.85924818202537
155,49.514763826110865
156,46.38187461801246
157,43.44719547912733
158,40.69818781209571
159,38.123105997150475
160,35.71094726679959
161,33.451404745953056
162,31.33482345796887
163,29.35215910962342
164,27.49493947976059
165,25.755228247390317
166,24.12559110533497
167,22.59906401520425
168,21.169123468555732
169,19.82965862760629
170,18.574945226834757
171,17.399621124291226
172,16.298663398434577
173,15.26736689288622
174,14.301324117642128
175,13.396406421052593
176,12.548746352284043
177,11.754721139042289
178,11.01093721008285
179,10.31421569648177
180,9.661578849807928
181,9.050237319243088
182,8.477578233355153
183,7.941154035658671
184,7.438672026309209
185,6.9679845652882175
186,6.52707989525514
187,6.114073544885905
188,5.727200275992515
189,5.364806540037866
190,5.025343411832976
191,4.707359970239677
192,4.409497097609173
193,4.130481671473783
194,3.8691211236832794
195,3.6242983437455942
196,3.3949669046009276
197,3.180146590434805
198,2.97891920742512
199,2.7904246595262374
