,beta,gamma,sse
0,0.02,0.01,139513317.03323483
1,0.03,0.01,359815815.18930525
2,0.03,0.02,135612204.0491196
3,0.04,0.01,772621050.2555895
4,0.04,0.02,350394893.3739483
5,0.04,0.03,131862227.90275629
6,0.05,0.01,1401231825.6145194
7,0.05,0.02,756979714.2745419
8,0.05,0.03,341134036.0671058
9,0.05,0.04,128263779.6243989
10,0.060000000000000005,0.01,2271329644.425743
11,0.060000000000000005,0.02,1378594066.235814
12,0.060000000000000005,0.03,741507807.8703179
13,0.060000000000000005,0.04,332033729.3506074
14,0.060000000000000005,0.05,124817245.00873607
15,0.07,0.01,3411206882.0861254
16,0.07,0.02,2240836174.531599
17,0.07,0.03,1356135545.9192436
18,0.07,0.04,726205926.6722252
19,0.07,0.05,323094453.3914204
20,0.07,0.060000000000000005,121523004.61389236
21,0.08,0.01,4852021296.067741
22,0.08,0.02,3371906435.6270533
23,0.08,0.03,2210532202.1454787
24,0.08,0.04,1333856986.3284085
25,0.08,0.05,711074659.6297631
26,0.08,0.060000000000000005,314316682.43930864
27,0.08,0.07,118381433.76074226
28,0.09,0.01,6628075006.237973
29,0.09,0.02,4802861011.434704
30,0.09,0.03,3332806195.6206303
31,0.09,0.04,2180418593.7081795
32,0.09,0.05,1311759101.5855973
33,0.09,0.060000000000000005,696114589.0086151
34,0.09,0.07,305700884.8248672
35,0.09,0.08,115392902.532525
36,0.09999999999999999,0.01,8777120280.432583
37,0.09999999999999999,0.02,6567889795.825245
38,0.09999999999999999,0.03,4753912090.624504
39,0.09999999999999999,0.04,3293907194.5842037
40,0.09999999999999999,0.05,2150496207.148844
41,0.09999999999999999,0.060000000000000005,1289842598.2657733
42,0.09999999999999999,0.07,681326290.3871001
43,0.09999999999999999,0.08,297247522.957877
44,0.09999999999999999,0.09,112557775.77477354
45,0.10999999999999999,0.01,11340694680.425484
46,0.10999999999999999,0.02,8704621077.37075
47,0.10999999999999999,0.03,6507927548.655293
48,0.10999999999999999,0.04,4705175756.42712
49,0.10999999999999999,0.05,3255210455.430476
50,0.10999999999999999,0.060000000000000005,2120765891.8765614
51,0.10999999999999999,0.07,1268108175.3910668
52,0.10999999999999999,0.08,666710332.6529908
53,0.10999999999999999,0.09,288957053.32606214
54,0.10999999999999999,0.09999999999999999,109876413.09554264
55,0.11999999999999998,0.01,14364488364.18996
56,0.11999999999999998,0.02,11254455441.454697
57,0.11999999999999998,0.03,8632356867.555952
58,0.11999999999999998,0.04,6448189705.268664
59,0.11999999999999998,0.05,4656653220.796328
60,0.11999999999999998,0.060000000000000005,3216716991.4560146
61,0.11999999999999998,0.07,2091228488.77238
