,I_t
0,338250.0
1,331482.6138497969
2,324850.4960357922
3,318350.9478214508
4,311981.32411246165
5,305739.03239846416
6,299621.531715335
7,293626.3316276484
8,287750.99123093043
9,281993.1181733337
10,276350.3676963656
11,270820.44169431034
12,265401.08779199055
13,260090.09844052067
14,254885.31003071112
15,249784.60202378765
16,244785.89609909657
17,239887.15531847248
18,235086.3833069508
19,230381.6234495133
20,225770.95810356038
21,221252.50782680916
22,216824.43062032253
23,212484.9211863789
24,208232.21020089817
25,204064.56360014487
26,199980.28188143342
27,195977.6994175671
28,192055.183784746
29,188211.13510368438
30,184443.9853936832
31,180752.1979394076
32,177134.26667012423
33,173588.7155511573
34,170114.09798732767
35,166708.99623814237
36,163372.02084450776
37,160101.8100667424
38,156897.0293336707
39,153756.37070258267
40,150678.55232984803
41,147662.31795197845
42,144706.43637693423
43,141809.70098547637
44,138970.9292423684
45,136188.96221723617
46,133462.66411489723
47,130790.92181497534
48,128172.64442061889
49,125606.76281614524
50,123092.22923343717
51,120628.01682691983
52,118213.11925695087
53,115846.55028145887
54,113527.34335566885
55,111254.55123975642
56,109027.24561427516
57,106844.5167032051
58,104705.47290447267
59,102609.24042779567
60,100554.96293970945
61,98541.80121563346
62,96568.93279883958
63,94635.551666187
64,92740.86790049043
65,90884.10736939113
66,89064.51141060315
67,87281.33652340894
68,85533.85406628165
69,83821.34996051324
70,82143.12439973018
71,80498.4915651808
72,78886.77934668031
73,77307.32906910218
74,75759.49522430627
75,74242.64520839653
76,72756.1590642031
77,71299.42922888562
78,69871.86028655671
79,68472.86872582618
80,67101.88270216912
81,65758.34180502231
82,64441.69682951537
83,63151.40955274526
84,61886.95251450405
85,60647.80880237195
86,59433.47184108912
87,58243.44518612175
88,57077.24232133908
89,55934.38646072018
90,54814.41035401061
91,53716.856096250565
92,52641.27494109804
93,51587.2271178715
94,50554.28165223853
95,49542.016190478054
96,48550.0168272453
97,47577.87793676999
98,46625.20200741963
99,45691.59947956116
100,44776.68858665544
101,43880.09519952044
102,43001.45267370019
103,42140.401699877795
104,41296.59015727212
105,40469.67296995876
106,39659.3119660573
107,38865.17573972782
108,38086.93951592089
109,37324.28501782623
110,36576.900336966464
111,35844.4798058833
112,35126.72387336464
113,34423.33898216203
114,33734.03744914895
115,33058.53734787136
116,32396.562393442877
117,31747.841829737998
118,31112.110318837535
119,30489.107832681508
120,29878.579546885496
121,29280.2757366774
122,28693.951674912387
123,28119.367532124623
124,27556.288278575223
125,27004.483588256677
126,26463.727744814736
127,25933.7995493496
128,25414.48223005891
129,24905.56335368592
130,24406.83473873675
131,23918.09237043158
132,23439.13631735516
133,22969.77064977277
134,22509.803359578393
135,22059.04628184263
136,21617.315017928406
137,21184.428860143165
138,20760.21071789702
139,20344.487045336686
140,19937.087770425882
141,19537.846225443245
142,19146.599078869534
143,18763.1862686364
144,18387.450936709523
145,18019.239364979527
146,17658.400912434536
147,17304.787953588828
148,16958.255818142487
149,16618.662731847493
150,16285.869758556175
151,15959.740743428414
152,15640.142257274452
153,15326.94354201066
154,15020.01645720601
155,14719.235427697504
156,14424.477392253193
157,14135.62175326186
158,13852.550327428886
159,13575.147297458185
160,13303.299164700513
161,13036.894702748854
162,12775.824911961965
163,12519.982974897528
164,12269.26421263675
165,12023.566041982589
166,11782.78793351416
167,11546.831370480217
168,11315.599808514917
169,11088.998636159484
170,10866.935136173619
171,10649.318447620903
172,10436.059528712718
173,10227.07112039552
174,10022.267710666609
175,9821.56549960385
176,9624.882365095049
177,9432.137829253012
178,9243.253025502585
179,9058.15066632624
180,8876.755011655025
181,8698.991837891992
182,8524.788407555472
183,8354.07343952976
184,8186.777079911114
185,8022.830873437131
186,7862.167735487857
187,7704.721924647176
188,7550.429015813304
189,7399.225873847378
190,7251.050627749397
191,7105.842645350964
192,6963.542508514496
193,6824.091988828767
194,6687.434023790863
195,6553.512693464815
196,6422.273197607391
197,6293.661833251674
198,6167.625972739303
199,6044.114042192378
