,I_t
0,143914.0
1,138777.3227556088
2,133812.4686950193
3,129014.53144957483
4,124378.68154796828
5,119900.17052176136
6,115574.33444445874
7,111396.59694517642
8,107362.47173597125
9,103467.56468994061
10,99707.5755052677
11,96078.29898848919
12,92575.62598840587
13,89195.54401024926
14,85934.13753796477
15,82787.58809077693
16,79752.17403856988
17,76824.27019904664
18,74000.34723812768
19,71276.97089361113
20,68650.80104074653
21,66118.59061706866
22,63677.184422598686
23,61323.51781034522
24,59054.615280925784
25,56867.58899407902
26,54759.637208847846
27,52728.04266328087
28,50770.17090362311
29,48883.468572143836
30,47065.46166197804
31,45313.75374663612
32,43626.02419116104
33,42000.02635128255
34,40433.585766330085
35,38924.598351119486
36,37471.02859151962
37,36070.90774793295
38,34722.33207048577
39,33423.46102931829
40,32172.51556298905
41,30967.77634766165
42,29807.582089421678
43,28690.327841777013
44,27614.463350123522
45,26578.491424709056
46,25580.966343400214
47,24620.492285347063
48,23695.721796449794
49,22805.354287356713
50,21948.134564563963
51,21122.851395042835
52,20328.33610468945
53,19563.461210772857
54,18827.13908845052
55,18118.320671323672
56,17435.99418591846
57,16779.183919901257
58,16146.949023767596
59,15538.382345682645
60,14952.609299097174
61,14388.786762715174
62,13846.102012347752
63,13323.771684151789
64,12821.040768720828
65,12337.181635469231
66,11871.493086728422
67,11423.299440955723
68,10991.94964444138
69,10576.816410887759
70,10177.295388225872
71,9792.804352028217
72,9422.782424873147
73,9066.689321014212
74,8724.004615708218
75,8394.22703855761
76,8076.8737902262765
77,7771.479881892669
78,7477.597496810163
79,7194.795373351636
80,6922.658208923288
81,6660.786084141515
82,6408.793906676208
83,6166.310874173959
84,5932.979955685302
85,5708.45739103122
86,5492.412207555533
87,5284.52575372155
88,5084.491249023278
89,4892.013349693609
90,4706.807729704128
91,4528.600676563501
92,4357.128701433712
93,4192.1381630957785
94,4033.3849053088397
95,3880.633907118744
96,3733.6589456843935
97,3592.2422712021116
98,3456.1742935201696
99,3325.253280047341
100,3199.2850645708836
101,3078.0827666107334
102,2961.4665209478435
103,2849.2632169755866
104,2741.3062475338743
105,2637.43526689619
106,2537.495957590032
107,2441.3398057413424
108,2348.823884643347
109,2259.810646259834
110,2174.167720382282
111,2091.7677211693817
112,2012.4880608063997
113,1936.2107700305012
114,1862.822325276583
115,1792.2134822063679
116,1724.2791153914868
117,1658.918063929019
118,1596.0329827754842
119,1535.5301995925845
120,1477.3195769050715
121,1421.3143793779977
122,1367.4311460272638
123,1315.5895671838368
124,1265.7123660382738
125,1217.7251845982407
126,1171.5564738975927
127,1127.1373883012577
128,1084.401683755671
129,1043.2856198398224
130,1003.7278654771318
131,965.669408173341
132,929.0534666504257
133,893.8254067511824
134,859.932660493646
135,827.3246481588317
136,795.9527032995007
137,765.7700005617008
138,736.7314862147485
139,708.7938112891047
140,681.9152672252453
141,656.055723940154
142,631.1765702214675
143,607.2406563625858
144,584.2122389552321
145,562.0569277590009
146,540.7416345703846
147,520.2345240166143
148,500.5049662023948
149,481.52349114026043
150,463.2617448978302
151,445.6924473977052
152,428.78935180811993
153,412.5272054647501
154,396.88171226628475
155,381.8294964884945
156,367.34806796357947
157,353.41578857355324
158,340.01184000832376
159,327.1161927409652
160,314.7095761744427
161,302.77344991575484
162,291.289976135098
163,280.2419929692397
164,269.61298892980767
165,259.38707827867165
166,249.5489773340044
167,240.08398167197194
168,230.9779441903127
169,222.21725400132806
170,213.78881612302234
171,205.68003193830188
172,197.87878039326995
173,190.37339990674042
174,183.15267096413862
175,176.205799369965
176,169.52240013396616
177,163.09248196709189
178,156.90643236421528
179,150.95500325145812
180,145.2292971767972
181,139.7207540234291
182,134.4211382261431
183,129.32252647169494
184,124.41729586488995
185,119.69811254277325
186,115.15792071998658
187,110.78993214899104
188,106.58761597946823
189,102.54468900180417
190,98.65510626012967
191,94.9130520209381
192,91.31293108382945
193,87.84936042143691
194,84.51716113608032
195,81.31135072116146
196,78.22713561576852
197,75.25990404139212
198,72.40521911007515
199,69.6588121937212
