,I_t
0,48781.0
1,51232.0086712904
2,53773.63645797445
3,56405.55959983255
4,59126.967749067444
5,61936.5155499949
6,64832.27376516623
7,67811.6806057238
8,70871.49402992925
9,74007.7458808456
10,77215.6988390038
11,80489.80726484052
12,83823.68309446238
13,87210.06802605098
14,90640.81328771211
15,94106.86830524555
16,97598.27958453531
17,101104.20108256133
18,104612.91725840478
19,108111.8798668586
20,111587.759379336
21,115026.51168822605
22,118413.4604721331
23,121733.39527326445
24,124970.68496980927
25,128109.40592333864
26,131133.48365456963
27,134026.846463291
28,136773.5889750341
29,139358.1431850206
30,141765.4541968127
31,143981.1575368106
32,145991.75468330397
33,147784.7832953223
34,149348.97857430123
35,150674.42224904432
36,151752.6758455354
37,152576.89518671465
38,153141.92345696437
39,153444.3606501946
40,153482.60778276695
41,153256.88487277974
42,152769.22234223515
43,152023.42616338158
44,151025.01771975626
45,149781.14996181405
46,148300.50198445373
47,146593.1546205551
48,144670.45001637345
49,142544.83842167543
50,140229.7155852833
51,137739.2541956672
52,135088.2327514821
53,132291.865097622
54,129365.63363085147
55,126325.1288801266
56,123185.89781649348
57,119963.30286260533
58,116672.39316873046
59,113327.78931585218
60,109943.58221066793
61,106533.24656350011
62,103109.56899756147
63,99684.59053351593
64,96269.56293134498
65,92874.91815449168
66,89510.25004948858
67,86184.30720650697
68,82904.99587989377
69,79679.39179918007
70,76513.75968595987
71,73413.57930575243
72,70383.57692162995
73,67427.76107322962
74,64549.461676211184
75,61751.37151905961
76,59035.58932258504
77,56403.66361924534
78,53856.63680171571
79,51395.0887806591
80,49019.17977859186
81,46728.691868710484
82,44523.068943562495
83,42401.45486786944
84,40362.7296322968
85,38405.54338041558
86,36528.34822960922
87,34729.42784849733
88,33006.92478893749
89,31358.865600270994
90,29783.18377769194
91,28277.74061596035
92,26840.34405467787
93,25468.765612516356
94,24160.755515635658
95,22914.056130517554
96,21726.413814015697
97,20595.589293976518
98,19519.366692684787
99,18495.56130295223
100,17522.026223182547
101,16596.657953459537
102,15717.401049830312
103,14882.251928675616
104,14089.261907527185
105,13336.539563036227
106,12622.252481121839
107,11944.628468718383
108,11301.95629106321
109,10692.585993172328
110,10114.928859080223
111,9567.457057598589
112,9048.703018795399
113,8557.258581121285
114,8091.773945118822
115,7650.956465941367
116,7233.569313476939
117,6838.4300257113855
118,6464.408978063722
119,6110.427788773154
120,5775.457677999032
121,5458.517796098124
122,5158.673534554023
123,4875.034831237257
124,4606.754480057619
125,4353.026453618893
126,4113.084246187288
127,3886.1992431258586
128,3671.6791219161673
129,3468.8662889739103
130,3277.136355656791
131,3095.896656150512
132,2924.584809293286
133,2762.6673258520914
134,2609.638262287309
135,2465.0179216289953
136,2328.351601731368
137,2199.2083908659993
138,2077.1800103532205
139,1961.8797037103673
140,1852.9411716101458
141,1750.0175517884945
142,1652.7804429151643
143,1560.9189713384474
144,1474.1388995351085
145,1392.1617750348712
146,1314.724118543404
147,1241.5766499564609
148,1172.483550938749
149,1107.2217627325067
150,1045.5803178611545
151,987.3597044013845
152,932.3712615114953
153,880.4366049235913
154,831.3870811315402
155,785.0632490344872
156,741.3143878265635
157,699.9980299565633
158,660.979518016265
159,624.1315844522592
160,589.3339530332198
161,556.4729610421585
162,525.4412012010349
163,496.1371823729082
164,468.465008124384
165,442.3340722682502
166,417.6587705427695
167,394.35822761995473
168,372.3560386702208
169,351.5800247449774
170,331.9620012719561
171,313.4375589902908
172,295.94585668356433
173,279.4294250991718
174,263.8339814714147
175,249.1082540937303
176,235.20381641237387
177,222.07493013971916
178,209.67839691013558
179,197.97341802515814
180,186.92146185740566
181,176.48613850445162
182,166.6330813046331
183,157.3298348466247
184,148.54574912353513
185,140.25187950033376
186,132.42089218061358
187,125.02697487507513
188,118.04575238970516
189,111.45420686645363
190,105.23060242331437
191,99.3544139541171
192,93.8062598610724
193,88.56783850520377
194,83.6218681712825
195,78.9520303547764
196,74.54291618866102
197,70.37997583774747
198,66.44947069747757
199,62.738428242951514
