,I_t
0,122271.0
1,123100.25266044358
2,123932.96909409482
3,124769.12925066228
4,125608.71241960106
5,126451.69722375135
6,127298.06161303075
7,128147.78285818304
8,129000.83754458714
9,129857.20156612911
10,130716.8501191407
11,131579.75769640773
12,132445.89808125174
13,133315.2443416881
14,134187.76882466464
15,135063.44315038345
16,135942.23820671026
17,136824.12414367447
18,137709.07036806367
19,138597.0455381162
20,139488.01755831554
21,140381.9535742904
22,141278.81996782406
23,142178.58235197677
24,143081.20556632537
25,143986.65367232368
26,144894.8899487876
27,145805.87688750916
28,146719.5761890029
29,147635.94875838928
30,148554.95470141846
31,149476.55332063892
32,150400.70311171474
33,151327.36175989563
34,152256.486136644
35,153188.03229642272
36,154121.95547364818
37,155058.21007981227
38,155996.74970077784
39,156937.52709425145
40,157880.49418743764
41,158825.6020748789
42,159772.80101648532
43,160722.04043575813
44,161673.26891821134
45,162626.43420999526
46,163581.48321672642
47,164538.36200252752
48,165497.01578928184
49,166457.38895610586
50,167419.42503904435
51,168383.06673099165
52,169348.25588184327
53,170314.93349888176
54,171283.0397474006
55,172252.51395156997
56,173223.29459554848
57,174195.3193248441
58,175168.5249479286
59,176142.84743810873
60,177118.2219356578
61,178094.58275021167
62,179071.86336343182
63,180049.99643193983
64,181028.91379052578
65,182008.5464556347
66,182988.82462913348
67,183969.677702362
68,184951.0342604712
69,185932.82208705117
70,186914.96816905212
71,187897.39870200108
72,188880.03909551687
73,189862.81397912613
74,190845.6472083828
75,191828.4618712935
76,192811.18029505078
77,193793.72405307717
78,194776.01397238104
79,195757.9701412271
80,196739.5119171228
81,197720.55793512263
82,198701.02611645154
83,199680.8336774492
84,200659.89713883636
85,201638.13233530402
86,202615.45442542713
87,203591.77790190294
88,204567.01660211515
89,205541.08371902426
90,206513.89181238448
91,207485.3528202875
92,208455.37807103305
93,209423.8782953264
94,210390.76363880216
95,211355.94367487426
96,212319.32741791135
97,213280.82333673688
98,214240.3393684528
99,215197.78293258592
100,216153.06094555522
101,217106.07983545912
102,218056.74555718058
103,219004.96360780823
104,219950.63904237153
105,220893.67648988767
106,221833.98016971766
107,222771.4539082289
108,223706.00115576154
109,224637.5250038954
110,225565.92820301422
111,226491.11318016378
112,227412.98205720025
113,228331.43666922481
114,229246.37858330063
115,230157.7091174476
116,231065.32935991092
117,231969.14018869805
118,232869.04229137985
119,233764.93618515058
120,234656.72223714116
121,235544.30068498076
122,236427.57165760052
123,237306.43519627384
124,238180.79127588696
125,239050.53982643358
126,239915.58075472713
127,240775.81396632374
128,241631.13938764957
129,242481.45698832473
130,243326.6668036771
131,244166.66895743838
132,245001.36368461483
133,245830.6513545248
134,246654.43249399515
135,247472.60781070852
136,248285.0782166928
137,249091.7448519448
138,249892.50910817893
139,250687.27265269266
140,251475.93745233928
141,252258.40579759915
142,253034.58032674014
143,253804.3640500579
144,254567.66037418618
145,255324.37312646792
146,256074.40657937707
147,256817.6654749812
148,257554.05504943503
149,258283.48105749485
150,259005.84979704308
151,259721.0681336133
152,260429.04352490482
153,261129.68404527655
154,261822.89841020945
155,262508.59600072703
156,263186.686887763
157,263857.0818564653
158,264519.6924304261
159,265174.43089582585
160,265821.210325482
161,266459.94460279006
162,267090.5484455463
163,267712.9374296421
164,268327.02801261743
165,268932.7375570639
166,269529.98435386515
167,270118.6876452644
168,270698.767647748
169,271270.1455747341
170,271832.74365905515
171,272386.48517522414
172,272931.294461473
173,273467.096941553
174,273993.8191462861
175,274511.3887348572
176,275019.7345158359
177,275518.7864679184
178,276008.4757603786
179,276488.734773218
180,276959.4971170053
181,277420.6976523945
182,277872.27250931255
183,278314.1591058067
184,278746.2961665416
185,279168.6237409371
186,279581.0832209379
187,279983.61735840485
188,280376.1702821204
189,280758.6875143984
190,281131.1159872902
191,281493.40405837895
192,281845.5015261533
193,282187.3596449535
194,282518.93113948125
195,282840.1702188665
196,283151.03259028384
197,283451.475472111
198,283741.45760662365
199,284020.93927221844
