,beta,gamma,sse
0,0.02,0.01,635273200.9017788
1,0.03,0.01,527934703.99818105
2,0.03,0.02,635315740.7948062
3,0.04,0.01,426770684.23578405
4,0.04,0.02,527976749.6710755
5,0.04,0.03,635359931.2965987
6,0.05,0.01,332965964.32091665
7,0.05,0.02,426811654.6431804
8,0.05,0.03,528020394.29221475
9,0.05,0.04,635405772.4325383
10,0.060000000000000005,0.01,247844331.64687285
11,0.060000000000000005,0.02,333005157.71295214
12,0.060000000000000005,0.03,426854153.19768727
13,0.060000000000000005,0.04,528065637.91153514
14,0.060000000000000005,0.05,635453264.2297481
15,0.07,0.01,172883201.55195636
16,0.07,0.02,247880905.5632738
17,0.07,0.03,333045786.23821735
18,0.07,0.04,426898179.9798591
19,0.07,0.05,528112480.5815898
20,0.07,0.060000000000000005,635502406.7170912
21,0.08,0.01,109729777.99157831
22,0.08,0.02,172916149.7507554
23,0.08,0.03,247918795.8890943
24,0.08,0.04,333087850.0151477
25,0.08,0.05,426943735.0739142
26,0.08,0.060000000000000005,528160922.35754704
27,0.08,0.07,635553199.92517
28,0.09,0.01,60218862.933117144
29,0.09,0.02,109757903.85771468
30,0.09,0.03,172950265.94680083
31,0.09,0.04,247958002.78933817
32,0.09,0.05,333131349.167091
33,0.09,0.060000000000000005,426990818.5677302
34,0.09,0.07,528210963.29718614
35,0.09,0.08,635605643.8863206
36,0.09999999999999999,0.01,26392481.01076951
37,0.09999999999999999,0.02,60240748.84560236
38,0.09999999999999999,0.03,109787015.09733641
39,0.09999999999999999,0.04,172985550.36203158
40,0.09999999999999999,0.05,247998526.4354014
41,0.09999999999999999,0.060000000000000005,333176283.8223019
42,0.09999999999999999,0.07,427039430.55284333
43,0.09999999999999999,0.08,528262603.460896
44,0.09999999999999999,0.09,635659738.6346138
45,0.10999999999999999,0.01,10521502.733204791
46,0.10999999999999999,0.02,26406453.0708498
47,0.10999999999999999,0.03,60263398.1563804
48,0.10999999999999999,0.04,109817112.00167063
49,0.10999999999999999,0.05,173022003.226534
50,0.10999999999999999,0.060000000000000005,248040367.00507075
51,0.10999999999999999,0.07,333222654.11393964
52,0.10999999999999999,0.08,427089571.1244454
53,0.10999999999999999,0.09,528315842.9116739
54,0.10999999999999999,0.09999999999999999,635715484.2058544
55,0.11999999999999998,0.01,15129467.971468076
56,0.11999999999999998,0.02,10525590.16858036
57,0.11999999999999998,0.03,26420921.364940926
58,0.11999999999999998,0.04,60286811.24066437
59,0.11999999999999998,0.05,109848194.87216374
60,0.11999999999999998,0.060000000000000005,173059624.77853727
61,0.11999999999999998,0.07,248083524.6825157
62,0.11999999999999998,0.08,333270460.18006414
63,0.11999999999999998,0.09,427141240.3813797
64,0.11999999999999998,0.09999999999999999,528370681.71512043
65,0.11999999999999998,0.10999999999999999,635772880.6375755
66,0.12999999999999998,0.01,43018831.735364534
67,0.12999999999999998,0.02,15121356.431550445
68,0.12999999999999998,0.03,10529854.857338104
69,0.12999999999999998,0.04,26435886.36970654
70,0.12999999999999998,0.05,60310988.48632792
71,0.12999999999999998,0.060000000000000005,109880264.02047516
72,0.12999999999999998,0.07,173098415.2644055
73,0.12999999999999998,0.08,248127999.65828586
74,0.12999999999999998,0.09,333319702.1636299
75,0.12999999999999998,0.09999999999999999,427194438.42613626
76,0.12999999999999998,0.10999999999999999,528427119.9394389
