,I_t
0,61247.0
1,63659.56625734916
2,66117.48632123838
3,68616.80112428947
4,71153.05710875428
5,73721.29497676954
6,76316.04252254436
7,78931.3121177097
8,81560.60341003088
9,84196.91177019711
10,86832.74297994497
11,89460.13459612864
12,92070.68434871035
13,94655.58583570157
14,97205.67166514111
15,99711.46406424076
16,102163.23283061113
17,104551.06034254534
18,106864.91317803357
19,109094.71971962087
20,111230.45294920552
21,113262.21746876628
22,115180.3396255534
23,116975.45947940332
24,118638.6232313885
25,120161.37464249326
26,121535.8439132887
27,122754.83247463762
28,123811.89215811664
29,124701.39727456226
30,125418.60822988706
31,125959.72544744374
32,126321.93254252602
33,126503.42790237596
34,126503.44405828125
35,126322.25448787026
36,125961.16774764874
37,125422.50909984362
38,124709.59005534863
39,123826.66649794747
40,122778.88627664541
41,121572.22734647979
42,120213.42769845523
43,118709.90844253212
44,117069.69149167868
45,115301.3133392093
46,113413.73642678358
47,111416.25956869236
48,109318.42883273467
49,107129.95018335545
50,104860.60507371536
51,102520.17003537143
52,100118.3411627955
53,97664.66423051125
54,95168.47101837513
55,92638.82226019684
56,90084.4574766446
57,87513.75180869688
58,84934.67983555519
59,82354.786242968
60,79781.16310567582
61,77220.43346186302
62,74678.74078819276
63,72161.74393081095
64,69674.61700981601
65,67222.0537909659
66,64808.276007459644
67,62437.04511496197
68,60111.67697303474
69,57835.05896417952
70,55609.66908620719
71,53437.59658313594
72,51320.56371289742
73,49259.9482855542
74,47256.80664240188
75,45311.896783298514
76,43425.701386041015
77,41598.450496944606
78,39830.14370547014
79,38120.57164740205
80,36469.33671043757
81,34875.872842934084
82,33339.46439089021
83,31859.263909990466
84,30434.30891876481
85,29063.53757568943
86,27745.803277505012
87,26479.88818829941
88,25264.515719155497
89,24098.361986575193
90,22980.06628463261
91,21908.240611059176
92,20881.47829139209
93,19898.361748088668
94,18957.469463277295
95,18057.38218472486
96,17196.688424782977
97,16373.989301651483
98,15587.902771375992
99,14837.067297673937
100,14120.145005045586
101,13435.82435874834
102,12782.822413159098
103,12159.88666787649
104,11565.796568669688
105,10999.364688103567
106,10459.437618393982
107,9944.896606799204
108,9454.657961655956
109,8987.673255038048
110,8542.929345965691
111,8119.44824613375
112,7716.286848264378
113,7332.536535427911
114,6967.322688017905
115,6619.804103512162
116,6289.172342700892
117,5974.651014713607
118,5675.495011925245
119,5390.9897046658125
120,5120.4501045925
121,4863.220004604463
122,4618.671102283593
123,4386.202113025062
124,4165.237878274323
125,3955.2284736080146
126,3755.6483207800875
127,3565.9953072970234
128,3385.7899165829162
129,3214.5743713421552
130,3051.911792320657
131,2897.3853743021705
132,2750.5975808506305
133,2611.1693590195096
134,2478.7393749915086
135,2352.9632713838014
136,2233.51294675275
137,2120.075857654975
138,2012.3543434666487
139,1910.0649740276676
140,1812.9379200600906
141,1720.7163462089934
142,1633.1558264671235
143,1550.0237816708932
144,1471.0989386929505
145,1396.1708109045874
146,1325.039199438407
147,1257.513714746989
148,1193.413317925784
149,1132.5658812473225
150,1074.8077673382627
151,1019.9834264201239
152,967.9450110281712
153,918.5520076202372
154,871.6708844878194
155,827.1747553851066
156,784.9430582972868
157,744.8612487771925
158,706.8205072887475
159,670.7174600065074
160,636.4539125325653
161,603.9365960050396
162,573.0769250860341
163,543.7907673312236
164,515.9982234579106
165,489.6234180433682
166,464.59430020045767
167,440.8424537927413
168,418.30291676654963
169,396.91400919261537
170,376.61716962489766
171,357.35679939903343
172,339.0801145074231
173,321.73700470225094
174,305.27989949171916
175,289.66364070842064
176,274.84536134206434
177,260.7843703416848
178,247.44204310500598
179,234.78171738477374
180,222.76859435362638
181,211.36964458042624
182,200.55351868193685
183,190.29046242429456
184,180.55223605889887
185,171.312037687136
186,162.54443045776097
187,154.225273409803
188,146.33165578253596
189,138.84183462237635
190,131.73517552454902
191,124.99209635500068
192,118.59401380535766
193,112.52329264072358
194,106.76319750680834
195,101.29784716927958
196,96.11217106434363
197,91.19186804540493
198,86.52336721623043
199,82.09379074636925
