,beta,gamma,sse
0,0.01,0.02,8118651.899173172
1,0.01,0.03,3330038.9752087975
2,0.02,0.03,8106260.926072795
3,0.01,0.04,989703.8312959215
4,0.02,0.04,3322911.65985737
5,0.03,0.04,8093837.245679263
6,0.01,0.05,824845.8736525776
7,0.02,0.05,987257.6110396979
8,0.03,0.05,3315770.3867557207
9,0.04,0.05,8081380.987212634
10,0.01,0.060000000000000005,2588660.605299054
11,0.02,0.060000000000000005,826553.6972295389
12,0.03,0.060000000000000005,984813.5002218126
13,0.04,0.060000000000000005,3308615.266960799
14,0.05,0.060000000000000005,8068892.280335166
15,0.01,0.07,6057957.619934478
16,0.02,0.07,2594045.837158555
17,0.03,0.07,828277.3380951044
18,0.04,0.07,982371.59391524
19,0.05,0.07,3301446.411899855
20,0.060000000000000005,0.07,8056371.255150601
21,0.01,0.08,11030994.976606105
22,0.02,0.08,6066589.408733368
23,0.03,0.08,2599458.520769156
24,0.04,0.08,830016.8772671116
25,0.05,0.08,979931.987501358
26,0.060000000000000005,0.08,3294263.933369602
27,0.07,0.08,8043818.042203078
28,0.01,0.09,17325510.27336656
29,0.02,0.09,11042484.045509504
30,0.03,0.09,6075258.463444242
31,0.04,0.09,2604898.7248006314
32,0.05,0.09,831772.3960187038
33,0.060000000000000005,0.09,977494.7766692983
34,0.07,0.09,3287067.943535557
35,0.08,0.09,8031232.772476512
36,0.01,0.09999999999999999,24776930.535888895
37,0.02,0.09999999999999999,17339505.093669236
38,0.03,0.09999999999999999,11054018.598130547
39,0.04,0.09999999999999999,6083964.841899365
40,0.05,0.09999999999999999,2610366.5181325516
41,0.060000000000000005,0.09999999999999999,833543.9758777807
42,0.07,0.09999999999999999,975060.0574152789
43,0.08,0.09999999999999999,3279858.5549312276
44,0.09,0.09999999999999999,8018615.577393429
45,0.01,0.10999999999999999,33236744.669854134
46,0.02,0.10999999999999999,24793113.849001218
47,0.03,0.10999999999999999,17353552.217248328
48,0.04,0.10999999999999999,11065598.682800176
49,0.05,0.10999999999999999,6092708.60210186
