,I_t
0,337997.0
1,341229.2495394775
2,344491.15376288467
3,347782.9603097657
4,351104.9184079094
5,354457.278873652
6,357840.294111929
7,361254.2181160694
8,364699.306467326
9,368175.8163341366
10,371684.0064711078
11,375224.1372177168
12,378796.4704967238
13,382401.26981228794
14,386038.8002477811
15,389709.3284632916
16,393413.1226928115
17,397150.45274110057
18,400921.589980219
19,404726.80734572245
20,408566.37933251145
21,412440.5819903284
22,416349.6929188937
23,420293.9912626743
24,424273.7577052759
25,428289.27446345234
26,432340.8252807226
27,436428.6954205885
28,440553.1716593447
29,444714.54227847233
30,448913.0970566085
31,453149.12726108247
32,457422.9256390109
33,461734.78640794253
34,466085.00524604414
35,470473.8792818186
36,474901.7070833464
37,479368.7886470411
38,483875.42538590997
39,488421.92011731025
40,493008.5770501918
41,497635.7017718168
42,502303.6012339465
43,507012.5837384859
44,511762.95892257616
45,516555.0377431254
46,521389.1324607671
47,526265.556623237
48,531184.6250481579
49,536146.653805222
50,541151.960197761
51,546200.8627436925
52,551293.681155834
53,556430.7363215722
54,561612.3502818776
55,566838.8462096538
56,572110.5483874109
57,577427.7821842515
58,582790.8740321583
59,588200.1514015733
60,593655.9427762566
61,599158.5776274132
62,604708.386387078
63,610305.7004207463
64,615950.8519992398
65,621644.1742697945
66,627386.001226362
67,633176.66767911
68,639016.5092231119
69,644905.8622062139
70,650845.0636960665
71,656834.4514463112
72,662874.3638619079
73,668965.1399635932
74,675107.1193514578
75,681300.6421676292
76,687546.0490580505
77,693843.6811333419
78,700193.8799287329
79,706596.9873630551
80,713053.3456967813
81,719563.2974891013
82,726127.1855540209
83,732745.3529154737
84,739418.1427614331
85,746145.8983970128
86,752928.9631965443
87,759767.68055462
88,766662.3938360898
89,773613.4463250004
90,780621.1811724645
91,787685.9413434502
92,794808.069562478
93,801987.9082582146
94,809225.7995069528
95,816522.0849749652
96,823877.1058597228
97,831291.2028299656
98,838764.7159646157
99,846297.9846905222
100,853891.3477190275
101,861545.142981345
102,869259.7075627366
103,877035.3776354832
104,884872.4883906349
105,892771.3739685346
106,900732.367388103
107,908755.8004748778
108,916842.0037877974
109,924991.3065447209
110,933204.036546675
111,941480.5201008215
112,949821.0819421356
113,958226.0451537889
114,966695.7310862289
115,975230.4592749485
116,983830.5473569391
117,992496.3109858203
118,1001228.0637456403
119,1010026.1170633431
120,1018890.7801198938
121,1027822.3597600616
122,1036821.1604008515
123,1045887.4839385847
124,1055021.6296546212
125,1064223.8941197237
126,1073494.5710970578
127,1082833.9514438277
128,1092242.3230115469
129,1101719.9705449396
130,1111267.1755794745
131,1120884.2163375302
132,1130571.3676231923
133,1140328.9007156834
134,1150157.083261428
135,1160056.1791647533
136,1170026.4484772296
137,1180068.1472856537
138,1190181.527598679
139,1200366.8372320966
140,1210624.3196927735
141,1220954.214061255
142,1231356.7548730352
143,1241832.1719985048
144,1252380.6905215867
145,1263002.5306170639
146,1273697.9074266134
147,1284467.030933555
148,1295310.1058363265
149,1306227.3314206987
150,1317218.9014307414
151,1328285.0039385573
152,1339425.821212796
153,1350641.529585965
154,1361932.2993205555
155,1373298.2944739994
156,1384739.6727624757
157,1396256.5854235883
158,1407849.1770779337
159,1419517.5855895805
160,1431261.9419254847
161,1443082.3700138633
162,1454978.9866015518
163,1466951.9011103702
164,1479001.215492526
165,1491127.0240850823
166,1503329.4134635178
167,1515608.462294412
168,1527964.2411872863
169,1540396.8125456313
170,1552906.2304171578
171,1565492.5403433042
172,1578155.7792080368
173,1590895.9750859812
174,1603713.1470899219
175,1616607.3052177127
176,1629578.4501986362
177,1642626.5733392567
178,1655751.6563688095
179,1668953.6712841715
180,1682232.580194459
181,1695588.3351653027
182,1709020.8780628443
183,1722530.1403975096
184,1736116.0431676058
185,1749778.4967027989
186,1763517.4005075227
187,1777332.6431043767
188,1791224.1018775688
189,1805191.6429164608
190,1819235.120859278
191,1833354.3787370394
192,1847549.247817777
193,1861819.5474511008
194,1876165.0849131788
195,1890585.6552521973
196,1905081.0411343677
197,1919651.0126905488
198,1934295.3273635553
199,1949013.729756224
