,beta,gamma,sse
0,0.02,0.01,1070346785.7348675
1,0.03,0.01,563328652.875443
2,0.03,0.02,1090289557.4173958
3,0.04,0.01,313226109.4261627
4,0.04,0.02,575650434.3327994
5,0.04,0.03,1110500608.9223719
6,0.05,0.01,353460342.26212037
7,0.05,0.02,316873884.4460558
8,0.05,0.03,588254484.1329198
9,0.05,0.04,1130980573.4464507
10,0.060000000000000005,0.01,720923122.0788989
11,0.060000000000000005,0.02,347264677.83962035
12,0.060000000000000005,0.03,320818441.06383157
13,0.060000000000000005,0.04,601141613.9521635
14,0.060000000000000005,0.05,1151730074.1858442
15,0.07,0.01,1456316957.5286412
16,0.07,0.02,703585828.0154383
17,0.07,0.03,341380819.11527133
18,0.07,0.04,325060797.2408373
19,0.07,0.05,614312624.1704732
20,0.07,0.060000000000000005,1172749724.326762
21,0.08,0.01,2604527934.464112
22,0.08,0.02,1426397434.6521454
23,0.08,0.03,686575853.8955393
24,0.08,0.04,335810021.9822807
25,0.08,0.05,329601958.18234015
26,0.08,0.060000000000000005,627768303.857642
27,0.08,0.07,1194040127.03662
28,0.09,0.01,4215034346.2080927
29,0.09,0.02,2560428069.612276
30,0.09,0.03,1396821207.4732487
31,0.09,0.04,669894729.5455229
32,0.09,0.05,330553527.93346196
33,0.09,0.060000000000000005,334442916.31870025
34,0.09,0.07,641509430.7604172
35,0.09,0.08,1215601875.4559956
36,0.09999999999999999,0.01,6342354511.788163
37,0.09999999999999999,0.02,4154981796.413292
38,0.09999999999999999,0.03,2516687899.877259
39,0.09999999999999999,0.04,1367590120.68777
40,0.09999999999999999,0.05,653543968.5386447
41,0.09999999999999999,0.060000000000000005,325612564.0362971
42,0.09999999999999999,0.07,339584651.28756464
43,0.09999999999999999,0.08,655536771.2905127
44,0.09999999999999999,0.09,1237435552.6913314
45,0.10999999999999999,0.01,9046537496.691824
46,0.10999999999999999,0.02,6264384202.619354
47,0.10999999999999999,0.03,4095305716.339637
48,0.10999999999999999,0.04,2473309631.353798
49,0.10999999999999999,0.05,1338706000.6506534
50,0.10999999999999999,0.060000000000000005,637525068.1628692
51,0.10999999999999999,0.07,320988342.90921813
52,0.10999999999999999,0.08,345028129.91709876
53,0.10999999999999999,0.09,669851080.5135157
54,0.10999999999999999,0.09999999999999999,1259541731.808434
55,0.11999999999999998,0.01,12393700797.220467
56,0.11999999999999998,0.02,8948471140.239529
57,0.11999999999999998,0.03,6186807452.23884
58,0.11999999999999998,0.04,4036008726.3483677
59,0.11999999999999998,0.05,2430295449.442378
60,0.11999999999999998,0.060000000000000005,1310170655.335022
61,0.11999999999999998,0.07,621839509.390072
62,0.11999999999999998,0.08,316682062.6990677
63,0.11999999999999998,0.09,350774306.2102274
64,0.11999999999999998,0.09999999999999999,684453102.1386222
65,0.11999999999999998,0.10999999999999999,1281920975.8266563
66,0.12999999999999998,0.01,16456619427.455263
67,0.12999999999999998,0.02,12273124213.526833
68,0.12999999999999998,0.03,8850815671.342508
69,0.12999999999999998,0.04,6109627355.324299
70,0.12999999999999998,0.05,3977093423.453106
71,0.12999999999999998,0.060000000000000005,2387647518.797961
72,0.12999999999999998,0.07,1281985874.2929192
73,0.12999999999999998,0.08,606488756.8465645
74,0.12999999999999998,0.09,312694907.0597656
75,0.12999999999999998,0.09999999999999999,356824121.32991505
76,0.12999999999999998,0.10999999999999999,699343568.5092816
77,0.12999999999999998,0.11999999999999998,1304573837.7138865
78,0.13999999999999999,0.01,21315371259.8857
79,0.13999999999999999,0.02,16310857429.032413
80,0.13999999999999999,0.03,12152975995.040773
81,0.13999999999999999,0.04,8753574727.183363
82,0.13999999999999999,0.05,6032846980.213356
83,0.13999999999999999,0.060000000000000005,3918562381.256292
84,0.13999999999999999,0.07,2345367983.2805634
85,0.13999999999999999,0.08,1254153428.6175482
