,date,r0hat
180,2020-07-20,2.1667646769873787
181,2020-07-21,2.3467010061743663
182,2020-07-22,2.5414966796108334
183,2020-07-23,2.7380894194027703
184,2020-07-24,2.882561612633991
185,2020-07-25,2.8939249761828574
186,2020-07-26,2.920279599933735
187,2020-07-27,2.8630956335691833
188,2020-07-28,2.768264622618012
189,2020-07-29,2.7584057036229024
190,2020-07-30,2.5480487496219135
191,2020-07-31,2.203250519923888
192,2020-08-01,1.9305214323761666
193,2020-08-02,1.7340299876973095
194,2020-08-03,1.6958586927396437
195,2020-08-04,1.4035669405110247
196,2020-08-05,1.35623825387344
197,2020-08-06,1.2391646019231808
198,2020-08-07,1.4610479799803633
199,2020-08-08,1.3727856693517915
200,2020-08-09,1.2424777764613852
201,2020-08-10,1.419884345185356
202,2020-08-11,1.6535488069072206
203,2020-08-12,1.671501262400736
204,2020-08-13,1.9296597580305916
205,2020-08-14,1.8008026476586982
206,2020-08-15,1.8899330444376323
207,2020-08-16,2.020904942927559
208,2020-08-17,2.136060872530883
209,2020-08-18,2.3013579269307782
210,2020-08-19,2.1115872935377396
211,2020-08-20,2.024284954362164
212,2020-08-21,1.9014563599343113
213,2020-08-22,1.753739721503551
214,2020-08-23,1.5474290625036775
215,2020-08-24,1.4289146910605048
216,2020-08-25,1.3196510537834212
217,2020-08-26,1.1055365628654537
218,2020-08-27,0.9857935053016296
219,2020-08-28,0.9763776110552804
220,2020-08-29,0.8242296238851875
221,2020-08-30,0.694705194750628
222,2020-08-31,0.7850603581853598
223,2020-09-01,0.9149878020862571
224,2020-09-02,0.9452111179453988
225,2020-09-03,0.8546515998462467
226,2020-09-04,0.8638888746192817
227,2020-09-05,0.905559175668937
228,2020-09-06,1.0783472066932813
229,2020-09-07,1.2223184720057843
230,2020-09-08,1.3909882661048396
231,2020-09-09,1.4601614191943266
232,2020-09-10,1.4971250574041692
233,2020-09-11,1.5937808286581008
234,2020-09-12,1.6851041402304676
235,2020-09-13,1.7625882172440122
236,2020-09-14,1.8616921279027905
237,2020-09-15,1.9448343314464558
238,2020-09-16,1.9630093851080956
239,2020-09-17,1.994015892148644
240,2020-09-18,1.9824329595635515
241,2020-09-19,1.9863534121253945
242,2020-09-20,1.8972657109495707
243,2020-09-21,2.073359085533715
244,2020-09-22,1.9917719145752906
245,2020-09-23,1.552906041417845
246,2020-09-24,1.2358174106868745
247,2020-09-25,0.9634875125072522
248,2020-09-26,0.9019690907895587
249,2020-09-27,1.2188297071450163
250,2020-09-28,1.115888474136349
251,2020-09-29,1.222497231630139
252,2020-09-30,1.49573270244295
253,2020-10-01,1.757132779826049
254,2020-10-02,1.9380156230953007
255,2020-10-03,2.585473497368437
256,2020-10-04,2.5466645356366207
257,2020-10-05,2.8348013365296376
258,2020-10-06,2.9334925283821196
259,2020-10-07,2.774727394052298
260,2020-10-08,2.673951655392158
261,2020-10-09,2.62734887849595
262,2020-10-10,2.7216903004145103
263,2020-10-11,3.157332480262384
264,2020-10-12,2.994176391570717
265,2020-10-13,2.947586220788069
266,2020-10-14,3.156405226178278
267,2020-10-15,3.026522236674676
268,2020-10-16,2.9905062198268926
269,2020-10-17,3.055982669796732
270,2020-10-18,3.2120980939249346
271,2020-10-19,3.4662628140291503
272,2020-10-20,3.7449228347944756
273,2020-10-21,4.183405625025445
274,2020-10-22,4.1260746602795635
275,2020-10-23,3.7494486904246056
276,2020-10-24,3.624784977050533
277,2020-10-25,3.4106322345279416
278,2020-10-26,3.2238094994045587
279,2020-10-27,3.0999867564098085
280,2020-10-28,2.439185891198194
281,2020-10-29,2.0620517519928887
282,2020-10-30,1.7335887068146567
283,2020-10-31,1.5291277355479687
284,2020-11-01,1.4946194296814306
285,2020-11-02,1.6933845824932126
286,2020-11-03,1.4480455715999883
287,2020-11-04,1.5624372030977893
288,2020-11-05,1.3076484123158174
289,2020-11-06,0.9485020794725905
290,2020-11-07,0.8777623071279302
291,2020-11-08,0.8991033683739185
292,2020-11-09,1.026015182122524
293,2020-11-10,1.3090392536348459
294,2020-11-11,1.0332293229050753
295,2020-11-12,1.1166318494090186
296,2020-11-13,1.2716293726698646
297,2020-11-14,1.0574926518556715
298,2020-11-15,1.0252976288429094
299,2020-11-16,0.9971170690011565
300,2020-11-17,0.97080239452466
301,2020-11-18,0.9503695834909025
302,2020-11-19,0.9375323326746812
303,2020-11-20,0.9065779143812255
304,2020-11-21,0.9190909358852994
305,2020-11-22,0.9843765588506111
306,2020-11-23,1.042994573393381
307,2020-11-24,1.016546214619943
308,2020-11-25,1.010185652420322
309,2020-11-26,0.9979723103495359
310,2020-11-27,0.9654197436060677
311,2020-11-28,0.9735125464540376
312,2020-11-29,0.9773794874603919
313,2020-11-30,0.9784138113788489
314,2020-12-01,1.0780291699261804
315,2020-12-02,0.9486433298361137
316,2020-12-03,0.8597217585079243
317,2020-12-04,0.7974965257397922
318,2020-12-05,0.7847062940749647
319,2020-12-06,0.8261151484869232
320,2020-12-07,0.8702982010504636
321,2020-12-08,0.9287169498551651
322,2020-12-09,0.9905270411119064
323,2020-12-10,1.0636226960423845
324,2020-12-11,1.1372896028287098
325,2020-12-12,1.2072078068058354
326,2020-12-13,1.274140593097471
327,2020-12-14,1.3240392040115687
328,2020-12-15,1.354207420725753
329,2020-12-16,1.3579623756390267
330,2020-12-17,1.3630402492413323
331,2020-12-18,1.3388518624275423
332,2020-12-19,1.2949144763529232
333,2020-12-20,1.228718850522765
334,2020-12-21,1.1959255779537525
335,2020-12-22,1.1659052160533874
336,2020-12-23,1.1026589609791337
337,2020-12-24,1.0323923965183144
338,2020-12-25,0.938962589790773
339,2020-12-26,0.8975854415858516
340,2020-12-27,0.8641554669873448
341,2020-12-28,0.8894333895390626
342,2020-12-29,0.921340587971243
343,2020-12-30,0.9862676095198367
344,2020-12-31,1.0680716436187576
345,2021-01-01,0.9645928172173929
346,2021-01-02,0.9660752088132257
347,2021-01-03,0.9493903795867922
348,2021-01-04,0.9760789406783317
349,2021-01-05,0.9479256258901303
350,2021-01-06,0.9681042355505017
351,2021-01-07,0.9721473171807542
352,2021-01-08,0.9637640362918194
353,2021-01-09,0.928267409061825
354,2021-01-10,0.9446175434741324
355,2021-01-11,0.9485907531927797
356,2021-01-12,0.9347324907012265
357,2021-01-13,0.9142513098428324
358,2021-01-14,0.8824282668153662
359,2021-01-15,0.8489116668085401
360,2021-01-16,0.8155646605064675
361,2021-01-17,0.8076427785300627
362,2021-01-18,0.8244466324729344
363,2021-01-19,0.8429559640219981
364,2021-01-20,0.8540198164984475
365,2021-01-21,0.8535517723434505
366,2021-01-22,0.8439404037801044
367,2021-01-23,0.8302494050487645
368,2021-01-24,0.7780832794420975
369,2021-01-25,0.8377116041842638
370,2021-01-26,0.8702528903124682
371,2021-01-27,0.8919855171521279
372,2021-01-28,0.8983903222211926
373,2021-01-29,0.8921742165763812
374,2021-01-30,0.8671656415474865
375,2021-01-31,0.8800627925516812
376,2021-02-01,0.8728858805997248
377,2021-02-02,0.8648571677345667
378,2021-02-03,0.8702656064929624
379,2021-02-04,0.8452737777101191
380,2021-02-05,0.8665019099327191
381,2021-02-06,0.8539013122974348
382,2021-02-07,0.8486322843302716
383,2021-02-08,0.8301112410374044
384,2021-02-09,0.8689062198874716
385,2021-02-10,0.8754408129112987
386,2021-02-11,0.8859599199309817
387,2021-02-12,0.8995062858816167
388,2021-02-13,0.902197720729337
389,2021-02-14,0.8778825067908462
390,2021-02-15,0.8971570431238591
391,2021-02-16,0.9384394095173272
392,2021-02-17,0.9698938169488462
393,2021-02-18,0.991024722749893
394,2021-02-19,1.0049587919424467
395,2021-02-20,1.0105640171549042
396,2021-02-21,1.0055365277462762
397,2021-02-22,0.9898519968958649
398,2021-02-23,0.9636576400873393
399,2021-02-24,0.9923556441036891
400,2021-02-25,0.9907677464926454
401,2021-02-26,0.9890064011500229
402,2021-02-27,0.9907501271825361
403,2021-02-28,1.012967529613495
404,2021-03-01,0.9754494281533577
405,2021-03-02,0.9598302861224939
406,2021-03-03,0.9596026019747377
407,2021-03-04,0.9762757391625136
408,2021-03-05,0.9805560315437214
409,2021-03-06,1.0458302416697236
410,2021-03-07,1.0580452561079976
411,2021-03-08,1.0757069779302972
412,2021-03-09,1.10758323399823
413,2021-03-10,1.129211793551538
414,2021-03-11,1.1492258507530577
415,2021-03-12,1.1548925620894317
416,2021-03-13,1.1878360972813906
417,2021-03-14,1.2151187073042207
418,2021-03-15,1.1946963780118474
419,2021-03-16,1.1668797095734635
420,2021-03-17,1.1886426079208294
421,2021-03-18,1.1769486518649126
422,2021-03-19,1.1660831952902528
423,2021-03-20,1.154296244030176
424,2021-03-21,1.1425203754268118
425,2021-03-22,1.2836437337635669
426,2021-03-23,1.125350469195186
427,2021-03-24,1.0237486815039933
428,2021-03-25,0.9735003114520393
429,2021-03-26,0.9449215854473845
430,2021-03-27,1.0592832911846033
431,2021-03-28,1.073147737844472
432,2021-03-29,1.0956514564361584
433,2021-03-30,1.1546452995872363
434,2021-03-31,1.1818690235862945
435,2021-04-01,1.2532696623496469
436,2021-04-02,1.3258679212241165
437,2021-04-03,1.423537271248648
438,2021-04-04,1.5090201274671047
439,2021-04-05,1.7562587625623451
440,2021-04-06,1.6243441401963474
441,2021-04-07,1.5541466964023765
442,2021-04-08,1.5146997306257157
443,2021-04-09,1.4919063364515734
444,2021-04-10,1.4878763380193931
445,2021-04-11,1.491153150145513
446,2021-04-12,1.5172850075925732
447,2021-04-13,1.5249919476352973
448,2021-04-14,1.4914342806365604
449,2021-04-15,1.4707702962248743
450,2021-04-16,1.4235386771553
451,2021-04-17,1.4355340971422028
452,2021-04-18,1.4997625088698974
453,2021-04-19,1.556923467752573
454,2021-04-20,1.596909493026153
455,2021-04-21,1.61076147477947
456,2021-04-22,1.5914691534052174
457,2021-04-23,1.5347715990557842
458,2021-04-24,1.4399576910990235
459,2021-04-25,1.3106665975741834
460,2021-04-26,1.155688254647543
461,2021-04-27,0.9897638460684861
462,2021-04-28,0.8343862826251737
463,2021-04-29,0.7186006816003073
464,2021-04-30,0.6798048462270495
465,2021-05-01,0.764549745144932
466,2021-05-02,1.0293399918555646
