,date,r0hat
0,2020-01-22,1.996361794234195
1,2020-01-23,2.0218292345952085
2,2020-01-24,1.9454269135120088
3,2020-01-25,2.0727641153173058
4,2020-01-26,1.926314819931842
5,2020-01-27,1.5408492217002792
6,2020-01-28,6.563888031034401
7,2020-01-29,23.853228984726087
8,2020-01-30,24.5730715120072
9,2020-01-31,8.87463661005739
10,2020-02-01,-2.2418152039147747
11,2020-02-02,1.5598941019589612
12,2020-02-03,0.7336127057462241
13,2020-02-04,0.8460250174515478
14,2020-02-05,1.2343357744340495
15,2020-02-06,0.2588873846413906
16,2020-02-07,2.973435004850934
17,2020-02-08,4.417876402707919
18,2020-02-09,2.9753701207623355
19,2020-02-10,0.3426244574054503
20,2020-02-11,0.935782187920031
21,2020-02-12,0.4624612862676602
22,2020-02-13,0.32922699310258985
23,2020-02-14,0.6220712343706984
24,2020-02-15,0.779542946655245
25,2020-02-16,0.4653551043925404
26,2020-02-17,0.3069300604933025
27,2020-02-18,0.6653120909914503
28,2020-02-19,0.7918664178495829
29,2020-02-20,1.5452600212174241
30,2020-02-21,-4.730455928561787
31,2020-02-22,7.660421327480632
32,2020-02-23,61.45713191649324
33,2020-02-24,72.63240586932471
34,2020-02-25,20.740290933295967
35,2020-02-26,6.747207279679605
36,2020-02-27,27.888313842414753
37,2020-02-28,13.286284565926136
38,2020-02-29,-0.5307093387053392
39,2020-03-01,28.082688562394004
40,2020-03-02,30.776717716603745
41,2020-03-03,7.091198853384823
42,2020-03-04,6.238132084705504
43,2020-03-05,14.567119407582105
44,2020-03-06,13.969513681429907
45,2020-03-07,13.240354218747843
46,2020-03-08,21.664844053396628
47,2020-03-09,24.965712066584718
48,2020-03-10,21.4111644865977
49,2020-03-11,8.795388386267854
50,2020-03-12,-4.619686596885037
51,2020-03-13,9.871529291355946
52,2020-03-14,11.480806329694865
53,2020-03-15,13.508143316413994
54,2020-03-16,20.393119731694707
55,2020-03-17,24.068561300268712
56,2020-03-18,4.541697837429627
57,2020-03-19,2.3819300618080415
58,2020-03-20,8.405181200912905
59,2020-03-21,4.99004403057492
60,2020-03-22,-0.506055312343066
61,2020-03-23,1.8075457032707356
62,2020-03-24,0.07502908166773148
63,2020-03-25,4.970225276665603
64,2020-03-26,6.764249361264023
65,2020-03-27,5.530266141657087
66,2020-03-28,2.831829158647054
67,2020-03-29,4.365085972768425
68,2020-03-30,0.8967226978101812
69,2020-03-31,2.389588597258574
70,2020-04-01,3.9181670030168245
71,2020-04-02,2.6585137329695403
72,2020-04-03,0.39915781715745535
73,2020-04-04,1.1341426696804908
74,2020-04-05,0.9753009997717778
75,2020-04-06,0.9391221762018637
76,2020-04-07,0.804787521976819
77,2020-04-08,1.3207180969052037
78,2020-04-09,1.576119484684091
79,2020-04-10,1.3128321742896572
80,2020-04-11,0.8490555345842901
81,2020-04-12,0.992517829546654
82,2020-04-13,0.9540604546147777
83,2020-04-14,1.0475689211831112
84,2020-04-15,0.8150611345444103
85,2020-04-16,0.352986640632454
86,2020-04-17,0.3591450859839916
87,2020-04-18,0.9382221503215541
88,2020-04-19,0.8685816922688774
89,2020-04-20,0.2787987155576114
90,2020-04-21,0.10853595240946852
91,2020-04-22,0.6235187371550981
92,2020-04-23,0.8692225283134377
93,2020-04-24,0.46261314443132895
94,2020-04-25,0.4757241555942828
95,2020-04-26,0.4986007258734533
96,2020-04-27,0.6837390603624369
97,2020-04-28,0.5208766702273189
98,2020-04-29,0.31378409949838876
99,2020-04-30,0.31750092139702124
100,2020-05-01,0.5469818781507095
101,2020-05-02,0.5733931772892816
102,2020-05-03,0.7454070700823908
103,2020-05-04,0.8061153098258881
104,2020-05-05,0.2945338177249136
105,2020-05-06,0.4444997728856689
106,2020-05-07,0.9500872977442477
107,2020-05-08,1.026477206769265
108,2020-05-09,0.9485040464751991
109,2020-05-10,0.9814047211856771
110,2020-05-11,0.8794064087319223
111,2020-05-12,0.9209078637231123
112,2020-05-13,0.7200450250303637
113,2020-05-14,0.3830425466789127
114,2020-05-15,0.015198365847716305
115,2020-05-16,0.372266886552598
116,2020-05-17,0.8034269722581381
117,2020-05-18,1.1464787016735067
118,2020-05-19,0.7951843731064532
119,2020-05-20,0.2942245585102753
120,2020-05-21,0.31312350468194294
121,2020-05-22,0.8215050942323643
122,2020-05-23,1.1369102278193184
123,2020-05-24,0.7138416087279745
124,2020-05-25,0.5433966286239009
125,2020-05-26,0.8274151143469288
126,2020-05-27,0.9363739882725497
127,2020-05-28,0.30564184368231184
128,2020-05-29,0.41524092951476194
129,2020-05-30,0.5486091447150211
130,2020-05-31,0.570180476499767
131,2020-06-01,0.6657075986344242
132,2020-06-02,1.1259273036955282
133,2020-06-03,0.7965015469653702
134,2020-06-04,0.7849169314846489
135,2020-06-05,0.6831034277952436
136,2020-06-06,0.7781496087000108
137,2020-06-07,0.8188967003129006
138,2020-06-08,1.0336268021281427
139,2020-06-09,0.5791969374220479
140,2020-06-10,0.45694993638716463
141,2020-06-11,0.805000982129406
142,2020-06-12,0.8922677282212499
143,2020-06-13,0.7501882247268437
144,2020-06-14,0.449498670629065
