,date,r0hat
0,2020-01-22,3.3189427930082864
1,2020-01-23,0.7036633694779928
2,2020-01-24,-0.18881871774895842
3,2020-01-25,0.9759642667852213
4,2020-01-26,3.86376993994428
5,2020-01-27,7.685418078490665
6,2020-01-28,11.410562897578265
7,2020-01-29,13.981465329242383
8,2020-01-30,13.767733312580981
9,2020-01-31,11.487610501327636
10,2020-02-01,7.914974700410024
11,2020-02-02,2.77114165298156
12,2020-02-03,-1.041864371249538
13,2020-02-04,-2.0640566592568272
14,2020-02-05,0.3856412713227412
15,2020-02-06,3.3909054413580133
16,2020-02-07,2.414136473414413
17,2020-02-08,2.5641948132763677
18,2020-02-09,2.342526913439126
19,2020-02-10,1.7974037755425265
20,2020-02-11,1.2906251497629566
21,2020-02-12,0.6564734153232289
22,2020-02-13,0.1570092493291293
23,2020-02-14,0.12535935864464598
24,2020-02-15,0.8093725690063068
25,2020-02-16,3.1156518128514583
26,2020-02-17,1.2406448784932977
27,2020-02-18,-8.340522189619497
28,2020-02-19,-5.644606743435661
29,2020-02-20,6.453422254310072
30,2020-02-21,14.44869312687924
31,2020-02-22,25.424777196686435
32,2020-02-23,35.94972740635255
33,2020-02-24,39.77284212544915
34,2020-02-25,34.63832690615961
35,2020-02-26,28.86153682500057
36,2020-02-27,22.868555703095936
37,2020-02-28,12.947900639251284
38,2020-02-29,10.081755433286435
39,2020-03-01,15.320706787284683
40,2020-03-02,20.037946838480412
41,2020-03-03,14.015217517217486
42,2020-03-04,11.021327044838518
43,2020-03-05,15.316782645750163
44,2020-03-06,14.178696300593344
45,2020-03-07,16.949494840231768
46,2020-03-08,18.442651982986774
47,2020-03-09,20.685659164800775
48,2020-03-10,14.862966155535124
49,2020-03-11,9.287361854210811
50,2020-03-12,9.39923485041105
51,2020-03-13,8.605485314008043
52,2020-03-14,10.498406276503005
53,2020-03-15,12.876065539818113
54,2020-03-16,15.47343152763384
55,2020-03-17,16.717908361359665
56,2020-03-18,12.471949941400286
57,2020-03-19,8.858041163213864
58,2020-03-20,3.8413643474947192
59,2020-03-21,2.6702945371679956
60,2020-03-22,-0.09512254897522388
61,2020-03-23,2.2938923075282847
62,2020-03-24,3.940864309979259
63,2020-03-25,3.4271944003737524
64,2020-03-26,3.659472675543614
65,2020-03-27,5.114592199860129
66,2020-03-28,4.424196545969519
67,2020-03-29,3.8929171781849075
68,2020-03-30,3.0763646661878528
69,2020-03-31,2.2915177543907284
70,2020-04-01,1.8119255101881742
71,2020-04-02,2.431558369207953
72,2020-04-03,1.3365452479142264
73,2020-04-04,1.3343467551763584
74,2020-04-05,1.0889799550631183
75,2020-04-06,0.7348212521164742
76,2020-04-07,0.8187716247114903
77,2020-04-08,1.4153023005365142
78,2020-04-09,1.182855404446911
79,2020-04-10,1.2205336979349595
80,2020-04-11,1.2375431434832833
81,2020-04-12,1.108417539843569
82,2020-04-13,0.8724170435353066
83,2020-04-14,0.7425943136854566
84,2020-04-15,0.7280286356210142
85,2020-04-16,0.7795658937072575
86,2020-04-17,0.5984268904264403
87,2020-04-18,0.5090143621957041
88,2020-04-19,0.5403894933763346
89,2020-04-20,0.49421357794304693
90,2020-04-21,0.5680063010590622
91,2020-04-22,0.5198012199433969
92,2020-04-23,0.4746290022081763
93,2020-04-24,0.5643271974173121
94,2020-04-25,0.5866033054739561
95,2020-04-26,0.6281804398183704
96,2020-04-27,0.4960329019573759
97,2020-04-28,0.36682339145039566
98,2020-04-29,0.43923783474858547
99,2020-04-30,0.5479609833917001
100,2020-05-01,0.520750529274412
101,2020-05-02,0.49807114155140364
102,2020-05-03,0.5745837917773025
103,2020-05-04,0.5710487144245526
104,2020-05-05,0.6766814747834211
105,2020-05-06,0.6916464333989042
106,2020-05-07,0.7242001045042701
107,2020-05-08,0.8954459034158887
108,2020-05-09,0.9518500135664812
109,2020-05-10,1.0894589333512728
110,2020-05-11,0.9810010857797478
111,2020-05-12,0.7030009527384947
112,2020-05-13,0.48905177408438266
113,2020-05-14,0.45830640975495673
114,2020-05-15,0.5139871026925945
115,2020-05-16,0.5361282087087499
116,2020-05-17,0.565457524971411
117,2020-05-18,0.5841919908904424
118,2020-05-19,0.715707496681183
119,2020-05-20,0.7744546969197165
120,2020-05-21,0.6577006873726677
121,2020-05-22,0.6454858341379045
122,2020-05-23,0.7228364920448278
123,2020-05-24,0.7707470163940099
124,2020-05-25,0.8485940855041587
125,2020-05-26,0.7872770852240035
126,2020-05-27,0.5960592474772478
127,2020-05-28,0.45910190376275856
128,2020-05-29,0.5342807036262527
129,2020-05-30,0.5564746339519616
130,2020-05-31,0.657986022879325
131,2020-06-01,0.6792889191152862
132,2020-06-02,0.7961382651881246
133,2020-06-03,0.8425214392048277
134,2020-06-04,0.866529552668644
135,2020-06-05,0.8458123960037404
136,2020-06-06,0.8030404440133188
137,2020-06-07,0.727857968228138
138,2020-06-08,0.7506916558212778
139,2020-06-09,0.8687364102516191
140,2020-06-10,0.5330925711483949
141,2020-06-11,0.5825622762254555
142,2020-06-12,0.6158948293206312
143,2020-06-13,1.0368346883504989
144,2020-06-14,1.203336720659257
145,2020-06-15,1.6013506132628907
146,2020-06-16,2.0849899622003374
147,2020-06-17,2.466155708979787
148,2020-06-18,2.3916899942547163
149,2020-06-19,2.2703193583921775
150,2020-06-20,1.874176521010392
151,2020-06-21,1.6238334365799811
152,2020-06-22,1.4664885324398715
153,2020-06-23,1.714996735133476
154,2020-06-24,1.4892660876722266
155,2020-06-25,1.5363624610423354
156,2020-06-26,1.338177910166993
157,2020-06-27,1.4097195168444614
158,2020-06-28,1.0695435599825027
159,2020-06-29,0.7876191593772394
160,2020-06-30,0.6904739100946917
161,2020-07-01,0.8187209915845187
162,2020-07-02,0.7729587264362412
163,2020-07-03,0.76728616133621
164,2020-07-04,0.8062023482853394
165,2020-07-05,0.8732473712172412
166,2020-07-06,0.9071629794862933
167,2020-07-07,1.093147470036867
168,2020-07-08,1.1689278431529961
169,2020-07-09,1.13986888696891
170,2020-07-10,1.0372929049889952
171,2020-07-11,0.8989394974726007
172,2020-07-12,0.7865057605687575
173,2020-07-13,0.6367988328202656
174,2020-07-14,0.8045088591074828
175,2020-07-15,0.8298383438921884
176,2020-07-16,1.356951998310114
177,2020-07-17,1.3318599913174014
178,2020-07-18,1.1933904824736181
179,2020-07-19,1.547583161000874
180,2020-07-20,2.3028250193714164
181,2020-07-21,2.457718005514904
182,2020-07-22,3.038570874901976
183,2020-07-23,2.7898754696316703
184,2020-07-24,2.904521029965334
185,2020-07-25,3.162056550554259
186,2020-07-26,3.2063358232715737
187,2020-07-27,3.169905563321864
188,2020-07-28,2.576332374429032
189,2020-07-29,2.114026493355316
190,2020-07-30,2.360076801226484
191,2020-07-31,2.336551984833108
192,2020-08-01,1.804554449862773
193,2020-08-02,1.6170609854768794
194,2020-08-03,1.8522313162636335
195,2020-08-04,1.6290094494460017
196,2020-08-05,1.9662073127536213
