,I_t
0,350038.0
1,358335.43404723436
2,365657.01586569595
3,371915.81566666585
4,377036.4509607157
5,380957.01316552557
6,383630.66885718156
7,385026.86442139186
8,385132.08048901253
9,383950.1038284863
10,381501.80778510857
11,377824.45617308584
12,372970.5679919417
13,367006.3998662665
14,360010.11842638825
15,352069.745114336
16,343280.9607533346
17,333744.8567754353
18,323565.71479467227
19,312848.8870972561
20,301698.83865204663
21,290217.3975575598
22,278502.2465344319
23,266645.6741175236
24,254733.59138576235
25,242844.8089582001
26,231050.55992682304
27,219414.24753046373
28,207991.39166687976
29,196829.74562615398
30,185969.5534520884
31,175443.91879241946
32,165279.25765970987
33,155495.80987847422
34,146108.1868546314
35,137125.9364248906
36,128554.10872573037
37,120393.81010985629
38,112642.73502130315
39,105295.66834582863
40,98344.95304017
41,91780.91979699023
42,85592.27712621879
43,79766.46154609506
44,74289.94860566838
45,69148.52623703776
46,64327.53249455278
47,59812.060113720014
48,55587.13054712298
49,51637.8402380104
50,47949.4819008015
51,44507.64351456378
52,41298.28762001732
53,38307.813358983854
54,35523.103520577686
55,32931.55867128524
56,30521.120254524543
57,28280.284355451153
58,26198.107643167103
59,24264.206828224735
60,22468.752810442114
61,20802.460541750985
62,19256.575491612406
63,17822.857478495353
64,16493.562519694104
65,15261.423252783334
66,14119.628394530337
67,13061.801626256765
68,12081.980227573747
69,11174.593722199601
70,10334.442749320842
71,9556.678330823652
72,8836.781667902205
73,8170.5445692973435
74,7554.050587049911
75,6983.656913545643
76,6455.977075222138
77,5967.864443101144
78,5516.396567854734
79,5098.860337017251
80,4712.737943868764
81,4355.69365113625
82,4025.561327720743
83,3720.3327329320823
84,3438.1465199988547
85,3177.2779287481585
86,2936.1291361709286
87,2713.2202329779584
88,2507.180794102348
89,2316.7420113249677
90,2140.7293567138468
91,1978.0557463114633
92,1827.715174421562
93,1688.7767898941263
94,1560.3793869460126
95,1441.7262842545977
96,1332.0805672972717
97,1230.7606701601958
98,1137.1362742888655
99,1050.6245028875571
100,970.686390884341
101,896.8236115551233
102,828.5754420381618
103,765.5159510653793
104,707.2513932856293
105,653.4177955559949
106,603.6787215292771
107,557.7232017688394
108,515.2638174762699
109,476.03492672372454
110,439.7910228424864
111,406.3052153336461
112,375.36782433752205
113,346.7850803272486
114,320.3779212807316
115,295.9808801358133
116,273.44105584792777
117,252.61716184968756
118,233.3786461596218
119,215.6048778045367
120,199.18439460849945
121,184.0142077629967
122,169.9991589290595
123,157.05132593468457
124,145.0894734212415
125,134.03854506218886
126,123.82919422770472
127,114.3973502010699
128,105.6838172680512
129,97.63390420027191
130,90.19708183871367
131,83.32666665508597
132,76.97952832778046
133,71.11581951639172
134,65.6987261551679
135,60.694236712033764
136,56.07092897673363
137,51.79977304984946
138,47.85394930459289
139,44.20868018593699
140,40.84107479739152
141,37.72998530504264
142,34.85587426184838
143,32.200692023042606
144,29.747763486261405
145,27.48168344804462
146,25.3882199220336
147,23.454224813808338
148,21.667551393186532
149,20.016978047222153
150,18.49213783635212
151,17.083453412386184
152,15.782076890540004
153,14.579834298680472
154,13.469174255576345
155,12.443120556402931
156,11.495228368200078
157,10.619543760579488
158,9.810566317860285
159,9.063214598110187
160,8.37279422240346
161,7.734968394086769
162,7.145730663072483
163,6.601379764250822
164,6.098496372114956
165,5.633921625707827
166,5.2047372891010255
167,4.808247422873643
168,4.441961451536818
169,4.103578520606703
170,3.7909730451197468
171,3.5021813588597612
172,3.235389380473323
173,2.988921219031541
174,2.7612286474922287
175,2.5508813779638597
176,2.3565580777054875
177,2.177038069446592
178,2.011193663906704
179,1.857983076363539
180,1.7164438827851685
181,1.5856869744293796
182,1.464890972943134
183,1.3532970708864962
184,1.2502042652767131
185,1.1549649542160683
186,1.0669808689471179
187,0.9856993157853384
188,0.9106097043251923
189,0.8412403401134367
190,0.7771554616443983
191,0.7179525030663506
192,0.6632595654056901
193,0.6127330804252062
194,0.5660556524426014
195,0.5229340645531323
196,0.483097436732833
197,0.4462955242527191
198,0.41229714571565923
199,0.3808887308417581
