,beta,gamma,sse
0,0.01,0.02,39830134.08922105
1,0.01,0.03,19554750.788206168
2,0.02,0.03,39788578.158981115
3,0.01,0.04,6699571.130377552
4,0.02,0.04,19526433.445830386
5,0.03,0.04,39746654.48748055
6,0.01,0.05,733607.4907520313
7,0.02,0.05,6683546.617809107
8,0.03,0.05,19497873.195364337
9,0.04,0.05,39704363.76937083
10,0.01,0.060000000000000005,1158140.2936174117
11,0.02,0.060000000000000005,728987.712293186
12,0.03,0.060000000000000005,6667392.739100777
13,0.04,0.060000000000000005,19469070.667454854
14,0.05,0.060000000000000005,39661706.705858774
15,0.01,0.07,7504839.022200424
16,0.02,0.07,1164091.441127004
17,0.03,0.07,724341.6793453896
18,0.04,0.07,6651110.0658580065
19,0.05,0.07,19440026.49863949
20,0.060000000000000005,0.07,39618684.00469954
21,0.01,0.08,19333991.04191969
22,0.02,0.08,7520578.39521911
23,0.03,0.08,1170109.8139457311
24,0.04,0.08,719669.9090693317
25,0.05,0.08,6634699.174970736
26,0.060000000000000005,0.08,19410741.33133981
27,0.07,0.08,39575296.380190894
28,0.01,0.09,36232832.088155225
29,0.02,0.09,19358784.051511623
30,0.03,0.09,7536469.581928693
31,0.04,0.09,1176195.8790457924
32,0.05,0.09,714972.9233576611
33,0.060000000000000005,0.09,6618160.648607723
34,0.07,0.09,19381215.813856024
35,0.08,0.09,39531544.55316554
36,0.01,0.09999999999999999,57813972.61840394
37,0.02,0.09999999999999999,36265989.4338982
38,0.03,0.09999999999999999,19383805.258333374
39,0.04,0.09999999999999999,7552513.003054209
40,0.05,0.09999999999999999,1182350.107628257
41,0.060000000000000005,0.09999999999999999,710251.2488299557
42,0.07,0.09999999999999999,6601495.074211025
43,0.08,0.09999999999999999,19351450.600360528
44,0.09,0.09999999999999999,39487429.250984356
45,0.01,0.10999999999999999,83713914.55796689
46,0.02,0.10999999999999999,57854847.62856677
47,0.03,0.10999999999999999,36299443.79212861
48,0.04,0.10999999999999999,19409055.040511906
49,0.05,0.10999999999999999,7568709.083091416
50,0.060000000000000005,0.10999999999999999,1188572.9751184667
51,0.07,0.10999999999999999,705505.4168278165
52,0.08,0.10999999999999999,6584703.044490238
53,0.09,0.10999999999999999,19321446.350891374
54,0.09999999999999999,0.10999999999999999,39442951.20753032
55,0.01,0.11999999999999998,113591653.27901325
56,0.02,0.11999999999999998,83761900.6834811
57,0.03,0.11999999999999998,57896081.48831849
58,0.04,0.11999999999999998,36333195.501753345
59,0.05,0.11999999999999998,19434533.779527966
60,0.060000000000000005,0.11999999999999998,7585058.250302764
61,0.07,0.11999999999999998,1194864.961161579
62,0.08,0.11999999999999998,700735.9634096597
63,0.09,0.11999999999999998,6567785.15741731
64,0.09999999999999999,0.11999999999999998,19291203.731346745
65,0.10999999999999999,0.11999999999999998,39398111.16320083
66,0.01,0.12999999999999998,147127359.94605035
67,0.02,0.12999999999999998,113646181.73239315
68,0.03,0.12999999999999998,83810301.06454383
69,0.04,0.12999999999999998,57937674.50047375
70,0.05,0.12999999999999998,36367244.904653855
71,0.060000000000000005,0.12999999999999998,19460241.860212598
72,0.07,0.12999999999999998,7601560.9367132485
73,0.08,0.12999999999999998,1201226.5496178102
74,0.09,0.12999999999999998,695943.4293456585
75,0.09999999999999999,0.12999999999999998,6550742.016220189
76,0.10999999999999999,0.12999999999999998,19260723.41347798
77,0.11999999999999998,0.12999999999999998,39352909.864900395
78,0.01,0.13999999999999999,184021139.6374383
79,0.02,0.13999999999999999,147187897.47691298
80,0.03,0.13999999999999999,113701173.9231227
81,0.04,0.13999999999999999,83859115.97077028
82,0.05,0.13999999999999999,57979626.97047649
83,0.060000000000000005,0.13999999999999999,36401592.34568376
84,0.07,0.13999999999999999,19486179.67074343
85,0.08,0.13999999999999999,7618217.578106286
86,0.09,0.13999999999999999,1207658.2285578717
87,0.09999999999999999,0.13999999999999999,691128.3601124993
88,0.10999999999999999,0.13999999999999999,6533574.229377865
89,0.11999999999999998,0.13999999999999999,19230006.074883487
90,0.12999999999999998,0.13999999999999999,39307348.066035
91,0.01,0.15,223991860.9135908
92,0.02,0.15,184087186.4367603
