,I_t
0,293688.0
1,285499.04834675847
2,277056.7279478204
3,268412.2880359427
4,259615.24781169897
5,250712.96642455342
6,241750.28674173536
7,232769.2523134996
8,223808.8951111666
9,214905.09011250112
10,206090.47164429602
11,197394.40555492544
12,188843.01075772697
13,180459.22342773643
14,172262.89711202955
15,164270.93218737852
16,156497.4284274411
17,148953.85488626204
18,141649.2318296153
19,134590.32001886406
20,127781.81324640645
21,121226.53061503843
22,114925.60562801342
23,108878.66969890613
24,103084.02819121044
25,97538.82755095293
26,92239.2124983726
27,87180.47259611537
28,82357.17781243737
29,77763.3029509704
30,73392.34102699146
31,69237.405837773
32,65291.324105722226
33,61546.717671996026
34,57996.07628939535
35,54631.82161070044
36,51446.36299603595
37,48432.14577385552
38,45581.69258785564
39,42887.6384493515
40,40342.76009379617
41,37940.00021328071
42,35672.4871057775
43,33533.55024805264
44,31516.732263783648
45,29615.79772245116
46,27824.739168802753
47,26137.780747712215
48,24549.379755530957
49,23054.226416876827
50,21647.24215545398
51,20323.57659908577
52,19078.603532743145
53,17907.915988982277
54,16807.320642843675
55,15772.83165785594
56,14800.66411125217
57,13887.227109751244
58,13029.11669217436
59,12223.10860164765
60,11466.150998070378
61,10755.357170791078
62,10087.998301919068
63,9461.496322298643
64,8873.416894784437
65,8321.46255298219
66,7803.4660179680905
67,7317.383710587528
68,6861.28947268211
69,6433.368506930426
70,6031.911541847519
71,5655.3092258105
72,5302.04675170913
73,4970.698711911443
74,4659.924181641545
75,4368.462027550156
76,4095.126437182786
77,3838.8026641842607
78,3598.442983393452
79,3373.062849453811
80,3161.7372521714583
81,2963.5972615738765
82,2777.8267554414874
83,2603.659321986567
84,2440.3753303259414
85,2287.299161424137
86,2143.796592262197
87,2009.2723261054416
88,1883.1676618935276
89,1764.958295951751
90,1654.1522494179796
91,1550.287914990119
92,1452.9322168204958
93,1361.678877612456
94,1276.1467872079006
95,1195.9784671899033
96,1120.8386262599006
97,1050.4128013824852
98,984.4060799211557
99,922.5418982143249
100,864.5609122615408
101,810.21993640451
102,759.2909460955756
103,711.5601410473771
104,666.8270652512253
105,624.9037805380722
106,585.614090534749
107,548.7928120393645
108,514.2850910034288
109,481.9457604644941
110,451.6387379219974
111,423.23645979072194
112,396.6193507010447
113,371.6753255431138
114,348.29932227352185
115,326.39286361814464
116,305.8636459138306
117,286.6251534348079
118,268.59629664725594
119,251.70107292772076
120,235.8682483681717
121,221.0310593727453
122,207.12693282882884
123,194.09722370832972
124,181.8869690239797
125,170.4446571305461
126,159.7220114220736
127,149.67378753395806
128,140.25758321294876
129,131.43366006927084
130,123.16477647313042
131,115.41603090307709
132,108.1547150962145
133,101.35017639021743
134,94.97368868468178
135,88.99833148463631
136,83.39887652221444
137,78.15168148364278
138,73.23459039796916
139,68.6268402714363
140,64.30897357721324
141,60.262756234425275
142,56.47110073316659
143,52.91799408352797
144,49.58843028670777
145,46.46834704507632
146,43.5445664457072
147,40.804739368442604
148,38.23729338509084
149,35.8313839309234
150,33.57684854330658
151,31.464163975121807
152,29.4844060026531
153,27.629211758896968
154,25.890744433825933
155,24.261660193054645
156,22.73507717565802
157,21.304546440611436
158,19.96402473950033
159,18.707849000813432
160,17.530712418322317
161,16.427642042789593
162,15.393977782566377
163,14.425352724563282
164,13.517674692632243
165,12.667108965602136
166,11.870062082091133
167,11.123166663793102
168,10.423267193223339
169,9.76740668592824
170,9.15281420093106
171,8.576893136717201
172,8.037210263372488
173,7.53148544459028
174,7.057582006171106
175,6.613497710363905
176,6.197356297952366
177,5.807399562383946
178,5.441979922482992
179,5.09955346239233
180,4.7786734093586265
181,4.477984021823996
182,4.196214862017473
183,3.932175428862388
184,3.684750128536203
185,3.4528935614443244
186,3.235626105704868
187,3.0320297784928907
188,2.841244357765464
189,2.6624637479881543
190,2.494932574513559
191,2.3379429922278714
192,2.190831694986127
193,2.052977113204545
194,1.9237967877728834
195,1.802744909194251
196,1.6893100115575521
197,1.5830128116015831
198,1.4834041837425365
199,1.3900632625108833
