,I_t
0,284776.0
1,284983.8107385478
2,284476.83386275626
3,283262.2358520059
4,281354.1410834362
5,278773.30340085155
6,275546.6472458815
7,271706.6951732848
8,267290.9018852838
9,262340.9171887494
10,256901.8014481165
11,251021.2171929823
12,244748.61962467222
13,238134.46698615488
14,231229.46928807755
15,224083.89091545597
16,216746.91937520748
17,209266.1090759512
18,201686.9057296933
19,194052.2538731327
20,186402.28723427208
21,178774.09929325944
22,171201.58944725967
23,163715.3787003229
24,156342.78774844846
25,149107.86968575162
26,142031.489274522
27,135131.44074632775
28,128422.59637578434
29,121917.07853595195
30,115624.44855046184
31,109551.90635352492
32,103704.49571256456
33,98085.31052405309
34,92695.69843308424
35,87535.45872994352
36,82603.03212728642
37,77895.68060971764
38,73409.65606832446
39,69140.35688443671
40,65082.47201077963
41,61230.1124175491
42,57576.93003050361
43,54116.22449356364
44,50841.0382457202
45,47744.24051748113
46,44818.60093168284
47,42056.85344300054
48,39451.75137519054
49,36996.114319768545
50,34682.867648696
51,32505.07537039295
52,30455.96702617035
53,28528.95928563318
54,26717.6728569476
55,25015.94528288619
56,23417.840147699724
57,21917.653174237465
58,20509.915646209894
59,19189.395547694017
60,17951.096771372042
61,16790.256708867586
62,15702.342501075107
63,14683.046193646707
64,13728.279012808825
65,12834.164949375634
66,11997.033814109744
67,11213.413905328209
68,10480.024409716898
69,9793.767639541431
70,9151.721193665013
71,8551.130115838692
72,7989.39911145695
73,7464.084873215741
74,6972.888556723225
75,6513.648438956246
76,6084.332785398277
77,5683.032945616938
78,5307.956691831055
79,4957.421810577746
80,4629.849953827887
81,4323.760752730743
82,4037.7661945214086
83,3770.5652609311824
84,3520.9388246418666
85,3287.744798867215
86,3069.9135339815284
87,2866.4434542053045
88,2676.396926664329
89,2498.896354629594
90,2333.1204863928456
91,2178.3009310118036
92,2033.7188720488002
93,1898.7019704081301
94,1772.6214474347075
95,1654.8893395557589
96,1544.9559159162895
97,1442.3072506676458
98,1346.4629418078925
99,1256.9739687354427
100,1173.4206809570685
101,1095.4109106827461
102,1022.5782023382379
103,954.5801523281523
104,891.0968526843432
105,831.8294325343621
106,776.4986916201943
107,724.8438203870285
108,676.6212014440256
109,631.6032874729409
110,589.5775509252658
111,550.3455011037393
112,513.721764469266
113,479.53322424925636
114,447.61821564807286
115,417.825773174645
116,390.01492680649415
117,364.0540439035456
118,339.8202139694277
119,317.1986735327111
120,296.08226858603103
121,276.37095217756524
122,257.97131489725336
123,240.7961461397765
124,224.76402415802437
125,209.79893304491057
126,195.8299048983083
127,182.79068553391457
128,170.61942221435416
129,159.258371960137
130,148.6536290995082
131,138.75487080009546
132,129.51511940586263
133,120.89052047851673
134,112.84013551346392
135,105.32574836693868
136,98.31168449329343
137,91.76464214987612
138,85.65353478167414
139,79.9493438491816
140,74.62498141096528
141,69.65516181735683
142,65.01628191377442
143,60.68630919155131
144,56.6446773609893
145,52.872188855818806
146,49.35092381048279
147,46.06415508180884
148,42.99626891482388
149,40.132690878823055
150,37.459816724444615
151,34.96494783553544
152,32.63623097112034
153,30.46260201290798
154,28.433733452568724
155,26.539985370589072
156,24.772359674923447
157,23.122457383001816
158,21.58243874498033
159,20.14498601950807
160,18.80326872578681
161,17.550911207380462
162,16.381962354139976
163,15.290867338798527
164,14.27244123430782
165,13.32184438687347
166,12.43455942794689
167,11.60636981618154
168,10.833339807598808
169,10.11179575896709
170,9.438308675708097
171,8.809677921536899
172,8.222916012543983
173,7.675234423564579
174,7.164030339476781
175,6.686874288548056
176,6.241498599130518
177,5.825786624908772
178,5.437762687548236
179,5.075582688994036
180,4.737525348846743
181,4.421984025206424
182,4.127459080144582
183,3.852550753547797
184,3.5959525114892745
185,3.356444837536575
186,3.1328894375061456
187,2.9242238301377914
188,2.729456297994284
189,2.547661174601471
190,2.3779744454407115
191,2.219589641895694
192,2.0717540086468036
193,1.9337649263047636
194,1.8049665722874257
195,1.6847468040750817
196,1.5725342500358754
197,1.4677955939988065
198,1.3700330406721113
199,1.2787819498638604
