,I_t
0,299290.0
1,307455.0317086849
2,314714.68200127734
3,320972.3598388126
4,326143.05343227554
5,330155.7645098005
6,332955.58317085094
7,334505.29954953084
8,334786.4707400227
9,333799.8899749169
10,331565.43762795744
11,328121.32753490855
12,323522.79456644045
13,317840.29773002735
14,311157.33521006285
15,303567.9822770867
16,295174.2693282552
17,286083.5156933403
18,276405.7261866672
19,266251.14315725677
20,255728.02873678715
21,244940.73193326138
22,233988.07487459815
23,222962.07331422198
24,211946.9895619706
25,201018.7020068311
26,190244.36469416597
27,179682.32303274598
28,169382.2474122603
29,159385.4449159555
30,149725.3099249909
31,140427.8767070438
32,131512.4405536756
33,122992.21822122252
34,114875.02295125254
35,107163.93389076529
36,99857.94406985717
37,92952.57506835114
38,86440.45001787043
39,80311.81959747628
40,74555.038183436
41,69156.98932887758
42,64103.46131732577
43,59379.474706354
44,54969.564609431385
45,50858.02101135145
46,47029.090728476614
47,43467.14475781222
48,40156.81475131463
49,37083.10224042783
50,34231.46405120204
51,31587.8771174146
52,29138.885637736712
53,26871.633248579397
54,24773.882608425494
55,22834.024520681167
56,21041.078466259005
57,19384.686178088537
58,17855.0996697938
59,16443.164930918905
60,15140.302321457282
61,13938.484538535822
62,12830.212886966705
63,11808.492461766911
64,10866.806743255616
65,9999.09201249869
66,9199.711915198322
67,8463.432434186765
68,7785.397473112866
69,7161.105205437405
70,6586.385302311638
71,6057.377119244236
72,5570.508893714424
73,5122.477983216899
74,4710.2321548791615
75,4330.951923117361
76,3982.033920219728
77,3661.075275769633
78,3365.8589740138777
79,3094.340153276724
80,2844.6333080005716
81,2615.0003516909014
82,2403.839497727754
83,2209.674914485748
84,2031.1471113170705
85,1867.0040125611254
86,1716.092677737275
87,1577.3516273593195
88,1449.8037353044924
89,1332.5496503121783
90,1224.7617109264622
91,1125.6783199900897
92,1034.5987466119147
93,950.8783253388333
94,873.9240240457741
95,803.190353797574
96,738.1755956225174
97,678.4183207602465
98,623.4941825005861
99,573.0129592107045
100,526.6158295537673
101,483.9728622321162
102,444.78070384231825
103,408.7604496094044
104,375.65568287507534
105,345.230670251933
106,317.2687003255857
107,291.5705546916854
108,267.9531009586769
109,246.24799813241512
110,226.30050552903177
111,207.96838704065462
112,191.12090320792112
113,175.63788413669306
114,161.40887683690917
115,148.33236106190313
116,136.31502818946157
117,125.27111811394751
118,115.12180951439483
119,105.79465922887692
120,97.22308680282157
121,89.34590059031257
122,82.10686207468561
123,75.4542853396683
124,69.34066886659495
125,63.72235705839379
126,58.55922909854035
127,53.814412944340134
128,49.45402242999217
129,45.446915617051964
130,41.7644726792316
131,38.38039174594187
132,35.27050125551827
133,32.41258748553281
134,29.78623603476593
135,27.372686130026697
136,25.15469672173883
137,23.116423415677747
138,21.243305365023307
139,19.521961317515487
140,17.940094077453832
141,16.486402702017855
142,15.150501806319799
143,13.922847402116668
144,12.794668741558151
145,11.757905680056027
146,10.805151111628645
147,9.929598066176494
148,9.124991091336073
149,8.385581572072589
150,7.70608666922291
151,7.081651583986386
152,6.5078148790650925
153,5.980476608944128
154,5.495869031831214
155,5.050529694184754
156,4.641276695681303
157,4.265185958026974
158,3.9195703353132
159,3.6019604167568917
160,3.310086884741754
161,3.0418643021772254
162,2.795376213393078
163,2.568861452163753
164,2.3607015590737035
165,2.1694092183547533
166,1.9936176316051357
167,1.8320707524892719
168,1.683614312665184
169,1.5471875748364947
170,1.4218157540185288
171,1.3066030528801165
172,1.200726261408339
173,1.1034288751739134
174,1.014015690178958
175,0.9318478356729164
176,0.8563382094507428
177,0.786947283022391
178,0.7231792466847027
179,0.6645784669548391
180,0.6107262310557542
181,0.5612377551948041
182,0.5157594352610677
183,0.4739663202987609
184,0.4355597907056442
185,0.40026542456789327
186,0.36783103688698565
187,0.3380248776893451
188,0.3106339761445959
189,0.28546261886142843
190,0.26233095148870406
191,0.24107369363038966
192,0.22153895789249134
193,0.20358716462414403
194,0.18709004459871909
195,0.17192972250912003
196,0.15799787472883564
197,0.14519495532093438
198,0.13342948476480476
199,0.1226173963185571
