,I_t
0,44819.0
1,48053.673391153476
2,51521.60898447234
3,55239.59956003867
4,59225.642569809424
5,63499.025921008084
6,68080.41977269539
7,72991.97475268655
8,78257.42702737334
9,83902.21068364345
10,89953.57790997131
11,96440.727492874
12,103394.94217526217
13,110849.73545472739
14,118841.00843243205
15,127407.21735692157
16,136589.55254174126
17,146432.12937106416
18,156982.19214342616
19,168290.33153988252
20,180410.71653914746
21,193401.34163819574
22,207324.29027195543
23,222246.01535958052
24,238237.63793673838
25,255375.26486264347
26,273740.3266163444
27,293419.9362180114
28,314507.27032648615
29,337101.9735727632
30,361310.58718877926
31,387247.0029800411
32,415032.94366711256
33,444798.4705823734
34,476682.5196519874
35,510833.4665155224
36,547409.7215335742
37,586580.3553030288
38,628525.7551357099
39,673438.3127540163
40,721523.143211088
41,772998.8347467466
42,828098.2289369793
43,887069.2300764442
44,950175.6422420107
45,1017698.031911691
46,1089934.6133477376
47,1167202.1531848302
48,1249836.889783259
49,1338195.4619014875
50,1432655.840100878
51,1533618.2530060697
52,1641506.0990962444
53,1756766.8330846697
54,1879872.8141471709
55,2011322.101277018
56,2151639.178869324
57,2301375.593271217
58,2461110.478478284
59,2631450.946422682
60,2813032.314401017
61,3006518.139157114
62,3212600.0240038172
63,3431997.1621900573
64,3665455.57656122
65,3913747.012506884
66,4177667.438344944
67,4458035.104781998
68,4755688.113067789
69,5071481.440102881
70,5406283.368266026
71,5760971.268328218
72,6136426.685764865
73,6533529.684335101
74,6953152.406250139
75,7396151.815885957
76,7863361.604086139
77,8355583.242900142
78,8873576.196318937
79,9418047.311345253
80,9989639.435618985
81,10588919.3327386
82,11216364.994156195
83,11872352.476679265
84,12557142.426585719
85,13270866.484327914
86,14013513.796713155
87,14784917.89502035
88,15584744.226255143
89,16412478.648998355
90,17267417.22329493
91,18148657.633964647
92,19055092.58686932
93,19985405.506516222
94,20938068.83971327
95,21911345.233075853
96,22903291.801859047
97,23911767.644379344
98,24934444.68147564
99,25968821.81609461
100,27012242.316962574
101,28061914.235861264
102,29114933.574180547
103,30168309.825376227
104,31218993.439939342
105,32263904.692460503
106,33299963.37980421
107,34324118.74798141
108,35333379.034745656
109,36324840.02586352
110,37295712.05490254
111,38243344.92760863
112,39165250.31988868
113,40059121.27965234
114,40922848.55332205
115,41754533.55342971
116,42552497.88011225
117,43315289.40247741
118,44041684.99218763
119,44730690.07829483
120,45381535.257187635
121,45993670.243110806
122,46566755.48248517
123,47100651.77930815
124,47595408.28997568
125,48051249.24514731
126,48468559.74534149
127,48847870.957575396
128,49189845.014421426
129,49495259.88619006
130,49764994.46330829
131,50000014.05091441
132,50201356.44258897
133,50370118.70610676
134,50507444.78200031
135,50614513.96621519
136,50692530.32163731
137,50742713.040022045
138,50766287.75593248
139,50764478.79764952
140,50738502.34650031
141,50689560.46544128
142,50618835.94975941
143,50527487.94712271
144,50416648.29061243
145,50287418.48650134
146,50140867.2981145
147,49978028.8678507
148,49799901.321109205
149,49607445.79823836
150,49401585.86350992
151,49183207.24336192
152,48953157.84960643
153,48712248.04685375
154,48461251.12696986
155,48200903.95688791
156,47931907.76948208
157,47654929.07044283
158,47370600.63713839
159,47079522.588290244
160,46782263.50592024
161,46479361.593440786
162,46171325.855959535
163,45858637.290860936
164,45541750.078518845
165,45221092.7645967
166,44897069.42681728
167,44570060.820345074
168,44240425.49703394
169,43908500.89476431
170,43574604.39393966
171,43239034.33894433
172,42902071.02299508
173,42563977.63535771
174,42225001.170358464
175,41885373.29800609
176,41545311.19636357
177,41205018.34607622
178,40864685.287681796
179,40524490.34250506
180,40184600.298079684
181,39845171.05914885
182,39506348.26537778
183,39168267.876969814
184,38831056.72941658
185,38494833.0586354
186,38159706.99775525
187,37825781.04680994
188,37493150.51658442
189,37161903.94784018
190,36832123.507119134
191,36503885.36029428
192,36177260.02500019
193,35852312.70303881
194,35529103.593816005
195,35207688.18982326
196,34888117.555136986
197,34570438.58786573
198,34254694.26743366
199,33940923.88754689
