,I_t
0,29586.0
1,33688.80118683817
2,38359.14941770006
3,43675.138089721026
4,49725.48268043294
5,56610.92891170923
6,64445.83667457975
7,73359.95834942687
8,83500.43108769559
9,95034.00321920936
10,108149.51504324362
11,123060.65362727993
12,140008.99958255008
13,159267.3807336077
14,181143.5426707741
15,205984.13876587406
16,234179.03159305334
17,266165.88290834613
18,302434.989295747
19,343534.2939738541
20,390074.47056506167
21,442733.93017231947
22,502263.54708687356
23,569490.8290706187
24,645323.1738329929
25,730749.7529915539
26,826841.4483907978
27,934748.1347155769
28,1055692.4609387668
29,1190959.138955372
30,1341878.6133464063
31,1509803.8804579163
32,1696079.1743429028
33,1901999.2764867293
34,2128758.3787250672
35,2377387.7836911534
36,2648682.3153327736
37,2943116.177541031
38,3260750.1663904022
39,3601133.599629705
40,3963206.009730846
41,4345205.415289495
42,4744591.618205942
43,5157994.170833953
44,5581195.067308266
45,6009155.490073177
46,6436093.824910615
47,6855618.562963162
48,7260914.8152628215
49,7644977.45528098
50,8000878.132277358
51,8322048.478277337
52,8602558.660258172
53,8837369.674902108
54,9022539.71174804
55,9155369.299746428
56,9234476.129025139
57,9259797.430099986
58,9232524.540119508
59,9154979.87193137
60,9030450.311542457
61,8862992.862640774
62,8657228.245788142
63,8418136.518343441
64,8150866.120658906
65,7860564.60533875
66,7552236.12988594
67,7230627.928873423
68,6900145.635533575
69,6564795.57873302
70,6228151.030618166
71,5893338.7525725495
72,5563041.980739115
73,5239516.09693406
74,4924613.54303467
75,4619814.969301126
76,4326264.091162295
77,4044804.2152908538
78,3776014.851567602
79,3520247.233597274
80,3277657.9178310027
81,3048239.9183245325
82,2831851.063656945
83,2628239.440228417
84,2437065.9190327735
85,2257923.8583775423
86,2090356.1399238056
87,1933869.7362108177
88,1787948.0300622524
89,1652061.1146169354
90,1525674.3010225627
91,1408255.052148123
92,1299278.5474148036
93,1198232.067857069
94,1104618.3731809251
95,1017958.2248849021
96,937792.1921536028
97,863681.8606955891
98,795210.549273031
99,731983.6245250127
100,673628.4918892481
101,619794.3289801483
102,570151.6176404968
103,524391.5219753289
104,482225.15190812736
105,443382.74507040443
106,407612.79404278984
107,374681.14100730326
108,344370.05764961446
109,316477.32457625354
110,290815.3215017885
111,267210.1369396135
112,245500.704029653
113,225537.96739700928
114,207184.08450448216
115,190311.663792679
116,174803.0409538009
117,160549.59392423555
118,147451.09657672266
119,135415.11061926204
120,124356.41484303601
121,114196.47058661986
122,104862.92208270697
123,96289.13021299588
124,88413.73810541187
125,81180.26695592667
126,74536.74043691771
127,68435.3360586217
128,62832.06187426473
129,57686.45695833098
130,52961.31413740901
131,48622.423511056164
132,44638.33536364861
133,40980.14113521633
134,37621.27118817899
135,34537.30817641522
136,31705.814892202587
137,29106.175534479804
138,26719.449408011562
139,24528.236126941825
140,22516.551457590198
141,20669.712993966343
142,18974.234915219928
143,17417.731127044026
144,15988.826138895689
145,14677.073075816257
146,13472.87826768477
147,12367.431900002452
148,11352.644248884
149,10421.087058933328
150,9565.939656226688
151,8780.939419838254
152,8060.336264348087
153,7398.850812695537
154,6791.63596370654
155,6234.2415817521105
156,5722.582057405025
157,5252.906507765179
158,4821.771403429535
159,4426.01542599283
160,4062.7363755780634
161,3729.26996230332
162,3423.170328880829
163,3142.1921637968217
164,2884.274275813407
165,2647.5245109378957
166,2430.2059025876547
167,2230.7239545019743
168,2047.6149640746335
169,1879.5353012557466
170,1725.2515650491641
171,1583.6315459586212
172,1453.6359285550159
173,1334.3106736885015
174,1224.780024789368
175,1124.2400872250246
176,1031.952933838296
177,947.2411936137628
178,869.4830839308478
179,798.1078500895492
180,732.5915787599411
181,672.4533547308696
182,617.2517328360377
183,566.5814992347522
184,520.0706983364475
185,477.3779035978339
186,438.18971220307554
187,402.2184452736058
188,369.2000367568201
189,338.89209552280306
190,311.0721264654168
191,285.53589756767195
192,262.09594095975893
193,240.58017697917694
194,220.83065114319479
195,202.7023747709496
196,186.06226075185918
197,170.7881466542152
198,156.76789800791872
199,143.89858518298104
